"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"CO [l/min]";"CI [l/min/m^2]";"SV [ml]";"SI [ml/m^2]";"SVR [dyn*s/cm^5]";"SVRI [dyn*s*m^2/cm^5]";"PPV [%]";"SVV [%]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"CO cal [l/min]";"Height Offset [cm]";"CVP [mmHg]";
101.89;118;90;75;58;;;;;;;;;;;;;;;
102.80;118;90;81;65;;;;;;;;;;;;;;;
103.34;89;75;66;107;;;;;;;;;;;;;;;
103.72;127;107;86;176;;;;;;;;;;;;;;;
104.68;126;98;84;62;;;;;;;;;;;;;;;
105.52;129;104;94;71;;;;;;;;;;;;;;;
106.46;137;104;88;65;;;;;;;;;;;;;;;
107.49;128;98;80;58;;;;;;;;;;;;;;;
108.07;101;84;79;94;;;;;;;;;;;;;;;
108.43;106;86;74;200;;;;;;;;;;;;;;;
109.17;101;76;57;82;;;;;;;;;;;;;;;
110.26;109;88;76;57;;;;;;;;;;;;;;;
110.63;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
111.35;109;88;76;57;;;;;;;;;;;;;;;
112.28;109;88;76;65;;;;;;;;;;;;;;;
113.35;109;88;76;56;;;;;;;;;;;;;;;
114.47;109;88;76;54;;;;;;;;;;;;;;;
115.52;109;88;76;57;;;;;;;;;;;;;;;
116.56;113;81;63;57;;;;;;;;;;;;;;;
117.61;115;88;80;57;;;;;;;;;;;;;;;
118.52;116;87;78;57;;;;;;;;;;;;;;;
119.45;114;83;65;65;;;;;;;;;;;;;;;
120.46;115;81;69;59;;;;;;;;;;;;;;;
121.40;111;85;75;64;;;;;;;;;;;;;;;
122.30;115;86;76;67;;;;;;;;;;;;;;;
123.29;119;86;74;61;;;;;;;;;;;;;;;
123.59;;;;;;;;;;;;;;;"NBPcal";;;;
124.43;113;81;68;53;;;;;;;;;;;;;;;
125.54;108;79;66;54;;;;;;;;;;;;;;;
126.59;105;78;66;57;;;;;;;;;;;;;;;
127.64;107;77;67;57;;;;;;;;;;;;;;;
128.74;107;79;67;55;;;;;;;;;;;;;;;
129.85;104;78;67;54;;;;;;;;;;;;;;;
130.86;105;79;69;60;;;;;;;;;;;;;;;
131.92;108;79;68;57;;;;;;;;;;;;;;;
133.03;106;78;66;54;;;;;;;;;;;;;;;
134.09;103;77;67;57;;;;;;;;;;;;;;;
135.05;103;78;68;62;;;;;;;;;;;;;;;
136.07;105;78;67;59;;;;;;;;;;;;;;;
137.12;105;78;67;57;;;;;;;;;;;;;;;
138.11;103;79;69;61;;;;;;;;;;;;;;;
139.04;104;78;68;65;;;;;;;11;;;;;;;;
140.06;106;78;68;59;;;;;;;11;17;;;;;;;
141.16;105;78;66;55;;;;;;;11;17;;;;;;;
142.14;102;78;69;61;;;;;;;11;17;;;;;;;
143.12;105;79;68;62;;;;;;;11;17;;;;;;;
144.21;106;79;68;55;;;;;;;11;17;;;;;;;
145.29;103;78;67;56;;;;;;;11;17;;;;;;;
146.28;104;79;69;61;;;;;;;11;17;;;;;;;
147.32;106;80;68;58;;;;;;;11;17;;;;;;;
148.43;105;79;67;54;;;;;;;11;17;;;;;;;
149.43;101;78;69;59;;;;;;;11;17;;;;;;;
150.36;104;80;69;65;;;;;;;11;17;;;;;;;
151.36;101;77;65;61;;;;;;;11;21;;;;;;;
151.63;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
152.43;101;77;65;61;;;;;;;11;21;;;;;;;
153.40;101;77;65;62;;;;;;;11;21;;;;;;;
154.37;101;77;65;62;;;;;;;11;21;;;;;;;
155.44;101;77;65;56;;;;;;;11;21;;;;;;;
156.52;101;77;65;56;;;;;;;11;21;;;;;;;
157.52;101;77;65;60;;;;;;;11;21;;;;;;;
158.59;104;76;63;61;;;;;;;11;21;;;;;;;
159.65;102;76;65;61;;;;;;;11;21;;;;;;;
160.61;101;77;67;61;;;;;;;11;21;;;;;;;
161.60;103;78;66;61;;;;;;;11;21;;;;;;;
162.73;103;77;66;53;;;;;;;11;21;;;;;;;
163.80;100;77;66;56;;;;;;;11;21;;;;;;;
164.77;100;78;67;62;;;;;;;11;21;;;;;;;
165.83;102;78;65;58;;;;;;;13;21;;;;;;;
166.94;102;77;68;53;;;;;;;13;21;;;;;;;
167.96;100;80;69;59;;;;;;;13;21;;;;;;;
168.93;102;79;68;62;;;;;;;13;21;;;;;;;
170.02;101;77;65;56;;;;;;;13;19;;;;;;;
171.01;99;77;66;60;;;;;;;13;19;;;;;;;
171.94;100;79;68;65;;;;;;;13;19;;;;;;;
172.92;103;79;68;62;;;;;;;13;19;;;;;;;
173.94;102;79;68;59;;;;;;;13;19;;;;;;;
174.89;101;80;71;63;;;;;;;13;19;;;;;;;
175.79;102;80;70;66;;;;;;;13;19;;;;;;;
176.79;104;81;69;61;;;;;;;13;19;;;;;;;
177.81;102;79;68;58;;;;;;;13;19;;;;;;;
178.76;100;79;70;63;;;;;;;13;19;;;;;;;
179.72;102;78;68;63;;;;;;;13;19;;;;;;;
180.75;102;78;66;58;;;;;;;13;22;;;;;;;
181.81;100;77;65;57;;;;;;;13;22;;;;;;;
182.77;99;77;67;62;;;;;;;13;22;;;;;;;
183.74;101;77;66;62;;;;;;;13;22;;;;;;;
184.81;102;78;66;56;;;;;;;13;22;;;;;;;
185.86;100;78;67;57;;;;;;;13;22;;;;;;;
186.81;99;78;68;62;;;;;;;13;22;;;;;;;
187.82;102;78;67;61;;;;;;;14;22;;;;;;;
188.73;103;81;70;65;;;;;;;14;22;;;;;;;
189.57;103;82;72;71;;;;;;;14;22;;;;;;;
190.40;106;82;72;72;;;;;;;14;22;;;;;;;
191.38;109;81;69;62;;;;;;;14;26;;;;;;;
