"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"CO [l/min]";"CI [l/min/m^2]";"SV [ml]";"SI [ml/m^2]";"SVR [dyn*s/cm^5]";"SVRI [dyn*s*m^2/cm^5]";"PPV [%]";"SVV [%]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"CO cal [l/min]";"Height Offset [cm]";"CVP [mmHg]";
138.65;105;67;46;69;8.7;5.0;113;64;590;1039;13;12;;;;;;;
139.49;102;66;47;71;8.7;5.0;113;64;590;1039;13;12;;;;;;;
140.30;100;64;45;74;8.7;5.0;113;64;590;1039;10;12;;;;;;;
140.64;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
141.16;100;64;45;74;8.7;5.0;113;64;590;1039;10;12;;;;;;;
142.02;100;64;45;70;8.7;5.0;113;64;590;1039;10;12;;;;;;;
142.85;100;64;45;72;8.7;5.0;113;64;590;1039;10;12;;;;;;;
143.69;100;64;45;71;8.7;5.0;113;64;590;1039;10;12;;;;;;;
144.55;100;64;45;70;8.7;5.0;113;64;590;1039;10;12;;;;;;;
145.40;100;64;45;71;8.7;5.0;113;64;590;1039;10;12;;;;;;;
146.22;100;64;45;73;8.7;5.0;113;64;590;1039;10;12;;;;;;;
147.03;105;77;49;74;8.7;5.0;113;64;590;1039;10;12;;;;;;;
147.85;106;71;53;74;8.7;5.0;113;64;590;1039;10;12;;;;;;;
148.62;103;70;52;74;8.7;5.0;113;64;590;1039;10;12;;;;;;;
149.42;104;70;50;75;8.3;4.7;116;66;578;1018;10;12;;;;;;;
150.23;104;71;52;74;8.3;4.7;116;66;578;1018;10;15;;;;;;;
151.03;104;72;52;75;8.3;4.7;116;66;578;1018;10;15;;;;;;;
151.85;105;71;51;74;8.3;4.7;116;66;578;1018;10;15;;;;;;;
152.68;102;68;49;71;8.3;4.7;116;66;578;1018;10;15;;;;;;;
153.50;100;65;48;73;8.3;4.7;116;66;578;1018;10;15;;;;;;;
154.29;99;65;46;77;8.3;4.7;116;66;578;1018;10;15;;;;;;;
155.09;104;68;50;74;8.3;4.7;116;66;578;1018;10;15;;;;;;;
155.91;103;68;48;73;8.3;4.7;116;66;578;1018;10;15;;;;;;;
156.74;101;66;48;73;8.3;4.7;116;66;578;1018;10;15;;;;;;;
157.52;100;67;49;76;8.3;4.7;116;66;578;1018;10;15;;;;;;;
158.30;103;70;50;78;8.3;4.7;116;66;578;1018;8;15;;;;;;;
159.10;104;70;50;74;8.3;4.7;116;66;578;1018;8;13;;;;;;;
159.93;102;70;52;72;8.3;4.7;116;66;578;1018;8;13;;;;;;;
160.72;102;70;52;77;8.3;4.7;116;66;578;1018;8;13;;;;;;;
161.53;104;69;50;73;8.3;4.7;116;66;578;1018;8;13;;;;;;;
162.39;102;67;48;71;8.3;4.7;116;66;578;1018;8;13;;;;;;;
163.21;101;68;49;72;8.3;4.7;116;66;578;1018;8;13;;;;;;;
164.03;101;66;47;74;8.3;4.7;116;66;578;1018;8;13;;;;;;;
164.86;102;67;48;71;8.3;4.7;116;66;578;1018;8;13;;;;;;;
165.71;101;67;49;71;8.3;4.7;116;66;578;1018;8;13;;;;;;;
166.52;101;68;50;75;8.3;4.7;116;66;578;1018;8;13;;;;;;;
167.34;103;70;51;73;8.3;4.7;116;66;578;1018;7;13;;;;;;;
168.17;103;70;54;72;8.3;4.7;116;66;578;1018;7;12;;;;;;;
168.97;106;72;52;75;8.3;4.7;116;66;578;1018;7;12;;;;;;;
169.78;102;69;51;73;8.0;4.6;109;62;613;1080;7;12;;;;;;;
170.61;99;66;49;73;8.0;4.6;109;62;613;1080;7;12;;;;;;;
171.38;101;68;51;77;8.0;4.6;109;62;613;1080;7;12;;;;;;;
172.13;106;73;53;80;8.0;4.6;109;62;613;1080;7;12;;;;;;;
172.89;114;78;56;80;8.0;4.6;109;62;613;1080;7;10;;;;;;;
173.68;117;81;60;76;8.0;4.6;109;62;613;1080;7;10;;;;;;;
174.48;114;79;60;74;8.0;4.6;109;62;613;1080;7;10;;;;;;;
175.31;109;74;56;72;8.0;4.6;109;62;613;1080;7;10;;;;;;;
176.12;105;71;55;74;8.0;4.6;109;62;613;1080;7;10;;;;;;;
176.93;106;70;51;75;8.0;4.6;109;62;613;1080;9;10;;;;;;;
177.76;106;69;51;72;8.0;4.6;109;62;613;1080;9;10;;;;;;;
178.58;105;69;49;73;8.0;4.6;109;62;613;1080;9;10;;;;;;;
179.40;105;69;50;73;8.0;4.6;109;62;613;1080;9;10;;;;;;;
180.21;104;70;53;74;8.0;4.6;109;62;613;1080;9;10;;;;;;;
180.97;103;72;54;78;8.0;4.6;109;62;613;1080;9;10;;;;;;;
181.75;112;75;53;78;8.0;4.6;109;62;613;1080;9;10;;;;;;;
182.53;109;75;56;76;8.0;4.6;109;62;613;1080;9;10;;;;;;;
183.33;105;71;54;75;8.0;4.6;109;62;613;1080;9;10;;;;;;;
184.15;100;67;50;73;8.0;4.6;109;62;613;1080;9;10;;;;;;;
184.92;101;68;50;78;8.0;4.6;109;62;613;1080;9;18;;;;;;;
185.70;105;70;51;77;8.0;4.6;109;62;613;1080;9;18;;;;;;;
186.50;106;72;52;76;8.0;4.6;109;62;613;1080;9;18;;;;;;;
187.31;105;72;53;73;8.0;4.6;109;62;613;1080;9;18;;;;;;;
188.10;105;73;54;77;8.0;4.6;109;62;613;1080;9;18;;;;;;;
188.90;107;74;56;74;8.0;4.6;109;62;613;1080;9;18;;;;;;;
189.64;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
189.72;107;74;56;74;8.0;4.6;109;62;613;1080;9;18;;;;;;;
190.54;107;74;56;73;8.0;4.6;109;62;613;1080;9;18;;;;;;;
191.29;107;74;56;80;8.0;4.6;109;62;613;1080;9;18;;;;;;;
192.06;107;74;56;78;8.0;4.6;109;62;613;1080;9;18;;;;;;;
192.87;107;74;56;74;8.0;4.6;109;62;613;1080;9;18;;;;;;;
193.71;107;74;56;71;8.0;4.6;109;62;613;1080;9;18;;;;;;;
194.19;107;74;56;125;8.0;4.6;109;62;613;1080;9;18;;;;;;;
194.53;100;85;84;74;7.9;4.5;104;59;657;1157;9;18;;;;;;;
194.83;100;85;84;74;7.9;4.5;104;59;657;1157;9;18;;;;;;;
195.37;91;63;48;74;7.9;4.5;104;59;657;1157;9;18;;;;;;;
196.17;96;64;44;74;7.9;4.5;104;59;657;1157;9;18;;;;;;;
196.95;102;70;50;76;7.9;4.5;104;59;657;1157;9;18;;;;;;;
197.74;106;72;51;77;7.9;4.5;104;59;657;1157;10;18;;;;;;;
198.51;108;74;54;78;7.9;4.5;104;59;657;1157;10;18;;;;;;;
199.25;111;77;56;80;7.9;4.5;104;59;657;1157;10;18;;;;;;;
200.01;117;80;57;80;7.9;4.5;104;59;657;1157;10;18;;;;;;;
200.80;120;83;60;76;7.9;4.5;104;59;657;1157;10;18;;;;;;;
201.63;119;82;62;72;7.9;4.5;104;59;657;1157;10;18;;;;;;;
202.43;118;82;62;74;7.9;4.5;104;59;657;1157;10;18;;;;;;;
203.28;118;79;58;71;7.9;4.5;104;59;657;1157;10;18;;;;;;;
204.14;116;78;57;69;7.9;4.5;104;59;657;1157;10;18;;;;;;;
205.00;113;76;56;70;7.9;4.5;104;59;657;1157;10;18;;;;;;;
205.80;111;75;56;75;7.9;4.5;104;59;657;1157;10;18;;;;;;;
206.62;114;75;54;74;7.9;4.5;104;59;657;1157;10;18;;;;;;;
207.45;113;77;56;72;7.9;4.5;104;59;657;1157;10;15;;;;;;;
208.25;113;79;60;74;7.9;4.5;104;59;657;1157;10;15;;;;;;;
209.03;114;79;60;77;7.9;4.5;104;59;657;1157;10;15;;;;;;;
209.83;115;79;58;76;7.9;4.5;104;59;657;1157;10;15;;;;;;;
210.60;115;80;61;77;7.9;4.5;104;59;657;1157;10;15;;;;;;;
211.35;115;80;61;80;7.9;4.5;104;59;657;1157;10;15;;;;;;;
212.15;115;79;58;75;7.9;4.5;104;59;657;1157;8;15;;;;;;;
212.97;115;78;58;73;7.9;4.5;104;59;657;1157;8;15;;;;;;;
213.79;112;76;58;73;7.9;4.5;104;59;657;1157;8;15;;;;;;;
214.61;110;74;54;73;7.9;4.5;105;60;705;1242;8;15;;;;;;;
215.46;110;72;51;71;7.9;4.5;105;60;705;1242;8;15;;;;;;;
216.33;107;70;50;69;7.9;4.5;105;60;705;1242;8;15;;;;;;;
217.15;106;71;53;73;7.9;4.5;105;60;705;1242;8;15;;;;;;;
217.99;109;71;52;72;7.9;4.5;105;60;705;1242;8;15;;;;;;;
218.83;108;73;53;71;7.9;4.5;105;60;705;1242;8;15;;;;;;;
219.66;108;74;55;71;7.9;4.5;105;60;705;1242;8;15;;;;;;;
220.45;108;75;57;76;7.9;4.5;105;60;705;1242;8;15;;;;;;;
221.23;110;77;57;77;7.9;4.5;105;60;705;1242;8;15;;;;;;;
221.98;111;81;62;80;7.9;4.5;105;60;705;1242;8;15;;;;;;;
222.73;113;82;62;80;7.9;4.5;105;60;705;1242;8;15;;;;;;;
223.49;112;81;61;79;7.9;4.5;105;60;705;1242;8;13;;;;;;;
224.22;111;81;61;82;7.9;4.5;105;60;705;1242;8;13;;;;;;;
224.93;111;79;60;84;7.9;4.5;105;60;705;1242;8;13;;;;;;;
225.66;111;77;58;82;7.9;4.5;105;60;705;1242;8;13;;;;;;;
226.38;111;77;59;83;7.9;4.5;105;60;705;1242;8;13;;;;;;;
227.12;114;78;57;81;7.9;4.5;105;60;705;1242;7;13;;;;;;;
227.90;116;77;56;77;7.9;4.5;105;60;705;1242;7;13;;;;;;;
228.70;115;77;56;75;7.9;4.5;105;60;705;1242;7;13;;;;;;;
229.46;115;78;58;79;7.9;4.5;105;60;705;1242;7;13;;;;;;;
230.21;115;79;58;80;7.9;4.5;105;60;705;1242;7;13;;;;;;;
231.00;117;80;59;77;7.9;4.5;105;60;705;1242;7;13;;;;;;;
231.79;116;79;60;75;7.9;4.5;105;60;705;1242;7;13;;;;;;;
232.55;115;80;61;79;7.9;4.5;105;60;705;1242;7;13;;;;;;;
233.34;117;79;59;76;7.9;4.5;105;60;705;1242;7;13;;;;;;;
234.17;115;78;58;73;7.9;4.5;105;60;705;1242;7;10;;;;;;;
234.98;114;78;60;73;7.9;4.5;103;58;710;1251;7;10;;;;;;;
235.77;113;78;57;76;7.9;4.5;103;58;710;1251;7;10;;;;;;;
236.57;112;76;55;75;7.9;4.5;103;58;710;1251;7;10;;;;;;;
237.39;112;76;57;74;7.9;4.5;103;58;710;1251;7;10;;;;;;;
238.17;112;78;59;76;7.9;4.5;103;58;710;1251;7;10;;;;;;;
238.64;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
239.00;112;78;59;76;7.9;4.5;103;58;710;1251;7;10;;;;;;;
239.83;112;78;59;72;7.9;4.5;103;58;710;1251;7;10;;;;;;;
240.66;112;78;59;72;7.9;4.5;103;58;710;1251;7;10;;;;;;;
241.45;112;78;59;76;7.9;4.5;103;58;710;1251;7;10;;;;;;;
242.26;112;78;59;74;7.9;4.5;103;58;710;1251;7;10;;;;;;;
243.07;112;78;59;74;7.9;4.5;103;58;710;1251;7;10;;;;;;;
243.83;112;78;59;79;7.9;4.5;103;58;710;1251;7;10;;;;;;;
244.54;117;94;64;76;7.9;4.5;103;58;710;1251;7;10;;;;;;;
245.27;119;84;64;76;7.9;4.5;103;58;710;1251;7;10;;;;;;;
246.05;116;80;60;76;7.9;4.5;103;58;710;1251;7;10;;;;;;;
246.86;113;78;58;75;7.9;4.5;103;58;710;1251;8;10;;;;;;;
247.62;109;76;57;78;7.9;4.5;103;58;710;1251;8;10;;;;;;;
248.41;109;74;53;76;7.9;4.5;103;58;710;1251;8;10;;;;;;;
249.23;107;71;51;73;7.9;4.5;103;58;710;1251;8;10;;;;;;;
250.03;104;68;50;75;7.9;4.5;103;58;710;1251;8;10;;;;;;;
250.83;102;66;45;76;7.9;4.5;103;58;710;1251;8;10;;;;;;;
251.65;100;64;43;73;7.9;4.5;103;58;710;1251;8;10;;;;;;;
252.43;99;65;47;77;7.9;4.5;103;58;710;1251;8;10;;;;;;;
253.19;101;67;47;78;7.9;4.5;103;58;710;1251;6;10;;;;;;;
253.96;101;68;47;78;7.9;4.5;103;58;710;1251;6;10;;;;;;;
254.73;102;71;51;78;7.9;4.5;103;58;710;1251;6;10;;;;;;;
255.46;104;75;56;83;8.4;4.8;111;63;613;1080;6;10;;;;;;;
256.19;108;77;56;81;8.4;4.8;111;63;613;1080;6;10;;;;;;;
256.96;109;79;58;79;8.4;4.8;111;63;613;1080;6;12;;;;;;;
257.72;110;80;61;78;8.4;4.8;111;63;613;1080;6;12;;;;;;;
258.48;109;79;59;79;8.4;4.8;111;63;613;1080;6;12;;;;;;;
259.28;108;76;56;75;8.4;4.8;111;63;613;1080;6;12;;;;;;;
260.10;106;75;55;74;8.4;4.8;111;63;613;1080;6;12;;;;;;;
260.87;104;73;54;77;8.4;4.8;111;63;613;1080;6;12;;;;;;;
261.68;105;71;50;75;8.4;4.8;111;63;613;1080;8;12;;;;;;;
262.51;103;69;49;71;8.4;4.8;111;63;613;1080;8;12;;;;;;;
263.31;102;70;51;76;8.4;4.8;111;63;613;1080;8;12;;;;;;;
264.11;102;69;48;75;8.4;4.8;111;63;613;1080;8;12;;;;;;;
264.92;101;68;47;74;8.4;4.8;111;63;613;1080;8;12;;;;;;;
