"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"CO [l/min]";"CI [l/min/m^2]";"SV [ml]";"SI [ml/m^2]";"SVR [dyn*s/cm^5]";"SVRI [dyn*s*m^2/cm^5]";"PPV [%]";"SVV [%]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"CO cal [l/min]";"Height Offset [cm]";"CVP [mmHg]";
145.47;122;108;99;83;;;;;;;;;;;;;;;
146.20;122;108;99;82;5.9;3.5;65;38;1429;2398;23;19;;;;;;;
146.90;122;108;99;86;5.9;3.5;65;38;1429;2398;23;19;;;;;;;
147.63;122;108;99;82;5.9;3.5;65;38;1429;2398;23;19;;;;;;;
148.35;122;108;99;83;5.9;3.5;65;38;1429;2398;23;19;;;;;;;
149.03;122;108;99;88;5.9;3.5;65;38;1429;2398;23;19;;;;;;;
149.39;122;118;94;83;5.5;3.3;65;39;1498;2514;23;19;;;;;;;
149.73;140;120;118;83;5.5;3.3;65;39;1498;2514;23;19;;;;;;;
150.38;141;117;110;83;5.5;3.3;65;39;1498;2514;23;19;;;;;;;
151.05;133;109;98;83;5.5;3.3;65;39;1498;2514;23;19;;;;;;;
151.75;129;108;96;87;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
152.38;138;114;105;92;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
153.03;136;112;102;94;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
153.65;121;107;98;94;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
154.23;120;104;96;103;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
154.82;118;104;94;105;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
155.39;123;105;97;102;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
155.99;121;101;91;102;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
156.57;118;100;91;102;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
157.11;119;102;92;111;5.5;3.3;65;39;1498;2514;12;19;;;;;;;
157.66;122;105;95;109;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
158.25;130;107;97;105;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
158.84;130;109;98;100;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
159.41;138;113;105;105;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
159.97;136;110;101;105;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
160.54;137;111;102;107;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
161.07;141;115;105;111;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
161.59;147;121;110;113;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
162.14;154;127;115;111;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
162.72;156;130;117;103;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
163.34;157;132;117;97;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
163.96;156;132;120;95;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
164.59;160;135;123;97;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
165.24;159;136;121;92;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
165.91;157;132;121;90;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
166.56;156;131;121;92;5.5;3.3;65;39;1498;2514;12;18;;;;;;;
167.20;157;133;121;94;5.5;3.3;65;39;1498;2514;13;18;;;;;;;
167.86;157;134;122;91;5.5;3.3;65;39;1498;2514;13;18;;;;;;;
168.56;155;134;121;86;5.5;3.3;65;39;1498;2514;13;18;;;;;;;
169.25;153;132;119;88;5.5;3.3;65;39;1498;2514;13;18;;;;;;;
169.93;155;131;119;87;6.0;3.6;61;36;1474;2474;13;18;;;;;;;
170.65;155;131;119;84;6.0;3.6;61;36;1474;2474;13;18;;;;;;;
171.34;153;130;119;86;6.0;3.6;61;36;1474;2474;13;18;;;;;;;
172.01;152;131;119;91;6.0;3.6;61;36;1474;2474;13;18;;;;;;;
172.71;152;129;117;86;6.0;3.6;61;36;1474;2474;13;21;;;;;;;
173.43;151;128;117;83;6.0;3.6;61;36;1474;2474;13;21;;;;;;;
174.12;149;128;117;87;6.0;3.6;61;36;1474;2474;13;21;;;;;;;
174.85;149;127;115;82;6.0;3.6;61;36;1474;2474;9;21;;;;;;;
175.59;145;126;115;81;6.0;3.6;61;36;1474;2474;9;21;;;;;;;
176.29;146;126;115;86;6.0;3.6;61;36;1474;2474;9;21;;;;;;;
177.00;149;127;116;84;6.0;3.6;61;36;1474;2474;9;21;;;;;;;
177.72;144;123;113;83;6.0;3.6;61;36;1474;2474;9;21;;;;;;;
178.37;135;119;111;91;6.0;3.6;61;36;1474;2474;9;21;;;;;;;
179.01;116;106;92;94;6.0;3.6;61;36;1474;2474;9;21;;;;;;;
179.65;135;116;109;97;6.0;3.6;61;36;1474;2474;9;16;;;;;;;
180.24;122;111;103;98;6.0;3.6;61;36;1474;2474;9;16;;;;;;;
180.86;123;111;103;97;6.0;3.6;61;36;1474;2474;9;16;;;;;;;
181.50;123;112;105;94;6.0;3.6;61;36;1474;2474;9;16;;;;;;;
182.11;123;111;104;100;6.0;3.6;61;36;1474;2474;13;16;;;;;;;
182.70;118;105;99;100;6.0;3.6;61;36;1474;2474;13;16;;;;;;;
183.30;114;100;90;102;6.0;3.6;61;36;1474;2474;13;16;;;;;;;
183.86;116;104;94;105;6.0;3.6;61;36;1474;2474;13;21;;;;;;;
184.45;131;112;106;103;6.0;3.6;61;36;1474;2474;13;21;;;;;;;
185.00;122;108;102;105;6.0;3.6;61;36;1474;2474;13;21;;;;;;;
185.56;111;98;91;109;6.0;3.6;61;36;1474;2474;13;21;;;;;;;
186.11;113;99;92;107;6.0;3.6;61;36;1474;2474;17;21;;;;;;;
186.70;110;97;91;102;6.0;3.6;61;36;1474;2474;17;21;;;;;;;
187.29;111;98;91;102;6.0;3.6;61;36;1474;2474;17;21;;;;;;;
187.86;108;96;90;105;6.0;3.6;61;36;1474;2474;17;21;;;;;;;
188.43;109;96;89;107;6.0;3.6;61;36;1474;2474;17;21;;;;;;;
189.02;109;96;90;102;6.0;3.6;61;36;1474;2474;17;27;;;;;;;
189.61;110;98;91;102;6.0;3.6;61;36;1474;2474;17;27;;;;;;;
190.18;110;98;93;103;5.8;3.4;60;36;1474;2475;17;27;;;;;;;
190.75;112;99;93;107;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
191.32;112;100;94;103;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
191.91;113;101;96;103;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
192.48;113;102;97;103;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
193.04;114;103;95;109;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
193.62;116;105;99;102;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
194.21;119;108;103;102;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
194.80;119;109;105;102;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
195.39;119;110;104;103;5.8;3.4;60;36;1474;2475;13;27;;;;;;;
196.00;120;109;103;98;5.8;3.4;60;36;1474;2475;13;22;;;;;;;
196.64;120;109;103;94;5.8;3.4;60;36;1474;2475;13;22;;;;;;;
197.25;118;109;105;97;5.8;3.4;60;36;1474;2475;13;22;;;;;;;
197.86;120;109;104;98;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
198.49;119;109;104;97;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
199.12;120;110;104;95;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
199.72;118;110;105;98;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
200.33;120;110;104;100;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
200.95;120;110;104;97;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
201.57;120;110;105;95;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
202.20;120;110;105;97;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
202.83;120;110;104;95;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
203.49;121;104;89;95;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
204.10;132;113;97;98;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
204.70;141;122;117;95;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
205.34;135;117;107;98;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
205.93;139;123;114;98;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
206.50;147;133;120;105;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
207.07;154;143;133;105;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
207.67;157;145;138;100;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
208.29;148;140;133;97;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
208.93;147;139;134;92;5.8;3.4;60;36;1474;2475;18;22;;;;;;;
209.57;143;134;126;95;5.8;3.4;60;36;1474;2475;26;22;;;;;;;
210.15;142;134;124;103;5.8;3.4;60;36;1474;2475;26;22;;;;;;;
210.71;147;136;126;107;5.7;3.4;57;34;1520;2551;26;22;;;;;;;
211.26;145;137;127;107;5.7;3.4;57;34;1520;2551;26;22;;;;;;;
211.81;149;139;128;111;5.7;3.4;57;34;1520;2551;26;22;;;;;;;
212.38;150;142;134;105;5.7;3.4;57;34;1520;2551;26;22;;;;;;;
212.97;150;142;134;100;5.7;3.4;57;34;1520;2551;26;22;;;;;;;
213.58;149;141;134;100;5.7;3.4;57;34;1520;2551;26;22;;;;;;;
214.21;148;140;128;97;5.7;3.4;57;34;1520;2551;26;22;;;;;;;
214.83;150;142;134;95;5.7;3.4;57;34;1520;2551;26;21;;;;;;;
215.47;150;142;135;95;5.7;3.4;57;34;1520;2551;26;21;;;;;;;
216.11;149;140;133;94;5.7;3.4;57;34;1520;2551;29;21;;;;;;;
216.79;145;136;125;88;5.7;3.4;57;34;1520;2551;29;21;;;;;;;
217.43;145;136;128;91;5.7;3.4;57;34;1520;2551;29;21;;;;;;;
218.06;144;134;125;97;5.7;3.4;57;34;1520;2551;29;21;;;;;;;
218.70;142;133;124;94;5.7;3.4;57;34;1520;2551;29;21;;;;;;;
219.33;143;134;126;95;5.7;3.4;57;34;1520;2551;29;21;;;;;;;
219.95;142;134;125;97;5.7;3.4;57;34;1520;2551;29;21;;;;;;;
220.58;143;134;124;97;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
221.22;144;135;124;92;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
221.86;144;135;126;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
222.51;145;135;126;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
223.18;145;135;125;90;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
223.82;145;136;126;92;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
224.46;145;136;125;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
224.80;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
225.08;145;136;125;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
225.74;145;136;125;91;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
226.38;145;136;125;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
227.02;145;136;125;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
227.71;145;136;125;87;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
228.38;145;136;125;90;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
229.04;145;136;125;91;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
229.73;153;144;127;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
230.38;151;141;133;94;5.7;3.4;57;34;1520;2551;29;31;;;;;;;
231.03;153;141;129;94;5.4;3.2;56;33;1933;3244;29;31;;;;;;;
231.70;152;141;131;91;5.4;3.2;56;33;1933;3244;29;31;;;;;;;
232.35;152;140;130;92;5.4;3.2;56;33;1933;3244;29;31;;;;;;;
232.97;151;141;133;97;5.4;3.2;56;33;1933;3244;29;31;;;;;;;
233.59;153;141;131;95;5.4;3.2;56;33;1933;3244;18;31;;;;;;;
234.24;152;142;133;92;5.4;3.2;56;33;1933;3244;18;31;;;;;;;
234.86;151;142;135;97;5.4;3.2;56;33;1933;3244;18;31;;;;;;;
235.49;153;143;134;97;5.4;3.2;56;33;1933;3244;18;31;;;;;;;
236.12;153;144;134;94;5.4;3.2;56;33;1933;3244;18;21;;;;;;;
236.77;153;144;135;94;5.4;3.2;56;33;1933;3244;18;21;;;;;;;
237.39;152;144;136;95;5.4;3.2;56;33;1933;3244;18;21;;;;;;;
238.02;153;144;135;97;5.4;3.2;56;33;1933;3244;18;21;;;;;;;
238.67;153;143;135;92;5.4;3.2;56;33;1933;3244;18;21;;;;;;;
239.29;152;144;136;95;5.4;3.2;56;33;1933;3244;18;21;;;;;;;
239.92;153;143;134;97;5.4;3.2;56;33;1933;3244;20;21;;;;;;;
240.55;152;143;134;95;5.4;3.2;56;33;1933;3244;20;21;;;;;;;
241.17;152;142;134;95;5.4;3.2;56;33;1933;3244;20;21;;;;;;;
241.79;151;142;134;97;5.4;3.2;56;33;1933;3244;20;21;;;;;;;
242.41;151;142;133;98;5.4;3.2;56;33;1933;3244;20;21;;;;;;;
243.03;151;142;133;95;5.4;3.2;56;33;1933;3244;20;21;;;;;;;
243.64;151;142;135;98;5.4;3.2;56;33;1933;3244;20;21;;;;;;;
244.26;151;142;133;98;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
244.90;151;141;131;94;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
245.53;150;141;134;94;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
246.16;151;141;132;97;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
246.78;150;140;130;95;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
247.42;150;140;130;92;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
248.05;148;139;131;97;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
248.67;150;139;128;98;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
249.31;148;139;128;92;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
249.93;149;139;129;97;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
250.55;148;138;129;97;5.4;3.2;56;33;1933;3244;14;21;;;;;;;
251.17;148;138;128;97;5.5;3.3;57;34;1960;3290;17;21;;;;;;;
251.79;147;138;129;97;5.5;3.3;57;34;1960;3290;17;21;;;;;;;
252.41;147;137;127;97;5.5;3.3;57;34;1960;3290;17;21;;;;;;;
253.04;146;136;127;95;5.5;3.3;57;34;1960;3290;17;21;;;;;;;
253.67;146;136;127;95;5.5;3.3;57;34;1960;3290;17;21;;;;;;;
254.28;145;135;127;97;5.5;3.3;57;34;1960;3290;17;21;;;;;;;
254.90;145;135;124;98;5.5;3.3;57;34;1960;3290;17;21;;;;;;;
255.54;144;134;125;94;5.5;3.3;57;34;1960;3290;17;18;;;;;;;
256.17;144;134;125;95;5.5;3.3;57;34;1960;3290;17;18;;;;;;;
256.82;144;132;123;94;5.5;3.3;57;34;1960;3290;11;18;;;;;;;
257.47;142;131;121;91;5.5;3.3;57;34;1960;3290;11;18;;;;;;;
258.10;141;131;122;94;5.5;3.3;57;34;1960;3290;11;18;;;;;;;
258.73;140;129;120;97;5.5;3.3;57;34;1960;3290;11;18;;;;;;;
259.34;138;128;120;98;5.5;3.3;57;34;1960;3290;11;18;;;;;;;
259.93;139;128;119;102;5.5;3.3;57;34;1960;3290;11;18;;;;;;;
260.54;140;128;118;98;5.5;3.3;57;34;1960;3290;11;15;;;;;;;
261.16;139;128;118;97;5.5;3.3;57;34;1960;3290;11;15;;;;;;;
261.77;138;128;119;100;5.5;3.3;57;34;1960;3290;11;15;;;;;;;
262.37;139;126;116;98;5.5;3.3;57;34;1960;3290;11;15;;;;;;;
263.00;139;126;114;97;5.5;3.3;57;34;1960;3290;11;15;;;;;;;
263.61;137;125;117;97;5.5;3.3;57;34;1960;3290;11;15;;;;;;;
264.20;135;121;111;103;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
264.80;137;122;112;98;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
265.40;136;121;112;100;5.5;3.3;57;34;1960;3290;12;15;;;"Optimize Signal Quality";;;;
265.96;136;121;112;100;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
266.54;136;121;112;103;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
267.72;136;121;112;51;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
268.89;136;121;112;51;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
270.09;136;121;112;50;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
270.70;139;128;117;100;5.5;3.3;57;34;1960;3290;12;15;;;;;;;
271.31;140;128;119;100;5.6;3.3;58;34;1759;2952;12;15;;;;;;;
271.92;140;128;119;100;5.6;3.3;58;34;1759;2952;12;15;;;;;;;
272.51;138;127;119;103;5.6;3.3;58;34;1759;2952;12;15;;;;;;;
273.10;141;128;116;102;5.6;3.3;58;34;1759;2952;12;15;;;;;;;
273.72;139;128;119;95;5.6;3.3;58;34;1759;2952;12;15;;;;;;;
274.32;139;129;120;100;5.6;3.3;58;34;1759;2952;12;15;;;;;;;
274.92;139;128;119;102;5.6;3.3;58;34;1759;2952;12;15;;;;;;;
275.53;139;128;118;97;5.6;3.3;58;34;1759;2952;12;28;;;;;;;
276.14;139;128;119;98;5.6;3.3;58;34;1759;2952;12;28;;;;;;;
276.74;139;128;120;100;5.6;3.3;58;34;1759;2952;12;28;;;;;;;
277.34;139;129;119;100;5.6;3.3;58;34;1759;2952;21;28;;;;;;;
277.96;139;128;119;97;5.6;3.3;58;34;1759;2952;21;28;;;;;;;
278.56;138;128;119;100;5.6;3.3;58;34;1759;2952;21;28;;;;;;;
279.17;139;128;119;100;5.6;3.3;58;34;1759;2952;21;28;;;;;;;
279.79;139;128;118;97;5.6;3.3;58;34;1759;2952;21;28;;;;;;;
280.39;138;128;119;98;5.6;3.3;58;34;1759;2952;21;28;;;;;;;
281.00;138;127;117;98;5.6;3.3;58;34;1759;2952;21;28;;;;;;;
281.62;137;127;117;97;5.6;3.3;58;34;1759;2952;21;18;;;;;;;
282.23;136;125;118;98;5.6;3.3;58;34;1759;2952;21;18;;;;;;;
282.82;138;126;116;103;5.6;3.3;58;34;1759;2952;13;18;;;;;;;
283.41;139;128;118;100;5.6;3.3;58;34;1759;2952;13;18;;;;;;;
284.02;136;125;117;98;5.6;3.3;58;34;1759;2952;13;18;;;;;;;
284.61;138;127;117;103;5.6;3.3;58;34;1759;2952;13;18;;;;;;;
285.20;139;129;120;102;5.6;3.3;58;34;1759;2952;13;18;;;;;;;
285.80;137;127;117;100;5.6;3.3;58;34;1759;2952;13;18;;;;;;;
286.39;137;127;118;100;5.6;3.3;58;34;1759;2952;13;19;;;;;;;
286.99;137;126;119;102;5.6;3.3;58;34;1759;2952;13;19;;;;;;;
287.59;140;127;116;100;5.6;3.3;58;34;1759;2952;10;19;;;;;;;
288.22;139;128;119;94;5.6;3.3;58;34;1759;2952;10;19;;;;;;;
288.82;136;126;118;100;5.6;3.3;58;34;1759;2952;10;19;;;;;;;
289.42;139;127;116;102;5.6;3.3;58;34;1759;2952;10;19;;;;;;;
290.04;140;129;119;95;5.6;3.3;58;34;1759;2952;10;19;;;;;;;
290.67;139;130;120;95;5.6;3.3;58;34;1759;2952;10;19;;;;;;;
