"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"CO [l/min]";"CI [l/min/m^2]";"SV [ml]";"SI [ml/m^2]";"SVR [dyn*s/cm^5]";"SVRI [dyn*s*m^2/cm^5]";"PPV [%]";"SVV [%]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"CO cal [l/min]";"Height Offset [cm]";"CVP [mmHg]";
121.71;112;99;94;76;;;;;;;9;;;;;;;;
122.47;100;89;84;78;;;;;;;9;;;;;;;;
123.17;87;74;69;87;4.9;2.8;64;36;1483;2611;9;;;;;;;;
123.84;82;68;60;90;4.9;2.8;64;36;1483;2611;9;;;;;;;;
124.10;;;;;;;;;;;;;;;"NBPcal";;;;
124.54;88;49;21;87;4.9;2.8;64;36;1483;2611;9;;;;;;;;
125.23;98;62;43;86;4.9;2.8;64;36;1483;2611;9;;;;;;;;
125.96;89;51;36;82;4.9;2.8;64;36;1483;2611;9;;;;;;;;
126.72;80;36;16;79;4.9;2.8;64;36;1483;2611;9;;;;;;;;
127.51;89;42;24;76;4.9;2.8;64;36;1483;2611;9;;;;;;;;
128.31;83;36;19;75;4.9;2.8;64;36;1483;2611;9;;;;;;;;
129.13;83;32;14;73;4.9;2.8;64;36;1483;2611;9;;;;;;;;
129.97;81;31;13;72;4.9;2.8;64;36;1483;2611;9;;;;;;;;
130.80;78;29;14;71;4.9;2.8;64;36;1483;2611;9;;;;;;;;
131.57;76;30;15;77;4.9;2.8;64;36;1483;2611;9;;;;;;;;
132.35;82;33;16;79;4.9;2.8;64;36;1483;2611;9;;;;;;;;
133.12;79;30;14;77;4.9;2.8;64;36;1483;2611;9;;;;;;;;
133.91;75;28;13;76;4.9;2.8;64;36;1483;2611;9;;;;;;;;
134.69;76;29;14;77;4.9;2.8;64;36;1483;2611;20;;;;;;;;
135.46;76;33;17;78;4.9;2.8;64;36;1483;2611;20;;;;;;;;
136.21;81;37;22;80;4.9;2.8;64;36;1483;2611;20;;;;;;;;
136.98;84;39;19;78;4.9;2.8;64;36;1483;2611;20;;;;;;;;
137.75;82;41;21;78;4.9;2.8;64;36;1483;2611;20;;;;;;;;
138.50;82;44;26;79;4.9;2.8;64;36;1483;2611;20;;;;;;;;
139.24;86;46;28;82;4.9;2.8;64;36;1483;2611;20;;;;;;;;
140.01;87;47;27;78;4.9;2.8;64;36;1483;2611;20;;;;;;;;
140.79;86;47;29;78;4.9;2.8;64;36;1483;2611;20;;;;;;;;
141.36;55;37;33;95;4.9;2.8;64;36;1483;2611;20;;;;;;;;
142.03;84;34;15;97;4.9;2.8;64;36;1483;2611;20;;;;;;;;
142.84;77;32;13;74;4.9;2.8;64;36;1483;2611;20;;;;;;;;
143.61;87;38;21;78;;;;;;;27;;;;;;;;
144.38;86;41;23;78;;;;;;;27;;;;;;;;
145.16;83;40;22;77;;;;;;;27;;;;;;;;
145.97;80;37;20;74;;;;;;;27;;;;;;;;
146.79;77;36;17;73;;;;;;;27;;;;;;;;
147.59;81;37;17;75;;;;;;;27;;;;;;;;
148.40;85;42;23;74;;;;;;;27;;;;;;;;
149.21;68;32;13;75;;;;;;;27;;;;;;;;
150.03;58;32;8;71;;;;;;;27;;;;;;;;
150.82;83;50;11;80;;;;;;;27;;;;;;;;
151.58;72;55;32;74;;;;;;;27;;;;;;;;
152.34;75;48;33;81;;;;;;;17;;;;;;;;
153.10;75;38;21;80;;;;;;;17;;;;;;;;
153.87;70;37;16;77;;;;;;;17;;;;;;;;
154.68;79;46;28;74;;;;;;;17;;;;;;;;
155.46;76;46;30;77;;;;;;;17;;;;;;;;
156.25;75;42;24;76;;;;;;;17;;;;;;;;
157.07;74;42;23;74;;;;;;;17;;;;;;;;
157.89;73;41;24;72;;;;;;;17;;;;;;;;
158.67;68;38;23;76;;;;;;;17;;;;;;;;
159.47;72;38;21;76;;;;;;;17;;;;;;;;
160.28;72;38;20;74;;;;;;;17;;;;;;;;
161.09;72;40;23;74;;;;;;;17;;;;;;;;
161.85;69;39;24;79;;;;;;;17;;;;;;;;
162.61;73;41;23;79;;;;;;;21;;;;;;;;
163.39;74;44;26;77;;;;;;;21;;;;;;;;
164.14;74;46;31;79;;;;;;;21;;;;;;;;
164.89;74;45;27;81;;;;;;;21;;;;;;;;
165.66;74;44;26;78;;;;;;;21;;;;;;;;
166.46;74;45;27;75;;;;;;;21;;;;;;;;
167.24;71;42;26;77;;;;;;;21;;;;;;;;
168.02;71;40;22;78;;;;;;;21;;;;;;;;
168.81;70;39;21;76;;;;;;;21;;;;;;;;
169.63;69;37;21;72;;;;;;;21;;;;;;;;
170.44;69;37;21;72;;;;;;;21;;;;;;;;
171.27;69;37;21;72;;;;;;;21;;;;;;;;
172.14;69;37;21;69;;;;;;;21;;;;;;;;
172.94;69;37;21;75;;;;;;;21;;;;;;;;
173.74;69;37;21;75;;;;;;;21;;;;;;;;
174.55;69;37;21;74;;;;;;;21;;;;;;;;
175.37;64;32;16;72;;;;;;;21;;;;;;;;
176.15;58;30;17;72;;;;;;;21;;;;;;;;
176.91;66;34;18;72;;;;;;;21;;;;;;;;
177.68;70;37;20;78;;;;;;;21;;;;;;;;
178.42;69;38;22;81;;;;;;;21;;;;;;;;
179.17;65;35;16;80;;;;;;;13;;;;;;;;
179.94;67;38;20;78;;;;;;;13;;;;;;;;
180.74;66;37;20;76;;;;;;;13;;;;;;;;
181.54;62;33;18;74;;;;;;;13;;;;;;;;
182.30;59;31;16;79;;;;;;;13;;;;;;;;
183.06;65;33;14;80;;;;;;;13;;;;;;;;
183.86;69;37;17;75;;;;;;;13;;;;;;;;
184.64;73;43;23;77;;;;;;;13;;;;;;;;
185.21;59;42;34;98;;;;;;;13;;;;;;;;
185.90;74;36;18;92;;;;;;;13;;;;;;;;
186.72;64;30;13;72;;;;;;;13;;;;;;;;
187.49;66;33;16;79;;;;;;;13;;;;;;;;
188.24;76;39;20;79;;;;;;;13;;;;;;;;
189.01;77;42;23;78;;;;;;;13;;;;;;;;
189.74;78;47;29;82;;;;;;;13;;;;;;;;
