経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
15.974, 5.0406, 69.1586, 5.2021, 1.1712, 5.0406, 69.1586, 5.2021, 0.9212, 0.3891, 120.54, 86.95, 120.54, 86.95, 0.9212, 0.3891, 1.9612, 4.6434, 0.6765, 914.0000, 867.5714, 1, 28, 0.3038, 9.9156, 9.6117, 3.6279, 0.3403, 0.6597, 120.54, 86.95, 120.54, 86.95, 0, 0, 0, 1, ok, ok, 98.1494, 33.5859, 98.1525, 33.9389, 98.1525, 33.9389, 120.78, 86.84, 120.78, 86.84, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
16.804, 4.4989, 67.5078, 4.7634, 0.7741, 4.4989, 67.5078, 4.7634, 0.6990, 0.7151, 119.24, 87.60, 119.24, 87.60, 0.6990, 0.7151, 3.2171, 3.1449, 0.6650, 902.0000, 888.7857, 1, 27, 0.3632, 9.5142, 9.1510, 3.2499, 0.3370, 0.6630, 119.24, 87.60, 119.24, 87.60, 0, 0, 0, 1, ok, ok, 98.1442, 31.6386, 98.1500, 32.7887, 98.1500, 32.7887, 120.01, 87.22, 120.01, 87.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
17.809, 4.4989, 67.5078, 4.7634, 0.7741, 4.4989, 67.5078, 4.7634, 0.6990, 0.7151, 119.24, 87.60, 119.24, 87.60, 0.6990, 0.7151, 3.2171, 3.1449, 0.6650, 902.0000, 888.7857, 1, 27, 0.3632, 9.5142, 9.1510, 3.2499, 0.3370, 0.6630, 119.24, 87.60, 119.24, 87.60, 0, 0, 0, 1, ok, ok, 98.1442, 31.6386, 98.1483, 32.2137, 98.1483, 32.2137, 119.62, 87.41, 119.62, 87.41, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
18.550, 2.3354, 0.0000, 2.9360, 0.4609, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.24, 87.60, 119.24, 87.60, 0.4448, 0.8957, 2.0917, 1.0387, 0.7941, 511.0000, 0.0000, 0, 15, 1.0286, 5.6472, 4.6186, 1.8324, 0.2838, 0.7162, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
19.384, 2.8627, 0.0000, 3.4654, 1.9201, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.24, 87.60, 119.24, 87.60, 0.9396, -0.3423, -0.9798, 2.6898, 2.6155, 1410.0000, 0.0000, 0, 42, 0.2647, 9.8857, 9.6209, 3.3073, 0.5255, 0.4745, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
20.145, 3.9776, 0.0000, 6.8735, 1.3854, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.24, 87.60, 119.24, 87.60, 0.9829, 0.1844, 0.7333, 3.9094, 1.1444, 663.0000, 0.0000, 0, 20, 0.9033, 9.9151, 9.0118, 3.0365, 0.4872, 0.5128, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
20.949, 3.7502, 0.0000, 6.8926, 1.4006, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.24, 87.60, 119.24, 87.60, 0.9856, 0.1693, 0.6351, 3.6960, 1.1013, 832.0000, 0.0000, 0, 25, 1.0652, 9.9285, 8.8633, 2.8714, 0.4892, 0.5108, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
21.789, 4.5995, 74.8935, 5.8687, 1.3068, 4.5995, 74.8935, 5.8687, 0.9654, 0.2609, 119.20, 87.61, 119.20, 87.61, 0.9654, 0.2609, 1.2002, 4.4401, 0.6500, 740.0000, 801.1373, 1, 22, 0.5038, 9.9200, 9.4162, 3.3166, 0.4027, 0.5973, 119.20, 87.61, 119.20, 87.61, 0, 0, 0, 1, ok, ok, 98.1433, 31.5919, 98.1468, 31.9028, 98.1468, 31.9028, 119.42, 87.51, 119.42, 87.51, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
22.888, 4.2231, 73.0755, 4.2192, 1.0513, 4.2231, 73.0755, 4.2192, 0.8681, 0.4964, 116.74, 88.83, 116.74, 88.83, 0.8681, 0.4964, 2.0964, 3.6661, 0.8304, 845.0000, 821.0686, 1, 25, 0.4389, 9.5006, 9.0618, 3.0995, 0.2805, 0.7195, 116.74, 88.83, 116.74, 88.83, 0, 0, 0, 1, ok, ok, 98.1320, 27.9130, 98.1423, 29.9079, 98.1423, 29.9079, 118.08, 88.17, 118.08, 88.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
23.526, 3.1730, 0.0000, 2.7106, 0.8697, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.74, 88.83, 116.74, 88.83, 0.7641, 0.6450, 2.0467, 2.4246, 1.7659, 517.0000, 0.0000, 0, 16, 0.5167, 9.1570, 8.6403, 2.8552, 0.2882, 0.7118, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
