経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
58.925, 4.0786, 79.4600, 4.7665, 1.3647, 4.0786, 79.4600, 4.7665, 0.9788, 0.2046, 121.26, 86.61, 0.9788, 0.2046, 0.8346, 3.9923, 0.8171, 782.0000, 755.0973, 1, 23, 0.5579, 9.5531, 8.9953, 2.9976, 0.3875, 0.6125, 121.26, 86.61, 121.26, 86.61, 0, 0, 0, 1, ok, ok, 98.1601, 34.6524, 98.1584, 35.2657, 98.1584, 35.2657, 121.67, 86.40, 121.67, 86.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.700, 4.0927, 78.5805, 5.6381, 1.0891, 4.0927, 78.5805, 5.6381, 0.8862, 0.4633, 123.28, 85.58, 0.8862, 0.4633, 1.8960, 3.6270, 0.9580, 761.0000, 763.5487, 1, 23, 0.5613, 9.6148, 9.0535, 3.0484, 0.3758, 0.6242, 123.28, 85.58, 123.28, 85.58, 0, 0, 0, 1, ok, ok, 98.1448, 37.7046, 98.1543, 36.4852, 98.1543, 36.4852, 122.48, 85.99, 122.48, 85.99, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
60.396, 4.0721, 78.3009, 5.1703, 1.2182, 4.0721, 78.3009, 5.1703, 0.9385, 0.3454, 122.10, 86.18, 0.9385, 0.3454, 1.4064, 3.8215, 0.9053, 772.0000, 766.2743, 1, 23, 0.4580, 9.4692, 9.0112, 3.0184, 0.3821, 0.6179, 122.10, 86.18, 122.10, 86.18, 0, 0, 0, 1, ok, ok, 98.1536, 35.9261, 98.1541, 36.2056, 98.1541, 36.2056, 122.29, 86.09, 122.29, 86.09, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.102, 4.2146, 82.1201, 3.9946, 1.4559, 4.2146, 82.1201, 3.9946, 0.9934, 0.1146, 120.81, 86.84, 0.9934, 0.1146, 0.4831, 4.1868, 0.9713, 761.0000, 730.6372, 1, 23, 0.3060, 9.3119, 9.0059, 3.1344, 0.3338, 0.6662, 120.81, 86.84, 120.81, 86.84, 0, 0, 0, 1, ok, ok, 98.1651, 33.9729, 98.1574, 35.0893, 98.1574, 35.0893, 121.55, 86.46, 121.55, 86.46, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.829, 3.8770, 83.2965, 4.4786, 1.4574, 3.8770, 83.2965, 4.4786, 0.9936, 0.1132, 121.84, 86.33, 0.9936, 0.1132, 0.4389, 3.8521, 0.9423, 699.0000, 720.3186, 1, 21, 0.4803, 9.4849, 9.0045, 2.8989, 0.4320, 0.5680, 121.84, 86.33, 121.84, 86.33, 0, 0, 0, 1, ok, ok, 98.1636, 35.5090, 98.1592, 35.2992, 98.1592, 35.2992, 121.69, 86.39, 121.69, 86.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.538, 3.6393, 0.0000, 5.4119, 1.3418, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.84, 86.33, 0.9739, 0.2270, 0.8263, 3.5442, 1.0163, 711.0000, 0.0000, 0, 21, 0.6546, 9.5100, 8.8554, 2.7668, 0.4318, 0.5682, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.278, 3.8061, 83.8481, 5.2700, 1.2149, 3.8061, 83.8481, 5.2700, 0.9373, 0.3484, 123.45, 85.50, 0.9373, 0.3484, 1.3262, 3.5675, 0.9139, 713.0000, 715.5796, 1, 21, 0.5811, 9.3306, 8.7496, 2.8422, 0.3941, 0.6059, 123.45, 85.50, 123.45, 85.50, 0, 0, 0, 1, ok, ok, 98.1520, 37.9535, 98.1571, 36.6263, 98.1571, 36.6263, 122.57, 85.95, 122.57, 85.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.978, 3.8704, 82.8398, 5.2567, 1.0125, 3.8704, 82.8398, 5.2567, 0.8482, 0.5297, 125.16, 84.64, 0.8482, 0.5297, 2.0503, 3.2827, 0.9242, 713.0000, 724.2898, 1, 21, 0.6040, 9.4575, 8.8536, 2.8886, 0.3745, 0.6255, 125.16, 84.64, 125.16, 84.64, 0, 0, 0, 1, ok, ok, 98.1436, 40.5250, 98.1530, 38.5757, 98.1530, 38.5757, 123.87, 85.29, 123.87, 85.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
64.643, 4.0968, 83.2010, 4.5267, 1.2112, 4.0968, 83.2010, 4.5267, 0.9360, 0.3519, 122.62, 85.92, 0.9360, 0.3519, 1.4417, 3.8347, 0.7830, 719.0000, 721.1449, 1, 22, 0.5348, 9.3450, 8.8102, 3.0008, 0.3602, 0.6398, 122.62, 85.92, 122.62, 85.92, 0, 0, 0, 1, ok, ok, 98.1555, 36.7017, 98.1538, 37.6387, 98.1538, 37.6387, 123.25, 85.61, 123.25, 85.61, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
65.309, 4.0876, 86.7588, 3.9731, 1.4394, 4.0876, 86.7588, 3.9731, 0.9914, 0.1310, 121.72, 86.38, 0.9914, 0.1310, 0.5355, 4.0524, 0.7175, 724.0000, 691.5725, 1, 22, 0.3894, 9.2959, 8.9065, 2.9781, 0.3909, 0.6091, 121.72, 86.38, 121.72, 86.38, 0, 0, 0, 1, ok, ok, 98.1637, 35.3397, 98.1567, 36.4892, 98.1567, 36.4892, 122.48, 85.99, 122.48, 85.99, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
