経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
7.384, 4.7328, 79.5881, 5.0776, 1.6384, 4.7328, 79.5881, 5.0776, 0.9977, -0.0675, 118.52, 87.96, 118.52, 87.96, 0.9977, -0.0675, -0.3195, 4.7220, 0.3632, 772.0000, 753.8813, 1, 23, 0.4143, 9.7359, 9.3216, 3.3662, 0.4858, 0.5142, 118.52, 87.96, 118.52, 87.96, 0, 0, 0, 1, ok, ok, 98.1449, 30.5628, 98.1472, 30.0363, 98.1472, 30.0363, 118.17, 88.14, 118.17, 88.14, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
8.142, 4.5831, 76.6831, 5.8172, 1.7497, 4.5831, 76.6831, 5.8172, 0.9840, -0.1780, 120.47, 87.00, 120.47, 87.00, 0.9840, -0.1780, -0.8157, 4.5099, 0.6211, 760.0000, 782.4407, 1, 23, 0.5468, 9.8559, 9.3091, 3.2997, 0.5132, 0.4868, 120.47, 87.00, 120.47, 87.00, 0, 0, 0, 1, ok, ok, 98.1589, 33.4705, 98.1507, 31.7534, 98.1507, 31.7534, 119.32, 87.57, 119.32, 87.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
8.943, 4.7536, 78.2044, 5.5762, 1.7582, 4.7536, 78.2044, 5.5762, 0.9825, -0.1863, 120.10, 87.18, 120.10, 87.18, 0.9825, -0.1863, -0.8858, 4.6704, 0.4868, 801.0000, 767.2203, 1, 24, 0.4764, 9.8463, 9.3698, 3.3964, 0.4981, 0.5019, 120.10, 87.18, 120.10, 87.18, 0, 0, 0, 1, ok, ok, 98.1561, 32.9142, 98.1523, 32.3338, 98.1523, 32.3338, 119.71, 87.37, 119.71, 87.37, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
9.716, 4.6516, 75.7470, 5.4244, 1.3420, 4.6516, 75.7470, 5.4244, 0.9739, 0.2268, 118.68, 87.87, 118.68, 87.87, 0.9739, 0.2268, 1.0551, 4.5304, 0.4861, 760.0000, 792.1102, 1, 22, 0.4061, 9.7397, 9.3336, 3.3249, 0.4855, 0.5145, 118.68, 87.87, 118.68, 87.87, 0, 0, 0, 1, ok, ok, 98.1411, 30.8036, 98.1490, 31.5687, 98.1490, 31.5687, 119.19, 87.63, 119.19, 87.63, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
10.624, 4.6538, 76.7209, 4.8517, 1.3976, 4.6538, 76.7209, 4.8517, 0.9850, 0.1724, 117.97, 88.22, 117.97, 88.22, 0.9850, 0.1724, 0.8022, 4.5841, 0.4362, 822.0000, 782.0551, 1, 25, 0.3475, 9.8219, 9.4744, 3.3195, 0.3881, 0.6119, 117.97, 88.22, 117.97, 88.22, 0, 0, 0, 1, ok, ok, 98.1387, 29.7488, 98.1459, 30.6588, 98.1459, 30.6588, 118.59, 87.93, 118.59, 87.93, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
11.532, 4.5036, 71.9832, 4.7453, 1.4185, 4.5036, 71.9832, 4.7453, 0.9884, 0.1517, 119.07, 87.69, 119.07, 87.69, 0.9884, 0.1517, 0.6831, 4.4515, 0.4855, 762.0000, 833.5275, 1, 23, 0.4179, 9.7612, 9.3433, 3.2213, 0.4226, 0.5774, 119.07, 87.69, 119.07, 87.69, 0, 0, 0, 1, ok, ok, 98.1476, 31.3801, 98.1464, 31.0195, 98.1464, 31.0195, 118.83, 87.81, 118.83, 87.81, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
12.115, 4.2394, 68.0454, 4.7472, 1.6745, 4.2394, 68.0454, 4.7472, 0.9946, -0.1035, 120.89, 86.80, 120.89, 86.80, 0.9946, -0.1035, -0.4390, 4.2166, 0.4764, 890.0000, 881.7638, 1, 26, 0.4091, 9.5286, 9.1195, 3.0354, 0.4730, 0.5270, 120.89, 86.80, 120.89, 86.80, 0, 0, 0, 1, ok, ok, 98.1657, 34.0882, 98.1522, 32.5538, 98.1522, 32.5538, 119.85, 87.30, 119.85, 87.30, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
12.951, 4.1076, 81.7570, 5.1822, 1.4061, 4.1076, 81.7570, 5.1822, 0.9865, 0.1639, 115.97, 89.21, 115.97, 89.21, 0.9865, 0.1639, 0.6733, 4.0520, 0.7086, 931.0000, 733.8819, 1, 28, 0.3297, 9.7092, 9.3795, 2.9897, 0.4619, 0.5381, 115.97, 89.21, 115.97, 89.21, 0, 0, 0, 1, ok, ok, 98.1285, 26.7619, 98.1451, 29.6579, 98.1451, 29.6579, 117.92, 88.26, 117.92, 88.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
13.795, 3.7884, 0.0000, 3.4784, 0.9978, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 115.97, 89.21, 115.97, 89.21, 0.8403, 0.5421, 2.0538, 3.1834, 1.1830, 588.0000, 0.0000, 0, 18, 0.2470, 9.3224, 9.0754, 2.9284, 0.4405, 0.5595, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
14.631, 3.4777, 0.0000, 3.6853, 2.2432, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 115.97, 89.21, 115.97, 89.21, 0.7823, -0.6229, -2.1661, 2.7207, 1.7529, 827.0000, 0.0000, 0, 25, 0.4032, 9.7518, 9.3486, 3.0199, 0.4256, 0.5744, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
15.330, 4.1736, 73.3397, 4.3919, 1.3753, 4.1736, 73.3397, 4.3919, 0.9810, 0.1942, 117.58, 88.42, 117.58, 88.42, 0.9810, 0.1942, 0.8106, 4.0942, 0.5092, 850.0000, 818.1102, 1, 25, 0.2265, 9.7110, 9.4844, 2.9948, 0.4459, 0.5541, 117.58, 88.42, 117.58, 88.42, 0, 0, 0, 1, ok, ok, 98.1406, 29.1650, 98.1437, 29.4114, 98.1437, 29.4114, 117.75, 88.34, 117.75, 88.34, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
16.067, 3.2256, 79.1499, 3.1536, 1.8735, 3.2256, 79.1499, 3.1536, 0.9545, -0.2981, 115.29, 89.57, 115.29, 89.57, 0.9545, -0.2981, -0.9617, 3.0789, 0.9374, 823.0000, 758.0551, 1, 24, 0.1751, 8.6905, 8.5155, 2.4659, 0.4714, 0.5286, 115.29, 89.57, 115.29, 89.57, 0, 0, 0, 1, ok, ok, 98.1443, 25.7229, 98.1439, 27.5672, 98.1439, 27.5672, 116.52, 88.95, 116.52, 88.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
16.890, 4.5757, 79.6784, 4.8722, 1.8449, 4.5757, 79.6784, 4.8722, 0.9627, -0.2707, 119.08, 87.69, 119.08, 87.69, 0.9627, -0.2707, -1.2385, 4.4048, 0.3600, 696.0000, 753.0276, 1, 21, 0.4967, 9.6180, 9.1213, 3.2554, 0.4713, 0.5287, 119.08, 87.69, 119.08, 87.69, 0, 0, 0, 1, ok, ok, 98.1543, 31.3944, 98.1470, 29.4808, 98.1470, 29.4808, 117.80, 88.32, 117.80, 88.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
17.665, 4.6038, 76.1408, 5.4118, 1.2680, 4.6038, 76.1408, 5.4118, 0.9545, 0.2982, 118.24, 88.09, 118.24, 88.09, 0.9545, 0.2982, 1.3730, 4.3943, 0.4644, 747.0000, 788.0138, 1, 23, 0.5592, 9.7415, 9.1823, 3.2884, 0.4083, 0.5917, 118.24, 88.09, 118.24, 88.09, 0, 0, 0, 1, ok, ok, 98.1377, 30.1545, 98.1442, 29.8177, 98.1442, 29.8177, 118.02, 88.21, 118.02, 88.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
18.507, 4.8672, 77.2194, 4.6947, 1.8515, 4.8672, 77.2194, 4.6947, 0.9609, -0.2770, 120.14, 87.17, 120.14, 87.17, 0.9609, -0.2770, -1.3482, 4.6768, 0.5869, 831.0000, 777.0069, 1, 25, 0.4342, 9.8581, 9.4239, 3.4913, 0.4970, 0.5030, 120.14, 87.17, 120.14, 87.17, 0, 0, 0, 1, ok, ok, 98.1599, 32.9664, 98.1489, 31.3920, 98.1489, 31.3920, 119.08, 87.68, 119.08, 87.68, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
19.205, 4.4658, 74.7195, 6.0520, 1.6081, 4.4658, 74.7195, 6.0520, 0.9993, -0.0373, 120.40, 87.03, 120.40, 87.03, 0.9993, -0.0373, -0.1664, 4.4627, 0.7817, 763.0000, 803.0034, 1, 23, 0.5256, 9.8105, 9.2849, 3.2531, 0.4705, 0.5295, 120.40, 87.03, 120.40, 87.03, 0, 0, 0, 1, ok, ok, 98.1560, 33.3685, 98.1510, 32.3803, 98.1510, 32.3803, 119.74, 87.36, 119.74, 87.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
20.072, 4.5595, 78.7917, 5.8382, 1.6676, 4.5595, 78.7917, 5.8382, 0.9953, -0.0966, 119.42, 87.51, 119.42, 87.51, 0.9953, -0.0966, -0.4406, 4.5382, 0.7206, 818.0000, 761.5017, 1, 24, 0.4649, 9.8411, 9.3762, 3.3036, 0.5098, 0.4902, 119.42, 87.51, 119.42, 87.51, 0, 0, 0, 1, ok, ok, 98.1505, 31.9071, 98.1509, 32.1437, 98.1509, 32.1437, 119.58, 87.44, 119.58, 87.44, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
20.841, 4.2544, 74.0511, 6.3891, 1.4850, 4.2544, 74.0511, 6.3891, 0.9963, 0.0857, 120.07, 87.19, 120.07, 87.19, 0.9963, 0.0857, 0.3647, 4.2388, 0.9278, 731.0000, 810.2509, 1, 22, 0.6346, 9.8604, 9.2258, 3.1481, 0.4884, 0.5116, 120.07, 87.19, 120.07, 87.19, 0, 0, 0, 1, ok, ok, 98.1524, 32.8759, 98.1513, 32.5098, 98.1513, 32.5098, 119.82, 87.31, 119.82, 87.31, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
21.609, 4.3118, 75.7456, 6.2945, 1.7761, 4.3118, 75.7456, 6.2945, 0.9790, -0.2038, 120.94, 86.77, 120.94, 86.77, 0.9790, -0.2038, -0.8788, 4.2213, 0.8613, 857.0000, 792.1254, 1, 26, 0.6124, 9.8959, 9.2834, 3.1682, 0.4889, 0.5111, 120.94, 86.77, 120.94, 86.77, 0, 0, 0, 1, ok, ok, 98.1631, 34.1726, 98.1549, 33.3412, 98.1549, 33.3412, 120.38, 87.04, 120.38, 87.04, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
22.439, 4.1139, 0.0000, 6.7001, 1.4987, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 120.94, 86.77, 120.94, 86.77, 0.9974, 0.0720, 0.2962, 4.1032, 1.1391, 775.0000, 0.0000, 0, 23, 0.7245, 9.8502, 9.1257, 3.1240, 0.5252, 0.4748, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
23.212, 4.5785, 75.3030, 5.8551, 1.5222, 4.5785, 75.3030, 5.8551, 0.9988, 0.0486, 119.83, 87.31, 119.83, 87.31, 0.9988, 0.0486, 0.2224, 4.5731, 0.6998, 772.0000, 796.7814, 1, 23, 0.4570, 9.8661, 9.4090, 3.3123, 0.4806, 0.5194, 119.83, 87.31, 119.83, 87.31, 0, 0, 0, 1, ok, ok, 98.1505, 32.5139, 98.1536, 32.9276, 98.1536, 32.9276, 120.11, 87.18, 120.11, 87.18, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
23.986, 4.6806, 75.9118, 5.5127, 1.4755, 4.6806, 75.9118, 5.5127, 0.9955, 0.0952, 119.26, 87.59, 119.26, 87.59, 0.9955, 0.0952, 0.4455, 4.6593, 0.5542, 816.0000, 790.3907, 1, 24, 0.4687, 9.8166, 9.3479, 3.3558, 0.4596, 0.5404, 119.26, 87.59, 119.26, 87.59, 0, 0, 0, 1, ok, ok, 98.1463, 31.6689, 98.1514, 32.2982, 98.1514, 32.2982, 119.68, 87.39, 119.68, 87.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
24.913, 4.5623, 76.1233, 6.0053, 1.4804, 4.5623, 76.1233, 6.0053, 0.9959, 0.0903, 119.55, 87.45, 119.55, 87.45, 0.9959, 0.0903, 0.4119, 4.5437, 0.8268, 782.0000, 788.1953, 1, 24, 0.3748, 9.8336, 9.4588, 3.3303, 0.4450, 0.5550, 119.55, 87.45, 119.55, 87.45, 0, 0, 0, 1, ok, ok, 98.1477, 32.1006, 98.1503, 32.1994, 98.1503, 32.1994, 119.62, 87.42, 119.62, 87.42, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
25.654, 4.5901, 71.0397, 5.3675, 1.4333, 4.5901, 71.0397, 5.3675, 0.9906, 0.1370, 120.21, 87.12, 120.21, 87.12, 0.9906, 0.1370, 0.6291, 4.5468, 0.5999, 782.0000, 844.5977, 1, 23, 0.4002, 9.7328, 9.3326, 3.3006, 0.4463, 0.5537, 120.21, 87.12, 120.21, 87.12, 0, 0, 0, 1, ok, ok, 98.1530, 33.0891, 98.1511, 32.6443, 98.1511, 32.6443, 119.91, 87.27, 119.91, 87.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
26.424, 4.1193, 74.6455, 4.1206, 1.3688, 4.1193, 74.6455, 4.1206, 0.9797, 0.2006, 116.80, 88.81, 116.80, 88.81, 0.9797, 0.2006, 0.8264, 4.0356, 0.6258, 900.0000, 803.7988, 1, 27, 0.2402, 9.6412, 9.4010, 2.9793, 0.4044, 0.5956, 116.80, 88.81, 116.80, 88.81, 0, 0, 0, 1, ok, ok, 98.1364, 27.9907, 98.1467, 30.3175, 98.1467, 30.3175, 118.36, 88.04, 118.36, 88.04, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
27.222, 4.2856, 0.0000, 3.9772, 2.0867, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.80, 88.81, 116.80, 88.81, 0.8698, -0.4933, -2.1142, 3.7278, 1.1205, 765.0000, 0.0000, 0, 23, 0.3203, 9.8542, 9.5339, 3.2309, 0.4641, 0.5359, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.062, 4.6682, 76.5844, 5.8970, 1.3382, 4.6682, 76.5844, 5.8970, 0.9731, 0.2305, 118.96, 87.73, 118.96, 87.73, 0.9731, 0.2305, 1.0762, 4.5425, 0.7213, 767.0000, 783.4497, 1, 23, 0.4292, 9.8259, 9.3967, 3.3788, 0.4394, 0.5606, 118.96, 87.73, 118.96, 87.73, 0, 0, 0, 1, ok, ok, 98.1414, 31.2205, 98.1451, 30.7690, 98.1451, 30.7690, 118.66, 87.89, 118.66, 87.89, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.860, 4.6557, 73.4642, 4.8437, 1.4656, 4.6557, 73.4642, 4.8437, 0.9945, 0.1050, 119.18, 87.63, 119.18, 87.63, 0.9945, 0.1050, 0.4887, 4.6300, 0.5152, 785.0000, 816.7249, 1, 23, 0.3754, 9.7447, 9.3694, 3.3322, 0.4484, 0.5516, 119.18, 87.63, 119.18, 87.63, 0, 0, 0, 1, ok, ok, 98.1476, 31.5413, 98.1459, 31.1552, 98.1459, 31.1552, 118.92, 87.76, 118.92, 87.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.631, 4.6369, 74.7792, 5.1669, 1.2990, 4.6369, 74.7792, 5.1669, 0.9633, 0.2685, 118.52, 87.95, 118.52, 87.95, 0.9633, 0.2685, 1.2450, 4.4666, 0.3814, 849.0000, 802.3624, 1, 26, 0.2987, 9.7592, 9.4605, 3.3009, 0.4099, 0.5901, 118.52, 87.95, 118.52, 87.95, 0, 0, 0, 1, ok, ok, 98.1404, 30.5732, 98.1442, 30.8642, 98.1442, 30.8642, 118.72, 87.86, 118.72, 87.86, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
30.431, 4.4397, 76.1246, 4.7479, 1.5671, 4.4397, 76.1246, 4.7479, 0.9996, 0.0037, 118.36, 88.04, 118.36, 88.04, 1.0000, 0.0037, 0.0162, 4.4396, 0.4110, 782.0000, 788.1812, 1, 23, 0.3397, 9.8496, 9.5099, 3.1661, 0.4885, 0.5115, 118.36, 88.04, 118.36, 88.04, 0, 0, 1, 1, sinPhi:1.0000->0.9996, ok, 98.1457, 30.3236, 98.1447, 30.5939, 98.1447, 30.5939, 118.54, 87.95, 118.54, 87.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.160, 4.7329, 75.7968, 5.7956, 1.4860, 4.7329, 75.7968, 5.7956, 0.9964, 0.0847, 119.73, 87.36, 119.73, 87.36, 0.9964, 0.0847, 0.4011, 4.7159, 0.5319, 775.0000, 791.5906, 1, 23, 0.5333, 9.8993, 9.3660, 3.3887, 0.4335, 0.5665, 119.73, 87.36, 119.73, 87.36, 0, 0, 0, 1, ok, ok, 98.1484, 32.3671, 98.1458, 31.4805, 98.1458, 31.4805, 119.13, 87.65, 119.13, 87.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.963, 4.7085, 77.8922, 5.9123, 1.4741, 4.7085, 77.8922, 5.9123, 0.9953, 0.0966, 119.15, 87.64, 119.15, 87.64, 0.9953, 0.0966, 0.4548, 4.6865, 0.6956, 800.0000, 770.2953, 1, 24, 0.4152, 9.8889, 9.4737, 3.4013, 0.4563, 0.5438, 119.15, 87.64, 119.15, 87.64, 0, 0, 0, 1, ok, ok, 98.1442, 31.5087, 98.1453, 31.4946, 98.1453, 31.4946, 119.14, 87.65, 119.14, 87.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.704, 4.4934, 76.1279, 5.9889, 1.4694, 4.4934, 76.1279, 5.9889, 0.9949, 0.1012, 119.37, 87.54, 119.37, 87.54, 0.9949, 0.1012, 0.4547, 4.4703, 0.7487, 754.0000, 788.1477, 1, 23, 0.6756, 9.7730, 9.0974, 3.2643, 0.4562, 0.5438, 119.37, 87.54, 119.37, 87.54, 0, 0, 0, 1, ok, ok, 98.1469, 31.8345, 98.1458, 31.6646, 98.1458, 31.6646, 119.26, 87.59, 119.26, 87.59, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.574, 4.6405, 79.3573, 5.7922, 1.8031, 4.6405, 79.3573, 5.7922, 0.9731, -0.2302, 120.04, 87.21, 120.04, 87.21, 0.9731, -0.2302, -1.0682, 4.5159, 0.5683, 801.0000, 756.0738, 1, 24, 0.5462, 9.8886, 9.3424, 3.3302, 0.4981, 0.5019, 120.04, 87.21, 120.04, 87.21, 0, 0, 0, 1, ok, ok, 98.1568, 32.8315, 98.1491, 32.2480, 98.1491, 32.2480, 119.65, 87.40, 119.65, 87.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.373, 4.6488, 73.6615, 5.6567, 1.2524, 4.6488, 73.6615, 5.6567, 0.9497, 0.3130, 119.26, 87.58, 119.26, 87.58, 0.9497, 0.3130, 1.4552, 4.4152, 0.5678, 722.0000, 814.5369, 1, 21, 0.5722, 9.8769, 9.3047, 3.3359, 0.4418, 0.5582, 119.26, 87.58, 119.26, 87.58, 0, 0, 0, 1, ok, ok, 98.1433, 31.6761, 98.1473, 31.9621, 98.1473, 31.9621, 119.46, 87.49, 119.46, 87.49, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.169, 4.9047, 75.0686, 5.3648, 1.7180, 4.9047, 75.0686, 5.3648, 0.9892, -0.1467, 120.83, 86.82, 120.83, 86.82, 0.9892, -0.1467, -0.7195, 4.8517, 0.5269, 868.0000, 799.2685, 1, 27, 0.4341, 9.9546, 9.5205, 3.5080, 0.4251, 0.5749, 120.83, 86.82, 120.83, 86.82, 0, 0, 0, 1, ok, ok, 98.1597, 34.0101, 98.1510, 32.9861, 98.1510, 32.9861, 120.14, 87.16, 120.14, 87.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.983, 4.1092, 0.0000, 6.6718, 1.5260, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 120.83, 86.82, 120.83, 86.82, 0.9990, 0.0448, 0.1841, 4.1050, 1.0391, 780.0000, 0.0000, 0, 24, 0.6736, 9.9546, 9.2810, 3.0858, 0.4808, 0.5192, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.814, 4.2920, 0.0000, 6.4730, 1.6784, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 120.83, 86.82, 120.83, 86.82, 0.9942, -0.1074, -0.4608, 4.2672, 1.0440, 830.0000, 0.0000, 0, 25, 0.5720, 9.8758, 9.3038, 3.2095, 0.5084, 0.4916, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.649, 1.4769, 72.8126, 8.7379, 1.1063, 1.4769, 72.8126, 7.6781, 0.8940, 0.4480, 116.03, 89.19, 116.03, 89.19, 0.8940, 0.4480, 0.6617, 1.3204, 0.6786, 811.0000, 824.0336, 1, 24, 5.8340, 9.9406, 4.1066, 1.2454, 0.4501, 0.5499, 116.03, 89.19, 116.03, 89.19, 0, 0, 1, 1, Mean:8.7379->7.6781, ok, 98.1375, 26.8398, 98.1470, 29.9129, 98.1470, 29.9129, 118.09, 88.18, 118.09, 88.18, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.418, 4.6078, 73.0801, 5.1181, 1.3641, 4.6078, 73.0801, 5.1181, 0.9787, 0.2053, 119.13, 87.65, 119.13, 87.65, 0.9787, 0.2053, 0.9458, 4.5097, 0.3388, 832.0000, 821.0168, 1, 25, 0.3764, 9.9051, 9.5287, 3.2758, 0.4447, 0.5553, 119.13, 87.65, 119.13, 87.65, 0, 0, 0, 1, ok, ok, 98.1455, 31.4741, 98.1465, 30.6935, 98.1465, 30.6935, 118.61, 87.92, 118.61, 87.92, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.119, 3.8932, 75.0931, 3.9769, 1.7126, 3.8932, 75.0931, 3.9769, 0.9900, -0.1414, 117.61, 88.42, 117.61, 88.42, 0.9900, -0.1414, -0.5504, 3.8541, 0.7698, 812.0000, 799.0084, 1, 24, 0.3986, 8.9001, 8.5015, 2.8585, 0.4212, 0.5788, 117.61, 88.42, 117.61, 88.42, 0, 0, 0, 1, ok, ok, 98.1493, 29.1963, 98.1474, 29.9449, 98.1474, 29.9449, 118.11, 88.17, 118.11, 88.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.724, 3.7156, 79.8930, 3.9175, 1.7998, 3.7156, 79.8930, 3.9175, 0.9739, -0.2270, 116.31, 89.06, 116.31, 89.06, 0.9739, -0.2270, -0.8434, 3.6186, 0.6439, 789.0000, 751.0042, 1, 24, 0.3489, 9.1747, 8.8257, 2.7051, 0.4829, 0.5171, 116.31, 89.06, 116.31, 89.06, 0, 0, 0, 1, ok, ok, 98.1438, 27.2448, 98.1463, 28.5949, 98.1463, 28.5949, 117.21, 88.61, 117.21, 88.61, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.526, 4.6059, 89.3519, 4.7568, 2.4888, 4.6059, 89.3519, 4.7568, 0.6074, -0.7944, 120.20, 87.16, 120.20, 87.16, 0.6074, -0.7944, -3.6588, 2.7977, 0.5705, 699.0000, 671.5021, 1, 21, 0.3460, 9.9140, 9.5680, 3.3065, 0.6209, 0.3791, 120.20, 87.16, 120.20, 87.16, 0, 0, 0, 1, ok, ok, 98.1765, 33.0370, 98.1554, 30.8159, 98.1554, 30.8159, 118.70, 87.88, 118.70, 87.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.188, 3.5910, 80.4019, 6.5004, 1.5382, 3.5910, 80.4019, 6.5004, 0.9995, 0.0326, 117.44, 88.49, 117.44, 88.49, 0.9995, 0.0326, 0.1170, 3.5891, 0.6749, 592.0000, 746.2510, 1, 17, 1.1749, 9.8049, 8.6300, 2.6274, 0.4932, 0.5068, 117.44, 88.49, 117.44, 88.49, 0, 0, 0, 1, ok, ok, 98.1402, 28.9552, 98.1508, 29.8856, 98.1508, 29.8856, 118.07, 88.19, 118.07, 88.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.863, 4.6395, 0.0000, 5.6662, 1.9125, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.44, 88.49, 117.44, 88.49, 0.9422, -0.3351, -1.5548, 4.3712, 0.5645, 813.0000, 0.0000, 0, 25, 0.4259, 9.8919, 9.4660, 3.3288, 0.5105, 0.4895, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
