開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:44.864+09:00,1776318764864258000,1333765458,0.929928208,1,378,184.750733138,201,98.085307763,449,44.433179724,113.399742432,98.085307763,90.428090428,96.768327671
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:45.514+09:00,1776318765514184000,1983689666,1.579852416,2,384,187.683284457,201,98.299712669,455,45.036656891,114.265825410,98.299712669,90.316656299,92.318456924
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:46.162+09:00,1776318766162843000,2632346250,2.228509000,3,381,186.217008798,201,98.233063776,459,45.385630499,113.547498445,98.233063776,90.575846441,92.498868400
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:46.793+09:00,1776318766793457000,3262959916,2.859122666,4,381,186.217008798,201,98.232832356,461,45.644657258,112.895588954,98.232832356,90.901454057,95.145416655
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:47.484+09:00,1776318767484320000,3953820916,3.549983666,5,384,187.683284457,201,98.198575618,462,45.670967742,114.490527394,98.198575618,90.052599730,86.848150352
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:48.164+09:00,1776318768164156000,4633655666,4.229818416,6,380,185.728250244,201,98.240469208,460,45.563814867,114.532420984,98.240469208,90.094493320,88.256741804
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:48.843+09:00,1776318768843023000,5312520875,4.908683625,7,380,185.728250244,201,98.169634635,460,45.495091164,112.506552198,98.169634635,91.001175854,88.382788224
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:49.524+09:00,1776318769524218000,5993714041,5.589876791,8,377,184.261974585,201,98.141300806,460,45.535764376,114.433252582,98.141300806,89.995324918,88.080742724
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:50.232+09:00,1776318770232887000,6702382291,6.298545041,9,377,184.261974585,201,98.206527642,457,45.232526882,113.846801347,98.206527642,90.386390790,84.665850347
2026-04-16T14:52:43.732+09:00,2026-04-16T14:52:43.934+09:00,2026-04-16T14:52:50.883+09:00,1776318770883889000,7353381916,6.949544666,10,380,185.728250244,201,98.233063776,455,45.023460411,111.266625196,98.233063776,91.716283065,92.165951708
