開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:36.421+09:00,1775553096421328000,39642009250,1.230110792,1,362,176.930596285,201,98.065017420,445,44.044665012,176.930596285,168.960072186,161.779081134,77.954006162
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:37.181+09:00,1775553097181712000,40402394625,1.990496167,2,364,177.908113392,201,98.050043798,444,43.968998743,177.908113392,169.624608041,162.267839687,78.907356681
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:37.961+09:00,1775553097961516000,41182199791,2.770301333,3,363,177.419354839,201,98.061051511,446,44.156390363,177.908113392,169.920932477,162.756598240,76.942296122
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:38.711+09:00,1775553098711471000,41932155666,3.520257208,4,358,174.975562072,201,98.098986469,446,44.209677419,177.419354839,170.062252405,162.756598240,80.004706944
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:39.451+09:00,1775553099451765000,42672450625,4.260552167,5,359,175.464320626,201,98.064516129,446,44.166451613,175.464320626,169.710003258,164.222873900,81.048775587
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:40.201+09:00,1775553100201412000,43422099041,5.010200583,6,362,176.930596285,201,98.086124402,447,44.218590832,176.930596285,170.583166126,164.711632454,80.037519882
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:40.941+09:00,1775553100941334000,44162022083,5.750123625,7,366,178.885630499,201,98.136200717,449,44.496774194,178.885630499,172.134245683,166.666666667,81.089514171
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:41.356+09:00,1775553101356985000,44577673250,6.165774792,8,354,173.020527859,201,98.109338865,453,44.803304485,178.885630499,175.583530029,172.043010753,144.351814126
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:42.161+09:00,1775553102161344000,45382034500,6.970136042,9,357,174.486803519,201,98.182283666,462,45.707373272,181.329423265,177.058604478,173.998044966,146.314118733
2026-04-07T18:10:56.969+09:00,2026-04-07T18:11:35.191+09:00,2026-04-07T18:11:42.621+09:00,1775553102621220000,45841910916,7.430012458,10,369,180.351906158,201,98.146877145,466,46.123541524,183.773216031,177.648135438,170.576735093,130.469834748
