経過時間_秒, A, HR, V2P_relTTP, P2V_relTTP, A_used, HR_used, V2P_relTTP_used, P2V_relTTP_used, SBP, DBP, SBP_process, DBP_process, IBI_input_ms, IBI_smoothed_ms, used_smoothed_ibi, SBP_raw, DBP_raw, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
43.466, 9.0560, 78.8235, -0.7359, -0.3035, 9.0560, 78.8235, -0.7359, -0.3035, 115.34, 89.53, 115.34, 89.53, 839.0000, 761.1940, 1, 115.34, 89.53, 0, 0, 1, ok, ok, 98.1303, 25.8144, 98.1316, 25.9685, 98.1316, 25.9685, 115.44, 89.48, 115.44, 89.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
44.269, 9.0560, 74.9909, -0.6675, -0.3147, 9.0560, 74.9909, -0.6675, -0.3147, 116.62, 88.90, 116.62, 88.90, 785.0000, 800.0970, 1, 116.62, 88.90, 0, 0, 1, ok, ok, 98.1378, 27.7277, 98.1334, 26.8481, 98.1334, 26.8481, 116.03, 89.18, 116.03, 89.18, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.108, 9.1082, 75.7051, -0.7134, -0.3363, 9.1082, 75.7051, -0.7134, -0.3363, 116.78, 88.82, 116.78, 88.82, 857.0000, 792.5485, 1, 116.78, 88.82, 0, 0, 1, ok, ok, 98.1391, 27.9547, 98.1351, 27.4014, 98.1351, 27.4014, 116.40, 89.00, 116.40, 89.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.937, 9.2768, 72.7472, -0.6546, -0.3081, 9.2768, 72.7472, -0.6546, -0.3081, 117.25, 88.59, 117.25, 88.59, 808.0000, 824.7743, 1, 117.25, 88.59, 0, 0, 1, ok, ok, 98.1419, 28.6589, 98.1372, 28.0301, 98.1372, 28.0301, 116.82, 88.79, 116.82, 88.79, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
46.749, 9.0278, 73.4945, -0.6126, -0.3267, 9.0278, 73.4945, -0.6126, -0.3267, 117.16, 88.63, 117.16, 88.63, 817.0000, 816.3871, 1, 117.16, 88.63, 0, 0, 1, ok, ok, 98.1408, 28.5217, 98.1382, 28.2759, 98.1382, 28.2759, 116.99, 88.71, 116.99, 88.71, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
47.513, 9.0688, 73.4670, -0.6059, -0.3635, 9.0688, 73.4670, -0.6059, -0.3635, 117.63, 88.40, 117.63, 88.40, 775.0000, 816.6936, 1, 117.63, 88.40, 0, 0, 1, ok, ok, 98.1439, 29.2223, 98.1399, 28.7491, 98.1399, 28.7491, 117.31, 88.56, 117.31, 88.56, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.317, 9.0688, 75.3914, -0.6387, -0.3394, 9.0688, 75.3914, -0.6387, -0.3394, 116.73, 88.84, 116.73, 88.84, 808.0000, 795.8468, 1, 116.73, 88.84, 0, 0, 1, ok, ok, 98.1386, 27.8921, 98.1395, 28.3206, 98.1395, 28.3206, 117.02, 88.70, 117.02, 88.70, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.012, 7.4208, 74.8201, -0.5718, -0.6114, 7.4208, 74.8201, -0.5718, -0.6114, 120.51, 86.98, 120.51, 86.98, 696.0000, 801.9234, 1, 120.51, 86.98, 0, 0, 1, ok, ok, 98.1582, 33.5280, 98.1451, 30.9243, 98.1451, 30.9243, 118.76, 87.84, 118.76, 87.84, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.785, 8.9603, 80.1109, -0.7112, -0.3319, 8.9603, 80.1109, -0.7112, -0.3319, 115.22, 89.59, 115.22, 89.59, 779.0000, 748.9617, 1, 115.22, 89.59, 0, 0, 1, ok, ok, 98.1295, 25.6310, 98.1404, 28.2776, 98.1404, 28.2776, 116.99, 88.71, 116.99, 88.71, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.553, 9.1868, 78.5360, -0.6354, -0.3389, 9.1868, 78.5360, -0.6354, -0.3389, 115.63, 89.39, 115.63, 89.39, 759.0000, 763.9808, 1, 115.63, 89.39, 0, 0, 1, ok, ok, 98.1324, 26.2412, 98.1380, 27.2594, 98.1380, 27.2594, 116.31, 89.05, 116.31, 89.05, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
51.318, 9.1727, 78.7928, -0.6074, -0.3465, 9.1727, 78.7928, -0.6074, -0.3465, 115.57, 89.41, 115.57, 89.41, 773.0000, 761.4904, 1, 115.57, 89.41, 0, 0, 1, ok, ok, 98.1319, 26.1523, 98.1362, 26.7059, 98.1362, 26.7059, 115.94, 89.23, 115.94, 89.23, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.218, 9.2014, 78.2019, -0.6831, -0.3842, 9.2014, 78.2019, -0.6831, -0.3842, 116.46, 88.98, 116.46, 88.98, 887.0000, 767.2452, 1, 116.46, 88.98, 0, 0, 1, ok, ok, 98.1377, 27.4808, 98.1367, 27.0933, 98.1367, 27.0933, 116.20, 89.11, 116.20, 89.11, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.926, 8.1124, 72.5406, -0.4837, -0.3348, 8.1124, 72.5406, -0.4837, -0.3348, 117.36, 88.53, 117.36, 88.53, 719.0000, 827.1226, 1, 117.36, 88.53, 0, 0, 1, ok, ok, 98.1392, 28.8249, 98.1374, 27.9591, 98.1374, 27.9591, 116.78, 88.82, 116.78, 88.82, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
53.697, 7.9836, 77.6135, -0.6885, -0.3672, 7.9836, 77.6135, -0.6885, -0.3672, 116.59, 88.91, 116.59, 88.91, 766.0000, 773.0613, 1, 116.59, 88.91, 0, 0, 1, ok, ok, 98.1352, 27.6779, 98.1368, 27.8185, 98.1368, 27.8185, 116.68, 88.86, 116.68, 88.86, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.500, 9.3109, 77.9696, -0.6893, -0.3433, 9.3109, 77.9696, -0.6893, -0.3433, 116.01, 89.20, 116.01, 89.20, 803.0000, 769.5307, 1, 116.01, 89.20, 0, 0, 1, ok, ok, 98.1351, 26.8056, 98.1363, 27.3120, 98.1363, 27.3120, 116.34, 89.03, 116.34, 89.03, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
55.302, 9.1025, 77.9696, -0.6974, -0.6575, 9.3109, 77.9696, -0.6893, -0.3433, 116.01, 89.20, 116.01, 89.20, 791.0000, 769.5307, 1, 116.01, 89.20, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
56.134, 7.7048, 76.0810, -0.7092, -0.5841, 7.7048, 76.0810, -0.7092, -0.5841, 120.04, 87.21, 120.04, 87.21, 821.0000, 788.6327, 1, 120.04, 87.21, 0, 0, 1, ok, ok, 98.1564, 32.8328, 98.1423, 30.0724, 98.1423, 30.0724, 118.19, 88.12, 118.19, 88.12, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
56.899, 9.3626, 74.5512, -0.6029, -0.3216, 9.3626, 74.5512, -0.6029, -0.3216, 116.66, 88.88, 116.66, 88.88, 786.0000, 804.8163, 1, 116.66, 88.88, 0, 0, 1, ok, ok, 98.1387, 27.7849, 98.1412, 28.9287, 98.1412, 28.9287, 117.43, 88.50, 117.43, 88.50, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
57.761, 9.1555, 75.4330, -0.6718, -0.3359, 9.1555, 75.4330, -0.6718, -0.3359, 116.75, 88.83, 116.75, 88.83, 863.0000, 795.4082, 1, 116.75, 88.83, 0, 0, 1, ok, ok, 98.1389, 27.9161, 98.1405, 28.4224, 98.1405, 28.4224, 117.09, 88.67, 117.09, 88.67, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
58.428, 9.1365, 72.3585, -0.4971, -0.4971, 9.1365, 72.3585, -0.4971, -0.4971, 119.47, 87.50, 119.47, 87.50, 663.0000, 829.2041, 1, 119.47, 87.50, 0, 0, 1, ok, ok, 98.1556, 31.9690, 98.1450, 30.1957, 98.1450, 30.1957, 118.28, 88.08, 118.28, 88.08, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.202, 8.9083, 80.4180, -0.7466, -0.3484, 8.9083, 80.4180, -0.7466, -0.3484, 115.43, 89.48, 115.43, 89.48, 763.0000, 746.1020, 1, 115.43, 89.48, 0, 0, 1, ok, ok, 98.1308, 25.9431, 98.1408, 28.0694, 98.1408, 28.0694, 116.85, 88.78, 116.85, 88.78, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.973, 9.0500, 79.5175, -0.6055, -0.3460, 9.0500, 79.5175, -0.6055, -0.3460, 115.32, 89.54, 115.32, 89.54, 782.0000, 754.5510, 1, 115.32, 89.54, 0, 0, 1, ok, ok, 98.1302, 25.7854, 98.1376, 26.9274, 98.1376, 26.9274, 116.09, 89.16, 116.09, 89.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
60.704, 9.3191, 78.0970, -0.5908, -0.3376, 9.3191, 78.0970, -0.5908, -0.3376, 115.63, 89.38, 115.63, 89.38, 731.0000, 768.2755, 1, 115.63, 89.38, 0, 0, 1, ok, ok, 98.1326, 26.2447, 98.1361, 26.5861, 98.1361, 26.5861, 115.86, 89.27, 115.86, 89.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.505, 9.0951, 80.0387, -0.6772, -0.3611, 9.0951, 80.0387, -0.6772, -0.3611, 115.52, 89.44, 115.52, 89.44, 796.0000, 749.6378, 1, 115.52, 89.44, 0, 0, 1, ok, ok, 98.1318, 26.0850, 98.1348, 26.3355, 98.1348, 26.3355, 115.69, 89.36, 115.69, 89.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.275, 9.1222, 77.6379, -0.6633, -0.3731, 9.1222, 77.6379, -0.6633, -0.3731, 116.46, 88.97, 116.46, 88.97, 788.0000, 772.8189, 1, 116.46, 88.97, 0, 0, 1, ok, ok, 98.1374, 27.4893, 98.1356, 26.9124, 98.1356, 26.9124, 116.08, 89.16, 116.08, 89.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.083, 9.2255, 76.8827, -0.6701, -0.2931, 9.2255, 76.8827, -0.6701, -0.2931, 115.68, 89.36, 115.68, 89.36, 806.0000, 780.4094, 1, 115.68, 89.36, 0, 0, 1, ok, ok, 98.1325, 26.3199, 98.1347, 26.6161, 98.1347, 26.6161, 115.88, 89.26, 115.88, 89.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.953, 9.0928, 75.6425, -0.6960, -0.3275, 9.0928, 75.6425, -0.6960, -0.3275, 116.64, 88.89, 116.64, 88.89, 844.0000, 793.2047, 1, 116.64, 88.89, 0, 0, 1, ok, ok, 98.1381, 27.7507, 98.1357, 27.1834, 98.1357, 27.1834, 116.26, 89.07, 116.26, 89.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
64.743, 9.1954, 73.2957, -0.6256, -0.3507, 9.1954, 73.2957, -0.6256, -0.3507, 117.55, 88.44, 117.55, 88.44, 812.0000, 818.6024, 1, 117.55, 88.44, 0, 0, 1, ok, ok, 98.1438, 29.1141, 98.1381, 28.1487, 98.1381, 28.1487, 116.90, 88.76, 116.90, 88.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
65.616, 9.0429, 73.5924, -0.6909, -0.3251, 9.0429, 73.5924, -0.6909, -0.3251, 117.30, 88.56, 117.30, 88.56, 869.0000, 815.3012, 1, 117.30, 88.56, 0, 0, 1, ok, ok, 98.1419, 28.7410, 98.1392, 28.4449, 98.1392, 28.4449, 117.10, 88.66, 117.10, 88.66, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
66.422, 9.3715, 71.2462, -0.6076, -0.3418, 9.3715, 71.2462, -0.6076, -0.3418, 118.07, 88.18, 118.07, 88.18, 812.0000, 842.1506, 1, 118.07, 88.18, 0, 0, 1, ok, ok, 98.1472, 29.8880, 98.1416, 29.1664, 98.1416, 29.1664, 117.59, 88.42, 117.59, 88.42, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
67.256, 8.7660, 72.5448, -0.6909, -0.3251, 8.7660, 72.5448, -0.6909, -0.3251, 117.69, 88.37, 117.69, 88.37, 820.0000, 827.0753, 1, 117.69, 88.37, 0, 0, 1, ok, ok, 98.1434, 29.3244, 98.1422, 29.2454, 98.1422, 29.2454, 117.64, 88.39, 117.64, 88.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.059, 9.2679, 72.8564, -0.6439, -0.3207, 9.2679, 72.8564, -0.6439, -0.3207, 117.35, 88.54, 117.35, 88.54, 814.0000, 823.5376, 1, 117.35, 88.54, 0, 0, 1, ok, ok, 98.1426, 28.8110, 98.1423, 29.0282, 98.1423, 29.0282, 117.49, 88.47, 117.49, 88.47, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.862, 9.1987, 73.2808, -0.6081, -0.3231, 9.1987, 73.2808, -0.6081, -0.3231, 117.15, 88.64, 117.15, 88.64, 794.0000, 818.7688, 1, 117.15, 88.64, 0, 0, 1, ok, ok, 98.1411, 28.5132, 98.1419, 28.7707, 98.1419, 28.7707, 117.32, 88.55, 117.32, 88.55, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
69.693, 9.3140, 74.4062, -0.6650, -0.3741, 9.3140, 74.4062, -0.6650, -0.3741, 117.57, 88.43, 117.57, 88.43, 824.0000, 806.3844, 1, 117.57, 88.43, 0, 0, 1, ok, ok, 98.1444, 29.1349, 98.1427, 28.9528, 98.1427, 28.9528, 117.44, 88.49, 117.44, 88.49, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
70.365, 9.0662, 73.6023, -0.5206, -0.3604, 9.0662, 73.6023, -0.5206, -0.3604, 117.32, 88.55, 117.32, 88.55, 691.0000, 815.1922, 1, 117.32, 88.55, 0, 0, 1, ok, ok, 98.1418, 28.7626, 98.1424, 28.8577, 98.1424, 28.8577, 117.38, 88.52, 117.38, 88.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.127, 8.7799, 73.6023, -0.7164, -0.6686, 9.0662, 73.6023, -0.5206, -0.3604, 117.32, 88.55, 117.32, 88.55, 767.0000, 815.1922, 1, 117.32, 88.55, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.857, 9.1703, 78.9424, -0.6023, -0.3442, 9.1703, 78.9424, -0.6023, -0.3442, 115.47, 89.46, 115.47, 89.46, 706.0000, 760.0481, 1, 115.47, 89.46, 0, 0, 1, ok, ok, 98.1314, 26.0115, 98.1391, 27.4346, 98.1391, 27.4346, 116.43, 88.99, 116.43, 88.99, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
72.604, 8.8408, 81.8527, -0.6076, -0.3739, 8.8408, 81.8527, -0.6076, -0.3739, 114.91, 89.73, 114.91, 89.73, 742.0000, 733.0240, 1, 114.91, 89.73, 0, 0, 1, ok, ok, 98.1274, 25.1810, 98.1356, 26.3078, 98.1356, 26.3078, 115.67, 89.37, 115.67, 89.37, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
73.337, 9.2620, 81.3546, -0.6226, -0.4003, 9.2620, 81.3546, -0.6226, -0.4003, 115.42, 89.49, 115.42, 89.49, 750.0000, 737.5120, 1, 115.42, 89.49, 0, 0, 1, ok, ok, 98.1318, 25.9370, 98.1345, 26.1224, 98.1345, 26.1224, 115.55, 89.43, 115.55, 89.43, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.037, 7.0181, 80.6716, -0.5720, -0.6600, 7.0181, 80.6716, -0.5720, -0.6600, 119.19, 87.63, 119.19, 87.63, 695.0000, 743.7560, 1, 119.19, 87.63, 0, 0, 1, ok, ok, 98.1497, 31.5545, 98.1390, 28.8385, 98.1390, 28.8385, 117.36, 88.53, 117.36, 88.53, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.807, 9.1300, 83.4054, -0.7122, -0.3799, 9.1300, 83.4054, -0.7122, -0.3799, 114.70, 89.84, 114.70, 89.84, 753.0000, 719.3780, 1, 114.70, 89.84, 0, 0, 1, ok, ok, 98.1273, 24.8583, 98.1355, 26.8484, 98.1355, 26.8484, 116.03, 89.19, 116.03, 89.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
75.508, 6.9846, 81.5008, -0.5684, -0.3506, 6.9846, 81.5008, -0.5684, -0.3506, 114.84, 89.77, 114.84, 89.77, 729.0000, 736.1890, 1, 114.84, 89.77, 0, 0, 1, ok, ok, 98.1218, 25.0700, 98.1314, 25.9592, 98.1314, 25.9592, 115.44, 89.48, 115.44, 89.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
76.268, 6.9846, 81.9007, -0.5871, -0.3621, 6.9846, 81.9007, -0.5871, -0.3621, 114.90, 89.73, 114.90, 89.73, 762.0000, 732.5945, 1, 114.90, 89.73, 0, 0, 1, ok, ok, 98.1223, 25.1637, 98.1287, 25.5615, 98.1287, 25.5615, 115.17, 89.61, 115.17, 89.61, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
77.110, 9.3594, 80.2893, -0.6916, -0.3885, 9.3594, 80.2893, -0.6916, -0.3885, 115.80, 89.30, 115.80, 89.30, 819.0000, 747.2973, 1, 115.80, 89.30, 0, 0, 1, ok, ok, 98.1344, 26.5016, 98.1304, 26.0315, 98.1304, 26.0315, 115.48, 89.45, 115.48, 89.45, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
77.941, 9.5796, 76.6138, -0.6044, -0.3614, 9.5796, 76.6138, -0.6044, -0.3614, 116.46, 88.98, 116.46, 88.98, 835.0000, 783.1486, 1, 116.46, 88.98, 0, 0, 1, ok, ok, 98.1383, 27.4777, 98.1328, 26.7546, 98.1328, 26.7546, 115.97, 89.21, 115.97, 89.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
78.649, 6.9111, 74.1588, -0.5138, -0.3952, 6.9111, 74.1588, -0.5138, -0.3952, 117.81, 88.31, 117.81, 88.31, 720.0000, 809.0743, 1, 117.81, 88.31, 0, 0, 1, ok, ok, 98.1393, 29.5002, 98.1347, 28.1274, 98.1347, 28.1274, 116.89, 88.76, 116.89, 88.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
79.380, 6.5868, 78.4789, -0.6875, -0.4583, 6.5868, 78.4789, -0.6875, -0.4583, 117.64, 88.39, 117.64, 88.39, 739.0000, 764.5372, 1, 117.64, 88.39, 0, 0, 1, ok, ok, 98.1384, 29.2535, 98.1358, 28.6904, 98.1358, 28.6904, 117.26, 88.57, 117.26, 88.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
80.186, 5.7627, 79.8118, -0.6698, -0.4912, 5.7627, 79.8118, -0.6698, -0.4912, 117.66, 88.37, 117.66, 88.37, 776.0000, 751.7686, 1, 117.66, 88.37, 0, 0, 1, ok, ok, 98.1365, 29.2869, 98.1360, 28.9887, 98.1360, 28.9887, 117.46, 88.47, 117.46, 88.47, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
80.988, 9.3058, 78.5459, -0.5103, -0.3827, 9.3058, 78.5459, -0.5103, -0.3827, 115.86, 89.27, 115.86, 89.27, 807.0000, 763.8843, 1, 115.86, 89.27, 0, 0, 1, ok, ok, 98.1340, 26.5881, 98.1354, 27.7884, 98.1354, 27.7884, 116.66, 88.87, 116.66, 88.87, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
81.752, 9.5570, 76.3901, -0.4907, -0.4907, 9.5570, 76.3901, -0.4907, -0.4907, 117.94, 88.25, 117.94, 88.25, 772.0000, 785.4421, 1, 117.94, 88.25, 0, 0, 1, ok, ok, 98.1476, 29.6842, 98.1391, 28.7363, 98.1391, 28.7363, 117.30, 88.56, 117.30, 88.56, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
82.365, 8.0761, 77.0494, -0.4275, -0.4702, 8.0761, 77.0494, -0.4275, -0.4702, 117.44, 88.49, 117.44, 88.49, 621.0000, 778.7211, 1, 117.44, 88.49, 0, 0, 1, ok, ok, 98.1405, 28.9541, 98.1395, 28.8452, 98.1395, 28.8452, 117.37, 88.52, 117.37, 88.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
83.163, 9.2287, 77.0494, -0.9500, -0.4251, 8.0761, 77.0494, -0.4275, -0.4702, 117.44, 88.49, 117.44, 88.49, 796.0000, 778.7211, 1, 117.44, 88.49, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
83.761, 2.6731, 77.0494, -0.8291, -0.5804, 8.0761, 77.0494, -0.4275, -0.4702, 117.44, 88.49, 117.44, 88.49, 602.0000, 778.7211, 1, 117.44, 88.49, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
84.466, 0.5667, 77.0494, -0.9500, -0.4385, 8.0761, 77.0494, -0.4275, -0.4702, 117.44, 88.49, 117.44, 88.49, 714.0000, 778.7211, 1, 117.44, 88.49, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
85.470, 9.5822, 86.3953, -0.7395, -0.4160, 9.5822, 86.3953, -0.7395, -0.4160, 114.17, 90.10, 114.17, 90.10, 1004.0000, 694.4826, 1, 114.17, 90.10, 0, 0, 1, ok, ok, 98.1257, 24.0630, 98.1354, 26.4541, 98.1354, 26.4541, 115.77, 89.32, 115.77, 89.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
86.162, 7.7409, 86.3953, -0.2301, -0.4602, 9.5822, 86.3953, -0.7395, -0.4160, 114.17, 90.10, 114.17, 90.10, 665.0000, 694.4826, 1, 114.17, 90.10, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
86.667, 4.3087, 79.2476, -0.4962, -0.6947, 4.3087, 79.2476, -0.4962, -0.6947, 120.24, 87.10, 120.24, 87.10, 516.0000, 757.1206, 1, 120.24, 87.10, 0, 0, 1, ok, ok, 98.1488, 33.1326, 98.1394, 29.7934, 98.1394, 29.7934, 118.00, 88.21, 118.00, 88.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
87.337, 9.3313, 94.2566, -0.8295, -0.3198, 9.3313, 94.2566, -0.8295, -0.3198, 110.47, 91.92, 110.47, 91.92, 677.0000, 636.5603, 1, 110.47, 91.92, 0, 0, 1, ok, ok, 98.1028, 18.5506, 98.1284, 24.1720, 98.1284, 24.1720, 114.24, 90.07, 114.24, 90.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
88.102, 8.9887, 91.3548, -0.7312, -0.3412, 8.9887, 91.3548, -0.7312, -0.3412, 111.53, 91.40, 111.53, 91.40, 760.0000, 656.7802, 1, 111.53, 91.40, 0, 0, 1, ok, ok, 98.1080, 20.1324, 98.1223, 22.1522, 98.1223, 22.1522, 112.89, 90.74, 112.89, 90.74, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
88.806, 9.1266, 84.6991, -0.6079, -0.3474, 9.1266, 84.6991, -0.6079, -0.3474, 113.56, 90.40, 113.56, 90.40, 712.0000, 708.3901, 1, 113.56, 90.40, 0, 0, 1, ok, ok, 98.1200, 23.1569, 98.1216, 22.6545, 98.1216, 22.6545, 113.22, 90.57, 113.22, 90.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
89.569, 9.1266, 84.4838, -0.6489, -0.3244, 9.1266, 84.4838, -0.6489, -0.3244, 113.44, 90.46, 113.44, 90.46, 755.0000, 710.1950, 1, 113.44, 90.46, 0, 0, 1, ok, ok, 98.1193, 22.9774, 98.1209, 22.8160, 98.1209, 22.8160, 113.33, 90.52, 113.33, 90.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
90.310, 9.2580, 81.9004, -0.6119, -0.3934, 9.2580, 81.9004, -0.6119, -0.3934, 115.12, 89.64, 115.12, 89.64, 731.0000, 732.5975, 1, 115.12, 89.64, 0, 0, 1, ok, ok, 98.1299, 25.4821, 98.1236, 24.1490, 98.1236, 24.1490, 114.22, 90.07, 114.22, 90.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
91.049, 8.9834, 81.9898, -0.6320, -0.3611, 8.9834, 81.9898, -0.6320, -0.3611, 114.75, 89.82, 114.75, 89.82, 749.0000, 731.7988, 1, 114.75, 89.82, 0, 0, 1, ok, ok, 98.1268, 24.9308, 98.1246, 24.5399, 98.1246, 24.5399, 114.48, 89.94, 114.48, 89.94, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
91.817, 9.1057, 81.0373, -0.6609, -0.3525, 9.1057, 81.0373, -0.6609, -0.3525, 115.02, 89.68, 115.02, 89.68, 763.0000, 740.3994, 1, 115.02, 89.68, 0, 0, 1, ok, ok, 98.1288, 25.3394, 98.1258, 24.9396, 98.1258, 24.9396, 114.75, 89.81, 114.75, 89.81, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
92.564, 9.1057, 79.8191, -0.6488, -0.3460, 9.1057, 79.8191, -0.6488, -0.3460, 115.32, 89.53, 115.32, 89.53, 755.0000, 751.6997, 1, 115.32, 89.53, 0, 0, 1, ok, ok, 98.1304, 25.7892, 98.1272, 25.3644, 98.1272, 25.3644, 115.04, 89.67, 115.04, 89.67, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
