開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:51.446+09:00,1775713191446383000,1160419583,0.789881083,1,308,150.537634409,201,98.177628823,365,36.337788018,106.649443746,98.177628823,93.941721361,87.174721710
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:52.078+09:00,1775713192078034000,1792072416,1.421533916,2,306,149.560117302,201,98.156463832,365,36.366431452,105.324922613,98.156463832,94.572234441,94.988887670
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:52.777+09:00,1775713192777796000,2491834875,2.121296375,3,311,152.003910068,201,98.185397822,366,36.374375284,106.657212745,98.185397822,93.949490360,85.743382241
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:53.507+09:00,1775713193507173000,3221214583,2.850676083,4,310,151.515151515,201,98.134791683,367,36.557977332,106.280767571,98.134791683,94.061803739,82.261679811
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:54.277+09:00,1775713194277961000,3992004166,3.621465666,5,314,153.470185728,201,98.165275585,369,36.729528536,106.311251473,98.165275585,94.092287641,77.842255945
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:54.907+09:00,1775713194907946000,4621990250,4.251451750,6,313,152.981427175,201,98.217558651,371,36.901713710,106.363534539,98.217558651,94.144570707,95.240198988
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:55.607+09:00,1775713195607345000,5321390125,4.950851625,7,313,152.981427175,201,98.240469208,372,37.016356202,106.386445096,98.240469208,94.167481264,85.787833462
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:56.287+09:00,1775713196287894000,6001940541,5.631402041,8,312,152.492668622,201,98.134217349,372,37.042075736,106.606032272,98.134217349,93.898309887,88.163931120
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:56.997+09:00,1775713196997288000,6711336291,6.340797791,9,311,152.003910068,201,98.186162702,371,36.922043011,106.657977626,98.186162702,93.950255241,84.579023768
2026-04-09T14:39:50.496+09:00,2026-04-09T14:39:50.656+09:00,2026-04-09T14:39:57.727+09:00,1775713197727825000,7441876041,7.071337541,10,311,152.003910068,201,98.101767457,369,36.725370532,107.225260451,98.101767457,93.540020959,82.131054470
