"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"CO [l/min]";"CI [l/min/m^2]";"SV [ml]";"SI [ml/m^2]";"SVR [dyn*s/cm^5]";"SVRI [dyn*s*m^2/cm^5]";"PPV [%]";"SVV [%]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"CO cal [l/min]";"Height Offset [cm]";"CVP [mmHg]";
80.97;147;94;77;81;;;;;;;;;;;;;;;
81.72;150;94;75;79;;;;;;;;;;;;;;;
82.50;152;94;75;77;;;;;;;;;;;;;;;
83.32;153;92;74;73;;;;;;;;;;;;;;;
84.10;150;94;76;78;;;;;;;;;;;;;;;
84.91;155;94;76;73;;;;;;;;;;;;;;;
85.76;153;93;76;71;;;;;;;;;;;;;;;
86.57;148;93;77;73;;;;;;;;;;;;;;;
87.42;151;95;76;71;;;;;;;;;;;;;;;
88.25;143;104;89;70;;;;;;;;;;;;;;;
89.07;137;89;72;75;;;;;;;;;;;;;;;
89.82;140;90;74;79;;;;;;;;;;;;;;;
90.62;142;92;76;75;;;;;;;;;;;;;;;
91.44;143;93;77;74;;;;;;;;;;;;;;;
92.22;140;93;79;76;;;;;;;;;;;;;;;
93.00;139;93;77;77;;;;;;;;;;;;;;;
93.81;138;95;78;74;;;;;;;;;;;;;;;
94.62;136;94;79;74;;;;;;;;;;;;;;;
95.41;138;96;79;76;;;;;;;14;;;;;;;;
96.22;139;96;79;73;;;;;;;14;;;;;;;;
97.05;138;95;79;73;;;;;;;14;;;;;;;;
97.83;145;98;77;77;;;;;;;14;;;;;;;;
98.66;154;109;85;73;;;;;;;14;;;;;;;;
99.52;154;119;98;70;;;;;;;14;;;;;;;;
100.29;141;109;92;76;;;;;;;14;;;;;;;;
101.11;145;108;87;75;;;;;;;14;;;;;;;;
101.37;;;;;;;;;;;;;135;91;"internal";;;;
101.94;143;107;86;71;;;;;;;14;;;;;;;;
102.74;139;105;85;75;;;;;;;14;;;;;;;;
103.57;140;103;82;72;;;;;;;13;;;;;;;;
104.42;139;103;85;71;;;;;;;13;;;;;;;;
105.23;137;102;84;74;;;;;;;13;;;;;;;;
106.08;135;98;80;71;;;;;;;13;;;;;;;;
106.92;133;99;80;71;;;;;;;13;;;;;;;;
107.73;131;99;80;74;;;;;;;13;;;;;;;;
108.56;131;98;80;72;;;;;;;13;;;;;;;;
109.38;128;96;78;73;;;;;;;13;;;;;;;;
110.16;129;98;79;77;;;;;;;12;;;;;;;;
110.97;131;99;80;75;;;;;;;12;;;;;;;;
111.80;130;98;79;71;;;;;;;12;;;;;;;;
111.86;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
112.64;130;98;79;71;;;;;;;12;;;;;;;;
113.47;130;98;79;72;;;;;;;12;;;;;;;;
114.31;130;98;79;71;;;;;;;12;;;;;;;;
115.14;130;98;79;72;;;;;;;12;;;;;;;;
115.99;130;98;79;71;;;;;;;12;;;;;;;;
116.79;122;91;74;71;;;;;;;12;;;;;;;;
117.64;122;91;72;71;;;;;;;12;;;;;;;;
118.49;124;92;74;71;;;;;;;12;;;;;;;;
119.29;124;94;76;74;;;;;;;12;;;;;;;;
120.12;126;94;74;72;;;;;;;12;;;;;;;;
120.95;127;95;76;72;;;;;;;12;;;;;;;;
121.76;127;96;78;74;;;;;;;12;;;;;;;;
122.60;128;96;77;72;;;;;;;12;;;;;;;;
123.43;126;96;78;71;;;;;;;12;10;;;;;;;
124.13;;;;;;;;;;;;;;;"NBPcal";;;;
124.26;136;108;92;72;;;;;;;12;10;;;;;;;
125.09;135;107;91;72;;;;;;;12;10;;;;;;;
125.91;134;107;92;73;;;;;;;12;10;;;;;;;
126.74;135;106;90;73;;;;;;;9;10;;;;;;;
127.57;135;107;91;71;;;;;;;9;10;;;;;;;
128.38;134;108;93;74;;;;;;;9;10;;;;;;;
129.21;135;107;91;72;;;;;;;9;10;;;;;;;
130.06;134;107;91;71;;;;;;;9;10;;;;;;;
130.88;134;107;93;73;;;;;;;9;10;;;;;;;
131.70;134;107;90;73;;;;;;;9;10;;;;;;;
132.51;133;107;92;74;;;;;;;9;10;;;;;;;
133.33;134;106;91;73;;;;;;;9;10;;;;;;;
134.16;134;106;91;71;;;;;;;9;13;;;;;;;
134.96;132;107;92;76;;;;;;;9;13;;;;;;;
135.78;133;105;89;73;;;;;;;9;13;;;;;;;
136.61;132;105;90;72;;;;;;;9;13;;;;;;;
137.42;133;105;89;74;;;;;;;9;13;;;;;;;
138.24;133;105;89;73;;;;;;;9;13;;;;;;;
139.03;132;105;90;75;;;;;;;9;13;;;;;;;
139.86;133;105;89;74;;;;;;;7;13;;;;;;;
140.67;135;106;91;73;;;;;;;7;11;;;;;;;
141.49;136;107;93;73;;;;;;;7;11;;;;;;;
142.32;136;107;93;72;;;;;;;7;11;;;;;;;
143.10;135;108;93;77;;;;;;;7;11;;;;;;;
143.91;136;107;91;75;;;;;;;7;11;;;;;;;
144.72;136;107;92;73;;;;;;;7;11;;;;;;;
145.49;136;108;93;78;;;;;;;7;11;;;;;;;
146.29;137;109;94;76;;;;;;;5;11;;;;;;;
147.06;137;111;96;77;;;;;;;5;11;;;;;;;
147.86;139;110;94;76;;;;;;;5;11;;;;;;;
148.67;139;111;95;73;;;;;;;5;11;;;;;;;
149.44;138;112;98;78;;;;;;;5;11;;;;;;;
150.24;139;111;94;76;;;;;;;5;11;;;;;;;
151.06;139;111;97;72;;;;;;;5;11;;;;;;;
151.85;139;112;96;76;;;;;;;7;11;;;;;;;
152.69;140;111;95;72;;;;;;;7;12;;;;;;;
153.50;139;111;97;73;;;;;;;7;12;;;;;;;
154.34;139;110;93;72;;;;;;;7;12;;;;;;;
155.19;139;109;94;70;;;;;;;7;12;;;;;;;
155.99;137;109;94;75;;;;;;;7;12;;;;;;;
156.82;138;108;92;72;;;;;;;7;12;;;;;;;
157.66;138;108;92;71;;;;;;;7;12;;;;;;;
158.47;138;108;92;75;;;;;;;7;12;;;;;;;
159.29;138;108;91;72;;;;;;;7;12;;;;;;;
160.10;136;108;92;74;;;;;;;7;12;;;;;;;
160.92;137;107;92;74;;;;;;;7;12;;;;;;;
161.75;138;107;91;71;;;;;;;7;12;;;;;;;
162.54;137;108;92;76;;;;;;;7;12;;;;;;;
163.36;138;108;91;73;;;;;;;6;12;;;;;;;
164.19;138;108;91;72;;;;;;;6;12;;;;;;;
164.86;;;;;;;;;;;;;;;"Optimize Signal Quality";;;;
164.98;138;108;91;72;;;;;;;6;12;;;;;;;
165.84;138;108;91;70;;;;;;;6;12;;;;;;;
166.66;138;108;91;73;;;;;;;6;12;;;;;;;
167.46;138;108;91;75;;;;;;;6;12;;;;;;;
168.29;138;108;91;72;;;;;;;6;12;;;;;;;
169.09;138;108;91;75;;;;;;;6;12;;;;;;;
169.92;138;108;91;72;;;;;;;6;12;;;;;;;
170.72;144;116;95;72;;;;;;;6;12;;;;;;;
171.54;145;111;95;72;;;;;;;6;12;;;;;;;
172.37;144;111;94;72;;;;;;;6;12;;;;;;;
173.18;143;111;96;74;;;;;;;6;12;;;;;;;
174.01;145;110;95;72;;;;;;;6;12;;;;;;;
174.84;144;111;95;72;;;;;;;6;12;;;;;;;
175.63;144;112;98;76;;;;;;;6;12;;;;;;;
176.42;145;113;97;75;;;;;;;6;12;;;;;;;
177.19;144;114;100;79;;;;;;;6;11;;;;;;;
177.97;147;115;98;78;;;;;;;6;11;;;;;;;
178.76;149;117;101;75;;;;;;;6;11;;;;;;;
179.52;148;120;104;78;;;;;;;6;11;;;;;;;
180.32;151;120;102;76;;;;;;;7;11;;;;;;;
181.14;151;121;105;73;;;;;;;7;11;;;;;;;
181.93;150;121;104;76;;;;;;;7;11;;;;;;;
182.77;151;120;104;72;;;;;;;7;11;;;;;;;
183.60;150;119;102;71;;;;;;;7;11;;;;;;;
184.41;149;118;102;74;;;;;;;7;11;;;;;;;
185.26;149;116;99;71;;;;;;;7;11;;;;;;;
186.10;146;115;98;71;;;;;;;7;14;;;;;;;
186.90;147;117;100;75;;;;;;;7;14;;;;;;;
