開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:46.107+09:00,1775571766107548000,20789073083,1.420265000,1,370,180.840664712,201,98.127678773,448,44.338886920,113.442113442,98.127678773,90.470461438,66.674698523
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:46.943+09:00,1775571766943224000,21624751583,2.255943500,2,374,182.795698925,201,98.146250692,450,44.514574427,112.483168255,98.146250692,90.977791911,71.797946220
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:47.856+09:00,1775571767856682000,22538209875,3.169401792,3,374,182.795698925,201,98.193673177,455,45.050789293,113.508107846,98.193673177,90.536455842,65.684443970
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:48.767+09:00,1775571768767435000,23448962916,4.080154833,4,371,181.329423265,201,98.112966977,457,45.225806452,114.079079717,98.112966977,90.129910607,65.879549449
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:49.677+09:00,1775571769677331000,24358861166,4.990053083,5,372,181.818181818,201,98.112966977,455,45.008064516,112.449884540,98.112966977,90.944508196,65.941439057
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:50.607+09:00,1775571770607373000,25288905041,5.920096958,6,370,180.840664712,201,98.110480231,454,44.977693892,114.402432007,98.110480231,89.964504343,64.513085471
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:51.519+09:00,1775571771519839000,26201372416,6.832564333,7,367,179.374389052,201,98.123592163,451,44.672510519,114.089704903,98.123592163,90.140535793,65.755775652
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:52.447+09:00,1775571772447216000,27128751583,7.759943500,8,365,178.396871945,201,98.146877145,445,44.019217570,113.461311814,98.146877145,90.489659810,64.698455750
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:53.357+09:00,1775571773357055000,28038591458,8.669783375,9,364,177.908113392,201,98.112966977,440,43.556451613,113.427401646,98.112966977,90.455749642,65.945669836
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:54.257+09:00,1775571774257259000,28938796375,9.569988292,10,363,177.419354839,201,98.149162665,437,43.328606877,113.137758299,98.149162665,90.654864848,66.651491085
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:55.207+09:00,1775571775207278000,29888815916,10.520007833,11,367,179.374389052,201,98.164100684,436,43.197580645,111.849340176,98.164100684,91.321480938,63.156595639
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:22:56.147+09:00,1775571776147106000,30828644541,11.459836458,12,367,179.374389052,201,98.106703709,437,43.270967742,110.162748024,98.106703709,92.078681552,63.841426409
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:04.666+09:00,1775571784666970000,39348523625,19.979715542,13,311,152.003910068,201,98.133180745,377,37.498033045,99.110697852,98.133180745,97.644422192,149.999203129
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:05.137+09:00,1775571785137253000,39818806708,20.449998625,14,320,156.402737048,201,98.250651678,377,37.487903226,101.834881069,98.250651678,96.458536983,127.582730846
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:05.547+09:00,1775571785547308000,40228861250,20.860053167,15,314,153.470185728,201,98.193920775,377,37.527649770,100.800633059,98.193920775,96.890564633,146.321998306
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:06.027+09:00,1775571786027247000,40708802333,21.339994250,16,322,157.380254154,201,98.120773236,378,37.545095458,102.030841662,98.120773236,96.165739023,125.015344852
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:06.467+09:00,1775571786467242000,41148797291,21.779989208,17,315,153.958944282,201,98.088410992,378,37.554838710,100.695123276,98.088410992,96.785054850,136.365198985
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:06.877+09:00,1775571786877132000,41558688250,22.189880167,18,325,158.846529814,201,98.042638365,378,37.566820276,102.278545827,98.042638365,95.924684634,146.380393816
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:07.286+09:00,1775571787286763000,41968319666,22.599511583,19,317,154.936461388,200,97.996089932,382,38.013824885,101.254480287,97.996089932,96.366894754,146.473140625
2026-04-07T23:22:25.515+09:00,2026-04-07T23:22:44.687+09:00,2026-04-07T23:23:07.807+09:00,1775571787807267000,42488824833,23.120016750,20,359,175.464320626,201,98.166694332,396,39.287888010,113.155289966,98.166694332,90.672396515,115.272630906
