開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:03.490+09:00,1775695923490044000,1257129000,0.980354334,1,425,207.722385142,201,98.109674666,513,50.639709223,120.592568116,98.109674666,86.868227940,85.728053150
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:04.169+09:00,1775695924169940000,1937027333,1.660252667,2,423,206.744868035,201,98.254636123,512,50.586255259,119.760012467,98.254636123,87.501947951,88.248488175
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:04.858+09:00,1775695924858438000,2625525291,2.348750625,3,427,208.699902248,201,98.331238654,512,50.578801843,120.814132104,98.331238654,87.089791929,87.146227963
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:05.559+09:00,1775695925559842000,3326931000,3.050156334,4,424,207.233626588,201,98.268004901,513,50.679236711,120.750898352,98.268004901,87.026558176,85.542503048
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:06.229+09:00,1775695926229849000,3996939958,3.720165292,5,426,208.211143695,201,98.384221724,515,50.847248577,118.586241926,98.384221724,88.283211623,89.551041495
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:06.899+09:00,1775695926899767000,4666859000,4.390084334,6,429,209.677419355,201,98.204531079,519,51.259962049,120.035746459,98.204531079,87.288923389,89.563060965
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:07.579+09:00,1775695927579285000,5346369666,5.069595000,7,430,210.166177908,201,98.169634635,522,51.542776999,119.349171944,98.169634635,87.579865981,88.298834738
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:08.239+09:00,1775695928239689000,6006784000,5.730009334,8,433,211.632453568,201,98.109160940,526,51.890226288,117.333664036,98.109160940,88.496909392,90.852055916
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:08.919+09:00,1775695928919755000,6686851666,6.410077000,9,436,213.098729228,201,98.148384263,532,52.496493689,119.979599643,98.148384263,87.232776574,88.226514801
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:09.609+09:00,1775695929609667000,7376764750,7.099990084,10,435,212.609970674,201,98.170646558,536,52.848847926,120.653540008,98.170646558,86.929199832,86.967476616
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:10.309+09:00,1775695930309624000,8076723458,7.799948792,11,438,214.076246334,201,98.185397822,536,52.858700591,117.735739953,98.185397822,88.410226756,85.719342176
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:11.029+09:00,1775695931029666000,8796767291,8.519992625,12,439,214.565004888,201,98.240469208,542,53.439681838,120.397523623,98.240469208,87.161942001,83.328260378
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:11.739+09:00,1775695931739662000,9506765166,9.229990500,13,443,216.520039101,201,98.199739329,544,53.670698925,121.334310850,98.199739329,86.632453568,84.507295180
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:12.449+09:00,1775695932449589000,10216693666,9.939919000,14,444,217.008797654,201,98.159009449,544,53.692204301,119.012707722,98.159009449,87.732160313,84.515553327
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:13.150+09:00,1775695933150066000,10917170458,10.640395792,15,446,217.986314761,201,98.150978205,550,54.183552930,120.633871656,98.150978205,86.909531480,85.655942760
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:13.881+09:00,1775695933881346000,11648454583,11.371679917,16,444,217.008797654,201,98.240469208,552,54.378814298,122.352557836,98.240469208,86.184424894,82.047453170
2026-04-09T09:52:02.438+09:00,2026-04-09T09:52:02.509+09:00,2026-04-09T09:52:14.589+09:00,1775695934589692000,12356800666,12.080026000,17,445,217.497556207,201,98.165797763,549,54.157258065,119.345335071,98.165797763,87.576029108,84.704357714
