経過時間_秒, A, HR, V2P_relTTP, P2V_relTTP, A_used, HR_used, V2P_relTTP_used, P2V_relTTP_used, SBP, DBP, IBI_input_ms, IBI_smoothed_ms, used_smoothed_ibi, SBP_raw, DBP_raw, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
14.874, 9.3587, 63.0610, -0.6808, -0.8599, 9.3160, 63.0610, -0.5701, -0.7043, 115.02, 89.76, 902.0000, 951.4596, 1, 115.02, 89.76, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
15.879, 9.2192, 65.2802, -0.8049, -0.2927, 9.2192, 65.2802, -0.8049, -0.2927, 119.90, 87.32, 1002.0000, 919.1149, 1, 119.90, 87.32, 0, 0, 1, ok, ok, 98.1767, 32.5817, 98.1743, 29.5464, 98.1743, 29.5464, 117.87, 88.33, 117.87, 88.33, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
16.887, 9.4385, 65.2802, -0.5928, -0.7894, 9.2192, 65.2802, -0.8049, -0.2927, 119.90, 87.32, 980.0000, 919.1149, 1, 119.90, 87.32, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
17.854, 9.4307, 65.2802, -0.6735, -0.7408, 9.2192, 65.2802, -0.8049, -0.2927, 119.90, 87.32, 983.0000, 919.1149, 1, 119.90, 87.32, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
18.853, 9.2061, 65.2802, -0.7050, -0.8393, 9.2192, 65.2802, -0.8049, -0.2927, 119.90, 87.32, 1010.0000, 919.1149, 1, 119.90, 87.32, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
19.827, 7.8312, 65.2802, -0.6535, -0.7188, 9.2192, 65.2802, -0.8049, -0.2927, 119.90, 87.32, 965.0000, 919.1149, 1, 119.90, 87.32, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
20.790, 8.8147, 65.2802, -0.6839, -0.7865, 9.2192, 65.2802, -0.8049, -0.2927, 119.90, 87.32, 959.0000, 919.1149, 1, 119.90, 87.32, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
21.817, 9.3609, 65.2802, -0.6538, -0.7914, 9.2192, 65.2802, -0.8049, -0.2927, 119.90, 87.32, 1018.0000, 919.1149, 1, 119.90, 87.32, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
22.689, 9.2764, 60.3901, -0.5511, -0.3880, 9.2764, 60.3901, -0.5511, -0.3880, 118.09, 88.21, 890.0000, 993.5400, 1, 118.09, 88.21, 0, 0, 1, ok, ok, 98.1720, 29.8772, 98.1736, 29.7118, 98.1736, 29.7118, 117.98, 88.27, 117.98, 88.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
23.625, 9.1980, 63.7098, -0.5191, -0.3337, 9.1980, 63.7098, -0.5191, -0.3337, 119.35, 87.57, 938.0000, 941.7700, 1, 119.35, 87.57, 0, 0, 1, ok, ok, 98.1623, 31.7792, 98.1702, 30.7455, 98.1702, 30.7455, 118.67, 87.92, 118.67, 87.92, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
24.636, 9.1274, 63.8376, -0.5277, -0.4915, 9.1274, 63.8376, -0.5277, -0.4915, 117.69, 88.41, 1011.0000, 939.8850, 1, 117.69, 88.41, 0, 0, 1, ok, ok, 98.1698, 29.2770, 98.1701, 30.0112, 98.1701, 30.0112, 118.18, 88.17, 118.18, 88.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
25.775, 9.6522, 63.8376, -0.6202, -0.7834, 9.1274, 63.8376, -0.5277, -0.4915, 117.69, 88.41, 1143.0000, 939.8850, 1, 117.69, 88.41, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
26.570, 8.2140, 56.6454, -0.4331, -0.8084, 8.2140, 59.4368, -0.4331, -0.8084, 114.27, 90.14, 778.0000, 1059.2212, 1, 114.27, 90.14, 0, 1, 1, HR:56.6454->59.4368, ok, 98.1836, 24.1286, 98.1742, 27.0699, 98.1742, 27.0699, 116.22, 89.15, 116.22, 89.15, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
27.472, 9.6351, 65.3160, -0.5938, -0.5514, 9.6351, 65.3160, -0.5938, -0.5514, 116.81, 88.86, 909.0000, 918.6106, 1, 116.81, 88.86, 0, 0, 1, ok, ok, 98.1753, 27.9534, 98.1745, 27.5116, 98.1745, 27.5116, 116.52, 89.00, 116.52, 89.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.407, 8.9080, 65.6595, -0.6898, -0.5809, 8.9080, 65.6595, -0.6898, -0.5809, 117.12, 88.71, 913.0000, 913.8053, 1, 117.12, 88.71, 0, 0, 1, ok, ok, 98.1814, 28.4049, 98.1766, 27.9582, 98.1766, 27.9582, 116.82, 88.86, 116.82, 88.86, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.312, 8.8482, 65.6595, -0.4337, -0.3253, 8.9080, 65.6595, -0.6898, -0.5809, 117.12, 88.71, 929.0000, 913.8053, 1, 117.12, 88.71, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
30.312, 9.2701, 65.6595, -0.4973, -0.8525, 8.9080, 65.6595, -0.6898, -0.5809, 117.12, 88.71, 1009.0000, 913.8053, 1, 117.12, 88.71, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.218, 8.8524, 62.1697, -0.5887, -0.3271, 8.8524, 62.1697, -0.5887, -0.3271, 119.41, 87.55, 897.0000, 965.1007, 1, 119.41, 87.55, 0, 0, 1, ok, ok, 98.1684, 31.8681, 98.1741, 29.9132, 98.1741, 29.9132, 118.12, 88.20, 118.12, 88.20, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.152, 9.4567, 64.4433, -0.5518, -0.3311, 9.4567, 64.4433, -0.5518, -0.3311, 119.26, 87.61, 929.0000, 931.0503, 1, 119.26, 87.61, 0, 0, 1, ok, ok, 98.1636, 31.6507, 98.1710, 30.7819, 98.1710, 30.7819, 118.69, 87.91, 118.69, 87.91, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.258, 9.4974, 64.5144, -0.7815, -0.1776, 9.4974, 64.5144, -0.7815, -0.2723, 119.76, 87.38, 1106.0000, 930.0252, 1, 119.76, 87.38, 0, 1, 1, P2V_relTTP:-0.1776->-0.2723, ok, 98.1757, 32.3826, 98.1724, 31.5823, 98.1724, 31.5823, 119.23, 87.64, 119.23, 87.64, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.192, 6.0281, 58.9384, -0.5072, -0.6863, 6.0281, 59.4368, -0.5072, -0.6863, 117.45, 88.54, 921.0000, 1018.0126, 1, 117.45, 88.54, 0, 1, 1, HR:58.9384->59.4368, ok, 98.1800, 28.9092, 98.1747, 30.2457, 98.1747, 30.2457, 118.34, 88.09, 118.34, 88.09, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.049, 6.0094, 61.8872, -0.6091, -0.6808, 6.0094, 61.8872, -0.6091, -0.6808, 117.90, 88.33, 861.0000, 969.5063, 1, 117.90, 88.33, 0, 0, 1, ok, ok, 98.1827, 29.5727, 98.1771, 29.9092, 98.1771, 29.9092, 118.12, 88.21, 118.12, 88.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.998, 9.2476, 61.8872, -0.7666, -0.8049, 6.0094, 61.8872, -0.6091, -0.6808, 117.90, 88.33, 946.0000, 969.5063, 1, 117.90, 88.33, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.966, 9.1658, 61.8872, -0.6977, -0.7326, 6.0094, 61.8872, -0.6091, -0.6808, 117.90, 88.33, 978.0000, 969.5063, 1, 117.90, 88.33, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.036, 9.2045, 62.8724, -0.4714, -0.7086, 9.2045, 62.8724, -0.4714, -0.7086, 115.09, 89.72, 1060.0000, 954.3133, 1, 115.09, 89.72, 0, 0, 1, ok, ok, 98.1777, 25.3722, 98.1773, 27.6407, 98.1773, 27.6407, 116.60, 88.96, 116.60, 88.96, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.832, 9.5591, 59.5737, -0.4358, -0.4047, 9.5591, 59.5737, -0.4358, -0.4047, 117.58, 88.46, 802.0000, 1007.1566, 1, 117.58, 88.46, 0, 0, 1, ok, ok, 98.1669, 29.1270, 98.1742, 28.3839, 98.1742, 28.3839, 117.10, 88.71, 117.10, 88.71, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.771, 4.2330, 66.3292, -0.8229, -0.2057, 4.2330, 66.3292, -0.8229, -0.2723, 124.58, 84.96, 951.0000, 904.5783, 1, 124.58, 84.96, 0, 1, 1, P2V_relTTP:-0.2057->-0.2723, ok, 98.1688, 39.6145, 98.1726, 33.9992, 98.1726, 33.9992, 120.84, 86.84, 120.84, 86.84, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.712, 9.2008, 64.6699, -0.6593, -0.3817, 9.2008, 64.6699, -0.6593, -0.3817, 118.91, 87.81, 923.0000, 927.7892, 1, 118.91, 87.81, 0, 0, 1, ok, ok, 98.1722, 31.1016, 98.1725, 32.5504, 98.1725, 32.5504, 119.87, 87.32, 119.87, 87.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.667, 9.3369, 64.6699, -0.7151, -0.8581, 9.2008, 64.6699, -0.6593, -0.3817, 118.91, 87.81, 950.0000, 927.7892, 1, 118.91, 87.81, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
42.638, 9.3365, 63.9865, -0.4853, -0.5211, 9.3365, 63.9865, -0.4853, -0.5211, 117.23, 88.64, 975.0000, 937.6973, 1, 117.23, 88.64, 0, 0, 1, ok, ok, 98.1685, 28.5942, 98.1713, 30.5723, 98.1713, 30.5723, 118.55, 87.98, 118.55, 87.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
43.605, 9.2300, 63.9865, -0.6769, -0.8462, 9.3365, 63.9865, -0.4853, -0.5211, 117.23, 88.64, 995.0000, 937.6973, 1, 117.23, 88.64, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
44.611, 9.7372, 61.4959, -0.5638, -0.3648, 9.6366, 61.4959, -0.5638, -0.3648, 118.22, 88.15, 1004.0000, 975.6743, 1, 118.22, 88.15, 0, 1, 1, A:9.7372->9.6366, ok, 98.1706, 30.0754, 98.1711, 30.3238, 98.1711, 30.3238, 118.39, 88.06, 118.39, 88.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.649, 9.7372, 60.6160, -0.5588, -0.3616, 9.6366, 60.6160, -0.5588, -0.3616, 118.11, 88.20, 1028.0000, 989.8372, 1, 118.11, 88.20, 0, 1, 1, A:9.7372->9.6366, ok, 98.1714, 29.9037, 98.1712, 30.1138, 98.1712, 30.1138, 118.25, 88.13, 118.25, 88.13, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
46.378, 9.4938, 59.4696, -0.4173, -0.4173, 9.4938, 59.4696, -0.4173, -0.4173, 117.49, 88.50, 725.0000, 1008.9186, 1, 117.49, 88.50, 0, 0, 1, ok, ok, 98.1664, 28.9919, 98.1697, 29.5528, 98.1697, 29.5528, 117.87, 88.32, 117.87, 88.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
47.382, 9.3203, 69.2074, -0.6372, -0.6372, 9.3203, 69.2074, -0.6372, -0.6372, 116.79, 88.87, 1013.0000, 866.9593, 1, 116.79, 88.87, 0, 0, 1, ok, ok, 98.1757, 27.9148, 98.1715, 28.7338, 98.1715, 28.7338, 117.33, 88.59, 117.33, 88.59, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.292, 9.4448, 63.8312, -0.5212, -0.3583, 9.4448, 63.8312, -0.5212, -0.3583, 118.88, 87.80, 887.0000, 939.9796, 1, 118.88, 87.80, 0, 0, 1, ok, ok, 98.1637, 31.0817, 98.1692, 29.9077, 98.1692, 29.9077, 118.11, 88.20, 118.11, 88.20, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.221, 9.4930, 65.6822, -0.5953, -0.4092, 9.4930, 65.6822, -0.5953, -0.4092, 118.56, 87.97, 928.0000, 913.4898, 1, 118.56, 87.97, 0, 0, 1, ok, ok, 98.1681, 30.5914, 98.1689, 30.2496, 98.1689, 30.2496, 118.34, 88.09, 118.34, 88.09, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.198, 9.7396, 65.1646, -0.6045, -0.4267, 9.6366, 65.1646, -0.6045, -0.4267, 118.15, 88.18, 983.0000, 920.7449, 1, 118.15, 88.18, 0, 1, 1, A:9.7396->9.6366, ok, 98.1705, 29.9718, 98.1694, 30.1107, 98.1694, 30.1107, 118.24, 88.13, 118.24, 88.13, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.961, 4.2411, 63.0337, -0.5036, -0.7721, 4.2411, 63.0337, -0.5036, -0.7721, 118.67, 87.93, 776.0000, 951.8725, 1, 118.67, 87.93, 0, 0, 1, ok, ok, 98.1760, 30.7361, 98.1713, 30.4234, 98.1713, 30.4234, 118.45, 88.03, 118.45, 88.03, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
51.927, 9.5021, 69.4496, -0.6379, -0.5090, 9.5021, 69.4496, -0.6379, -0.5090, 118.08, 88.21, 957.0000, 863.9362, 1, 118.08, 88.21, 0, 0, 1, ok, ok, 98.1698, 29.8715, 98.1709, 30.1475, 98.1709, 30.1475, 118.27, 88.12, 118.27, 88.12, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.795, 9.1489, 65.9002, -0.4828, -0.4828, 9.1489, 65.9002, -0.4828, -0.4828, 118.15, 88.17, 884.0000, 910.4681, 1, 118.15, 88.17, 0, 0, 1, ok, ok, 98.1634, 29.9758, 98.1686, 30.0616, 98.1686, 30.0616, 118.21, 88.15, 118.21, 88.15, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
53.765, 9.2382, 66.8722, -0.5600, -0.5226, 9.2382, 66.8722, -0.5600, -0.5226, 117.76, 88.37, 968.0000, 897.2341, 1, 117.76, 88.37, 0, 0, 1, ok, ok, 98.1689, 29.3824, 98.1687, 29.7220, 98.1687, 29.7220, 117.98, 88.26, 117.98, 88.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.640, 9.1806, 64.3351, -0.5114, -0.4091, 9.1806, 64.3351, -0.5114, -0.4091, 118.65, 87.92, 876.0000, 932.6170, 1, 118.65, 87.92, 0, 0, 1, ok, ok, 98.1643, 30.7213, 98.1674, 30.2217, 98.1674, 30.2217, 118.32, 88.09, 118.32, 88.09, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
55.690, 8.8703, 66.3490, -0.4521, -0.4897, 8.8703, 66.3490, -0.4521, -0.4897, 118.40, 88.04, 1040.0000, 904.3085, 1, 118.40, 88.04, 0, 0, 1, ok, ok, 98.1607, 30.3655, 98.1654, 30.2936, 98.1654, 30.2936, 118.36, 88.07, 118.36, 88.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
56.543, 9.3354, 61.7186, -0.4442, -0.4125, 9.3354, 61.7186, -0.4442, -0.4125, 118.06, 88.22, 859.0000, 972.1543, 1, 118.06, 88.22, 0, 0, 1, ok, ok, 98.1643, 29.8409, 98.1651, 30.0672, 98.1651, 30.0672, 118.21, 88.14, 118.21, 88.14, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
57.425, 9.2379, 65.5324, -0.6915, -0.4214, 9.2379, 65.5324, -0.6915, -0.4214, 118.57, 87.98, 878.0000, 915.5771, 1, 118.57, 87.98, 0, 0, 1, ok, ok, 98.1748, 30.5908, 98.1680, 30.3290, 98.1680, 30.3290, 118.39, 88.06, 118.39, 88.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
58.348, 9.4699, 66.9054, -0.7141, -0.3007, 9.4699, 66.9054, -0.7141, -0.3007, 119.93, 87.29, 907.0000, 896.7886, 1, 119.93, 87.29, 0, 0, 1, ok, ok, 98.1690, 32.6346, 98.1683, 31.4818, 98.1683, 31.4818, 119.16, 87.67, 119.16, 87.67, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.445, 9.3485, 66.9054, -0.7277, -0.8004, 9.4699, 66.9054, -0.7141, -0.3007, 119.93, 87.29, 1108.0000, 896.7886, 1, 119.93, 87.29, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
