経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
0.040, 4.5716, 66.0543, 4.5187, 1.1337, 4.5716, 66.0543, 4.5187, 0.9060, 0.4233, 119.85, 87.30, 119.85, 87.30, 0.9060, 0.4233, 1.9352, 4.1418, 0.7374, 945.0000, 908.3437, 1, 28, 0.2476, 9.5510, 9.3035, 3.3156, 0.3291, 0.6709, 119.85, 87.30, 119.85, 87.30, 0, 0, 0, 1, ok, ok, 98.1498, 32.5463, 98.1498, 32.5463, 98.1498, 32.5463, 119.85, 87.30, 119.85, 87.30, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
0.792, 4.5716, 66.0543, 4.5187, 1.1337, 4.5716, 66.0543, 4.5187, 0.9060, 0.4233, 119.85, 87.30, 119.85, 87.30, 0.9060, 0.4233, 1.9352, 4.1418, 0.7374, 945.0000, 908.3437, 1, 28, 0.2476, 9.5510, 9.3035, 3.3156, 0.3291, 0.6709, 119.85, 87.30, 119.85, 87.30, 0, 0, 0, 1, ok, ok, 98.1498, 32.5463, 98.1498, 32.5463, 98.1498, 32.5463, 119.85, 87.30, 119.85, 87.30, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
1.756, 4.2891, 64.3658, 4.9960, 1.2780, 4.2891, 64.3658, 4.9960, 0.9574, 0.2886, 120.74, 86.87, 120.74, 86.87, 0.9574, 0.2886, 1.2379, 4.1066, 0.8036, 871.0000, 932.1718, 1, 26, 0.4314, 9.7356, 9.3043, 3.1375, 0.3502, 0.6498, 120.74, 86.87, 120.74, 86.87, 0, 0, 0, 1, ok, ok, 98.1577, 33.8740, 98.1522, 33.2102, 98.1522, 33.2102, 120.29, 87.08, 120.29, 87.08, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
2.687, 4.7901, 62.8545, 4.9938, 1.0335, 4.7901, 62.8545, 4.9938, 0.8591, 0.5118, 121.49, 86.49, 121.49, 86.49, 0.8591, 0.5118, 2.4517, 4.1151, 0.7136, 955.0000, 954.5859, 1, 28, 0.3336, 9.7298, 9.3962, 3.4614, 0.3225, 0.6775, 121.49, 86.49, 121.49, 86.49, 0, 0, 0, 1, ok, ok, 98.1570, 34.9925, 98.1536, 34.1013, 98.1536, 34.1013, 120.89, 86.79, 120.89, 86.79, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
3.628, 4.7578, 64.2885, 4.6525, 1.0993, 4.7578, 64.2885, 4.6525, 0.8909, 0.4542, 120.75, 86.85, 120.75, 86.85, 0.8909, 0.4542, 2.1612, 4.2386, 0.8679, 974.0000, 933.2930, 1, 30, 0.3269, 9.6409, 9.3139, 3.4744, 0.2803, 0.7197, 120.75, 86.85, 120.75, 86.85, 0, 0, 0, 1, ok, ok, 98.1538, 33.8980, 98.1537, 33.9997, 98.1537, 33.9997, 120.82, 86.82, 120.82, 86.82, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
4.633, 4.5861, 63.9218, 4.9265, 1.1350, 4.5861, 63.9218, 4.9265, 0.9065, 0.4222, 120.94, 86.77, 120.94, 86.77, 0.9065, 0.4222, 1.9361, 4.1574, 0.7731, 921.0000, 938.6465, 1, 27, 0.3810, 9.6445, 9.2634, 3.3337, 0.3453, 0.6547, 120.94, 86.77, 120.94, 86.77, 0, 0, 0, 1, ok, ok, 98.1557, 34.1706, 98.1543, 34.0851, 98.1543, 34.0851, 120.88, 86.79, 120.88, 86.79, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
5.599, 4.7654, 61.6128, 5.3486, 1.0881, 4.7654, 61.6128, 5.3486, 0.8858, 0.4641, 122.28, 86.10, 122.28, 86.10, 0.8858, 0.4641, 2.2118, 4.2210, 0.7484, 939.0000, 973.8232, 1, 28, 0.3907, 9.7345, 9.3439, 3.4518, 0.3621, 0.6379, 122.28, 86.10, 122.28, 86.10, 0, 0, 0, 1, ok, ok, 98.1618, 36.1709, 98.1565, 35.1280, 98.1565, 35.1280, 121.58, 86.45, 121.58, 86.45, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
6.534, 4.9421, 62.1175, 5.0036, 1.0268, 4.9421, 62.1175, 5.0036, 0.8556, 0.5176, 121.96, 86.26, 121.96, 86.26, 0.8556, 0.5176, 2.5579, 4.2286, 0.7659, 1004.0000, 965.9116, 1, 30, 0.3275, 9.7467, 9.4192, 3.5775, 0.3257, 0.6743, 121.96, 86.26, 121.96, 86.26, 0, 0, 0, 1, ok, ok, 98.1590, 35.6963, 98.1573, 35.4122, 98.1573, 35.4122, 121.77, 86.35, 121.77, 86.35, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
7.539, 4.8973, 62.7973, 4.6982, 0.9234, 4.8973, 62.7973, 4.6982, 0.7976, 0.6031, 121.25, 86.61, 121.25, 86.61, 0.7976, 0.6031, 2.9538, 3.9063, 0.8348, 960.0000, 955.4558, 1, 29, 0.3699, 9.7327, 9.3627, 3.5621, 0.2615, 0.7385, 121.25, 86.61, 121.25, 86.61, 0, 0, 0, 1, ok, ok, 98.1550, 34.6366, 98.1566, 35.0244, 98.1566, 35.0244, 121.51, 86.48, 121.51, 86.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
8.500, 4.4623, 61.6822, 4.4854, 1.3359, 4.4623, 61.6822, 4.4854, 0.9725, 0.2328, 121.44, 86.52, 121.44, 86.52, 0.9725, 0.2328, 1.0387, 4.3397, 0.8283, 952.0000, 972.7279, 1, 29, 0.3956, 9.5739, 9.1783, 3.2622, 0.3204, 0.6796, 121.44, 86.52, 121.44, 86.52, 0, 0, 0, 1, ok, ok, 98.1633, 34.9225, 98.1586, 34.9734, 98.1586, 34.9734, 121.47, 86.50, 121.47, 86.50, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
9.510, 4.5608, 61.2330, 4.7412, 1.1720, 4.5608, 61.2330, 4.7412, 0.9215, 0.3883, 121.56, 86.46, 121.56, 86.46, 0.9215, 0.3883, 1.7709, 4.2030, 0.7948, 987.0000, 979.8640, 1, 29, 0.3300, 9.5963, 9.2663, 3.3215, 0.3495, 0.6505, 121.56, 86.46, 121.56, 86.46, 0, 0, 0, 1, ok, ok, 98.1609, 35.1014, 98.1593, 35.0374, 98.1593, 35.0374, 121.52, 86.48, 121.52, 86.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
10.505, 4.6871, 60.7329, 4.6625, 1.0505, 4.6871, 60.7329, 4.6625, 0.8677, 0.4971, 121.60, 86.44, 121.60, 86.44, 0.8677, 0.4971, 2.3301, 4.0669, 0.8990, 992.0000, 987.9320, 1, 30, 0.4017, 9.6245, 9.2229, 3.4340, 0.2933, 0.7067, 121.60, 86.44, 121.60, 86.44, 0, 0, 0, 1, ok, ok, 98.1596, 35.1647, 98.1594, 35.1011, 98.1594, 35.1011, 121.56, 86.46, 121.56, 86.46, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
11.478, 4.3939, 60.7924, 4.2373, 1.1402, 4.3939, 60.7924, 4.2373, 0.9087, 0.4175, 120.80, 86.84, 120.80, 86.84, 0.9087, 0.4175, 1.8343, 3.9927, 0.8733, 990.0000, 986.9660, 1, 29, 0.3307, 9.4851, 9.1545, 3.2274, 0.3253, 0.6747, 120.80, 86.84, 120.80, 86.84, 0, 0, 0, 1, ok, ok, 98.1582, 33.9628, 98.1590, 34.5319, 98.1590, 34.5319, 121.18, 86.65, 121.18, 86.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
12.447, 4.5495, 60.4544, 4.5487, 1.2226, 4.5495, 60.4544, 4.5487, 0.9400, 0.3412, 121.69, 86.40, 121.69, 86.40, 0.9400, 0.3412, 1.5522, 4.2766, 0.7812, 990.0000, 992.4830, 1, 30, 0.3308, 9.5639, 9.2331, 3.3105, 0.3313, 0.6687, 121.69, 86.40, 121.69, 86.40, 0, 0, 0, 1, ok, ok, 98.1628, 35.2866, 98.1602, 34.9092, 98.1602, 34.9092, 121.43, 86.52, 121.43, 86.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
13.459, 4.7813, 61.4287, 4.6848, 1.0792, 4.7813, 61.4287, 4.6848, 0.8816, 0.4720, 121.63, 86.43, 121.63, 86.43, 0.8816, 0.4720, 2.2570, 4.2151, 0.8168, 992.0000, 976.7415, 1, 30, 0.3868, 9.6304, 9.2436, 3.4782, 0.2833, 0.7167, 121.63, 86.43, 121.63, 86.43, 0, 0, 0, 1, ok, ok, 98.1592, 35.2024, 98.1599, 35.0558, 98.1599, 35.0558, 121.53, 86.47, 121.53, 86.47, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
14.351, 4.5732, 60.2488, 4.5795, 1.2232, 4.5732, 60.2488, 4.5795, 0.9402, 0.3406, 121.82, 86.33, 121.82, 86.33, 0.9402, 0.3406, 1.5577, 4.2998, 0.8402, 960.0000, 995.8707, 1, 29, 0.3363, 9.6175, 9.2812, 3.3411, 0.3740, 0.6260, 121.82, 86.33, 121.82, 86.33, 0, 0, 0, 1, ok, ok, 98.1635, 35.4873, 98.1609, 35.2716, 98.1609, 35.2716, 121.68, 86.40, 121.68, 86.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
15.321, 4.5334, 63.6311, 5.3261, 1.4407, 4.5334, 63.6311, 5.3261, 0.9915, 0.1298, 122.27, 86.12, 122.27, 86.12, 0.9915, 0.1298, 0.5883, 4.4951, 0.8789, 1010.0000, 942.9354, 1, 30, 0.4167, 9.9412, 9.5245, 3.3239, 0.4030, 0.5970, 122.27, 86.12, 122.27, 86.12, 0, 0, 0, 1, ok, ok, 98.1673, 36.1512, 98.1628, 35.7114, 98.1628, 35.7114, 121.97, 86.26, 121.97, 86.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
16.258, 5.0032, 62.5999, 5.8630, 1.1753, 5.0032, 62.5999, 5.8630, 0.9228, 0.3853, 123.12, 85.69, 123.12, 85.69, 0.9228, 0.3853, 1.9275, 4.6170, 0.7905, 897.0000, 958.4677, 1, 27, 0.4694, 9.9186, 9.4492, 3.6250, 0.3757, 0.6243, 123.12, 85.69, 123.12, 85.69, 0, 0, 0, 1, ok, ok, 98.1649, 37.4258, 98.1635, 36.5686, 98.1635, 36.5686, 122.54, 85.97, 122.54, 85.97, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
17.260, 4.9448, 63.7123, 5.2003, 1.0975, 4.9448, 63.7123, 5.2003, 0.8901, 0.4558, 121.82, 86.33, 121.82, 86.33, 0.8901, 0.4558, 2.2539, 4.4013, 0.7922, 975.0000, 941.7338, 1, 29, 0.3817, 9.7480, 9.3662, 3.5851, 0.3497, 0.6503, 121.82, 86.33, 121.82, 86.33, 0, 0, 0, 1, ok, ok, 98.1580, 35.4923, 98.1618, 36.0305, 98.1618, 36.0305, 122.18, 86.15, 122.18, 86.15, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
18.194, 4.8029, 62.2493, 5.6386, 1.1489, 4.8029, 62.2493, 5.6386, 0.9123, 0.4095, 122.58, 85.95, 122.58, 85.95, 0.9123, 0.4095, 1.9666, 4.3818, 0.8567, 926.0000, 963.8669, 1, 28, 0.3863, 9.7549, 9.3686, 3.5025, 0.3510, 0.6490, 122.58, 85.95, 122.58, 85.95, 0, 0, 0, 1, ok, ok, 98.1632, 36.6296, 98.1622, 36.3300, 98.1622, 36.3300, 122.38, 86.05, 122.38, 86.05, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
19.203, 4.8160, 62.3096, 5.4845, 1.2210, 4.8160, 62.3096, 5.4845, 0.9394, 0.3427, 122.59, 85.95, 122.59, 85.95, 0.9394, 0.3427, 1.6507, 4.5243, 0.7843, 984.0000, 962.9335, 1, 30, 0.4556, 9.8924, 9.4368, 3.4946, 0.3557, 0.6443, 122.59, 85.95, 122.59, 85.95, 0, 0, 0, 1, ok, ok, 98.1643, 36.6414, 98.1628, 36.4857, 98.1628, 36.4857, 122.49, 86.00, 122.49, 86.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
20.095, 5.1977, 60.7923, 5.4719, 0.9983, 5.1210, 60.7923, 5.4719, 0.8406, 0.5417, 123.11, 85.69, 123.11, 85.69, 0.8406, 0.5417, 2.8157, 4.3689, 0.7672, 958.0000, 986.9667, 1, 29, 0.3446, 9.8948, 9.5502, 3.7545, 0.3027, 0.6973, 123.11, 85.69, 123.11, 85.69, 0, 0, 1, 1, A:5.1977->5.1210, ok, 98.1639, 37.4194, 98.1632, 36.9525, 98.1632, 36.9525, 122.80, 85.85, 122.80, 85.85, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
21.040, 4.7355, 64.4480, 4.9547, 1.2401, 4.7355, 64.4480, 4.9547, 0.9458, 0.3247, 121.31, 86.58, 121.31, 86.58, 0.9458, 0.3247, 1.5374, 4.4789, 0.8019, 1012.0000, 930.9834, 1, 30, 0.4105, 9.8019, 9.3914, 3.4431, 0.3350, 0.6650, 121.31, 86.58, 121.31, 86.58, 0, 0, 0, 1, ok, ok, 98.1581, 34.7321, 98.1616, 35.8423, 98.1616, 35.8423, 122.06, 86.21, 122.06, 86.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
21.973, 4.7864, 63.6948, 5.6616, 0.9317, 4.7864, 63.6948, 5.6616, 0.8026, 0.5965, 121.84, 86.32, 121.84, 86.32, 0.8026, 0.5965, 2.8551, 3.8416, 0.8114, 883.0000, 941.9917, 1, 26, 0.5047, 9.7744, 9.2697, 3.4804, 0.3681, 0.6319, 121.84, 86.32, 121.84, 86.32, 0, 0, 0, 1, ok, ok, 98.1571, 35.5233, 98.1603, 35.6828, 98.1603, 35.6828, 121.95, 86.27, 121.95, 86.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
22.870, 4.7348, 63.8980, 4.9196, 1.2208, 4.7348, 63.8980, 4.9196, 0.9394, 0.3429, 121.38, 86.55, 121.38, 86.55, 0.9394, 0.3429, 1.6235, 4.4477, 0.7359, 949.0000, 938.9958, 1, 29, 0.3435, 9.6715, 9.3280, 3.4279, 0.3340, 0.6660, 121.38, 86.55, 121.38, 86.55, 0, 0, 0, 1, ok, ok, 98.1584, 34.8380, 98.1597, 35.2604, 98.1597, 35.2604, 121.67, 86.41, 121.67, 86.41, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
23.706, 4.5781, 66.1159, 4.6416, 1.1839, 4.5781, 66.1159, 4.6416, 0.9261, 0.3774, 120.08, 87.19, 120.08, 87.19, 0.9261, 0.3774, 1.7276, 4.2396, 0.8595, 936.0000, 907.4979, 1, 28, 0.3098, 9.6471, 9.3372, 3.3494, 0.3248, 0.6752, 120.08, 87.19, 120.08, 87.19, 0, 0, 0, 1, ok, ok, 98.1514, 32.8971, 98.1572, 34.0788, 98.1572, 34.0788, 120.88, 86.80, 120.88, 86.80, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
24.509, 4.4088, 68.7877, 5.1837, 1.1204, 4.4088, 68.7877, 5.1837, 0.9003, 0.4353, 119.46, 87.49, 119.46, 87.49, 0.9003, 0.4353, 1.9192, 3.9691, 0.8358, 876.0000, 872.2490, 1, 26, 0.4269, 9.6420, 9.2151, 3.2276, 0.3539, 0.6461, 119.46, 87.49, 119.46, 87.49, 0, 0, 0, 1, ok, ok, 98.1464, 31.9751, 98.1540, 33.0269, 98.1540, 33.0269, 120.17, 87.14, 120.17, 87.14, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
25.512, 4.3589, 71.0375, 5.6291, 1.1255, 4.3589, 71.0375, 5.6291, 0.9025, 0.4308, 119.21, 87.61, 119.21, 87.61, 0.9025, 0.4308, 1.8777, 3.9338, 0.8828, 835.0000, 844.6245, 1, 25, 0.4216, 9.6830, 9.2615, 3.2061, 0.3629, 0.6371, 119.21, 87.61, 119.21, 87.61, 0, 0, 0, 1, ok, ok, 98.1439, 31.5994, 98.1510, 32.3132, 98.1510, 32.3132, 119.69, 87.38, 119.69, 87.38, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
26.415, 4.3962, 64.9483, 5.8121, 1.1591, 4.3962, 64.9483, 5.8121, 0.9165, 0.4001, 121.32, 86.58, 121.32, 86.58, 0.9165, 0.4001, 1.7590, 4.0289, 0.9617, 818.0000, 923.8122, 1, 25, 0.4993, 9.7243, 9.2251, 3.2539, 0.3814, 0.6186, 121.32, 86.58, 121.32, 86.58, 0, 0, 0, 1, ok, ok, 98.1574, 34.7457, 98.1529, 33.5294, 98.1529, 33.5294, 120.51, 86.98, 120.51, 86.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
27.319, 4.7252, 66.1590, 4.3403, 1.4270, 4.7252, 66.1590, 4.3403, 0.9897, 0.1433, 120.74, 86.87, 120.74, 86.87, 0.9897, 0.1433, 0.6771, 4.6764, 0.9198, 1004.0000, 906.9061, 1, 30, 0.2621, 9.8193, 9.5572, 3.4655, 0.3337, 0.6663, 120.74, 86.87, 120.74, 86.87, 0, 0, 0, 1, ok, ok, 98.1583, 33.8706, 98.1545, 33.7000, 98.1545, 33.7000, 120.62, 86.92, 120.62, 86.92, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.326, 4.8597, 65.3272, 5.1528, 1.0943, 4.8597, 65.3272, 5.1528, 0.8886, 0.4587, 121.15, 86.66, 121.15, 86.66, 0.8886, 0.4587, 2.2290, 4.3184, 0.7015, 888.0000, 918.4531, 1, 26, 0.3383, 9.7416, 9.4033, 3.5072, 0.3514, 0.6486, 121.15, 86.66, 121.15, 86.66, 0, 0, 0, 1, ok, ok, 98.1543, 34.4903, 98.1544, 34.0952, 98.1544, 34.0952, 120.88, 86.79, 120.88, 86.79, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.325, 4.8839, 63.0765, 5.2143, 1.2663, 4.8839, 63.0765, 5.2143, 0.9540, 0.2999, 122.31, 86.09, 122.31, 86.09, 0.9540, 0.2999, 1.4645, 4.6592, 0.6591, 930.0000, 951.2265, 1, 28, 0.3092, 9.8119, 9.5027, 3.5158, 0.3516, 0.6484, 122.31, 86.09, 122.31, 86.09, 0, 0, 0, 1, ok, ok, 98.1632, 36.2261, 98.1571, 35.1607, 98.1571, 35.1607, 121.60, 86.44, 121.60, 86.44, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
30.261, 4.9321, 61.4998, 5.4263, 1.0611, 4.9321, 61.4998, 5.4263, 0.8729, 0.4879, 122.63, 85.93, 122.63, 85.93, 0.8729, 0.4879, 2.4063, 4.3053, 0.7598, 980.0000, 975.6133, 1, 29, 0.4178, 9.7886, 9.3708, 3.5693, 0.3490, 0.6510, 122.63, 85.93, 122.63, 85.93, 0, 0, 0, 1, ok, ok, 98.1625, 36.6951, 98.1587, 35.9279, 98.1587, 35.9279, 122.11, 86.18, 122.11, 86.18, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.200, 4.9113, 63.0380, 4.6860, 0.9961, 4.9113, 63.0380, 4.6860, 0.8394, 0.5436, 121.26, 86.61, 121.26, 86.61, 0.8394, 0.5436, 2.6696, 4.1224, 0.8541, 1006.0000, 951.8066, 1, 30, 0.3514, 9.7417, 9.3903, 3.5763, 0.2982, 0.7018, 121.26, 86.61, 121.26, 86.61, 0, 0, 0, 1, ok, ok, 98.1553, 34.6497, 98.1577, 35.2888, 98.1577, 35.2888, 121.68, 86.39, 121.68, 86.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.160, 4.5650, 62.6368, 5.0698, 1.0924, 4.5650, 62.6368, 5.0698, 0.8877, 0.4604, 121.35, 86.56, 121.35, 86.56, 0.8877, 0.4604, 2.1017, 4.0524, 0.8386, 926.0000, 957.9033, 1, 28, 0.4098, 9.6332, 9.2234, 3.3351, 0.3143, 0.6857, 121.35, 86.56, 121.35, 86.56, 0, 0, 0, 1, ok, ok, 98.1579, 34.7862, 98.1577, 35.0375, 98.1577, 35.0375, 121.52, 86.48, 121.52, 86.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.094, 4.6753, 63.2610, 5.5058, 1.1767, 4.6753, 63.2610, 5.5058, 0.9233, 0.3840, 121.99, 86.24, 121.99, 86.24, 0.9233, 0.3840, 1.7953, 4.3168, 0.8470, 956.0000, 948.4517, 1, 29, 0.4788, 9.7917, 9.3129, 3.4127, 0.3724, 0.6276, 121.99, 86.24, 121.99, 86.24, 0, 0, 0, 1, ok, ok, 98.1608, 35.7475, 98.1587, 35.3925, 98.1587, 35.3925, 121.75, 86.36, 121.75, 86.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.004, 4.9098, 63.1429, 5.4460, 0.9389, 4.9098, 63.1429, 5.4460, 0.8069, 0.5907, 121.98, 86.25, 121.98, 86.25, 0.8069, 0.5907, 2.9002, 3.9617, 0.8215, 945.0000, 950.2258, 1, 28, 0.4637, 9.7210, 9.2573, 3.5676, 0.3354, 0.6646, 121.98, 86.25, 121.98, 86.25, 0, 0, 0, 1, ok, ok, 98.1578, 35.7355, 98.1584, 35.5640, 98.1584, 35.5640, 121.87, 86.30, 121.87, 86.30, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.969, 4.6551, 64.4044, 4.7287, 1.0854, 4.6551, 64.4044, 4.7287, 0.8845, 0.4665, 120.60, 86.93, 120.60, 86.93, 0.8845, 0.4665, 2.1717, 4.1174, 0.8644, 958.0000, 931.6129, 1, 29, 0.3798, 9.6110, 9.2312, 3.4032, 0.2965, 0.7035, 120.60, 86.93, 120.60, 86.93, 0, 0, 0, 1, ok, ok, 98.1532, 33.6755, 98.1568, 34.6198, 98.1568, 34.6198, 121.24, 86.62, 121.24, 86.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.935, 4.4806, 63.9791, 4.9657, 1.2722, 4.4806, 63.9791, 4.9657, 0.9558, 0.2942, 121.12, 86.68, 121.12, 86.68, 0.9558, 0.2942, 1.3181, 4.2824, 0.7902, 911.0000, 937.8065, 1, 27, 0.4235, 9.6767, 9.2532, 3.2653, 0.3688, 0.6312, 121.12, 86.68, 121.12, 86.68, 0, 0, 0, 1, ok, ok, 98.1589, 34.4487, 98.1575, 34.5342, 98.1575, 34.5342, 121.18, 86.65, 121.18, 86.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.864, 4.6047, 62.8665, 5.3370, 1.0424, 4.6047, 62.8665, 5.3370, 0.8636, 0.5042, 121.55, 86.46, 121.55, 86.46, 0.8636, 0.5042, 2.3215, 3.9767, 0.8432, 940.0000, 954.4032, 1, 28, 0.4542, 9.6189, 9.1647, 3.3634, 0.3266, 0.6734, 121.55, 86.46, 121.55, 86.46, 0, 0, 0, 1, ok, ok, 98.1579, 35.0931, 98.1576, 34.8137, 98.1576, 34.8137, 121.37, 86.55, 121.37, 86.55, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.806, 4.7224, 63.9521, 4.5432, 1.0425, 4.7224, 63.9521, 4.5432, 0.8636, 0.5041, 120.58, 86.94, 120.58, 86.94, 0.8636, 0.5041, 2.3805, 4.0785, 0.8570, 968.0000, 938.2016, 1, 29, 0.3488, 9.6587, 9.3099, 3.4475, 0.3079, 0.6921, 120.58, 86.94, 120.58, 86.94, 0, 0, 0, 1, ok, ok, 98.1528, 33.6405, 98.1562, 34.2271, 98.1562, 34.2271, 120.97, 86.75, 120.97, 86.75, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.807, 4.5403, 63.0516, 5.2319, 1.1014, 4.5403, 63.0516, 5.2319, 0.8918, 0.4524, 121.38, 86.55, 121.38, 86.55, 0.8918, 0.4524, 2.0540, 4.0491, 0.8316, 935.0000, 951.6008, 1, 28, 0.4835, 9.6572, 9.1737, 3.3164, 0.3144, 0.6856, 121.38, 86.55, 121.38, 86.55, 0, 0, 0, 1, ok, ok, 98.1579, 34.8279, 98.1567, 34.5275, 98.1567, 34.5275, 121.18, 86.65, 121.18, 86.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.772, 4.8047, 61.7411, 5.1915, 1.1388, 4.8047, 61.7411, 5.1915, 0.9081, 0.4186, 122.23, 86.13, 122.23, 86.13, 0.9081, 0.4186, 2.0115, 4.3634, 0.7821, 960.0000, 971.8004, 1, 29, 0.4204, 9.7450, 9.3246, 3.4863, 0.3396, 0.6604, 122.23, 86.13, 122.23, 86.13, 0, 0, 0, 1, ok, ok, 98.1620, 36.1062, 98.1583, 35.3169, 98.1583, 35.3169, 121.70, 86.39, 121.70, 86.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.710, 4.8390, 62.4090, 4.8282, 1.1951, 4.8390, 62.4090, 4.8282, 0.9302, 0.3669, 121.83, 86.33, 121.83, 86.33, 0.9302, 0.3669, 1.7757, 4.5014, 0.8062, 991.0000, 961.4002, 1, 30, 0.3974, 9.7058, 9.3085, 3.5153, 0.3280, 0.6720, 121.83, 86.33, 121.83, 86.33, 0, 0, 0, 1, ok, ok, 98.1607, 35.5059, 98.1590, 35.4114, 98.1590, 35.4114, 121.77, 86.36, 121.77, 86.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.716, 4.7302, 62.3895, 5.1513, 1.0970, 4.7302, 62.3895, 5.1513, 0.8899, 0.4562, 121.79, 86.34, 121.79, 86.34, 0.8899, 0.4562, 2.1582, 4.2092, 0.7868, 948.0000, 961.7001, 1, 28, 0.4041, 9.6910, 9.2869, 3.4361, 0.3344, 0.6656, 121.79, 86.34, 121.79, 86.34, 0, 0, 0, 1, ok, ok, 98.1595, 35.4513, 98.1591, 35.4313, 98.1591, 35.4313, 121.78, 86.35, 121.78, 86.35, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
42.621, 4.7685, 61.8015, 5.3496, 1.0961, 4.7685, 61.8015, 5.3496, 0.8895, 0.4570, 122.24, 86.12, 122.24, 86.12, 0.8895, 0.4570, 2.1793, 4.2413, 0.8232, 958.0000, 970.8501, 1, 29, 0.4568, 9.7198, 9.2629, 3.4708, 0.3372, 0.6628, 122.24, 86.12, 122.24, 86.12, 0, 0, 0, 1, ok, ok, 98.1616, 36.1193, 98.1599, 35.7753, 98.1599, 35.7753, 122.01, 86.23, 122.01, 86.23, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
