経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
33.145, 4.5568, 74.9984, 5.1309, 1.2370, 4.5568, 74.9984, 5.1309, 0.9448, 0.3276, 118.11, 88.15, 118.11, 88.15, 0.9448, 0.3276, 1.4928, 4.3054, 0.6596, 769.0000, 800.0172, 1, 23, 0.3564, 9.7351, 9.3786, 3.2890, 0.3940, 0.6060, 118.11, 88.15, 118.11, 88.15, 0, 0, 0, 1, ok, ok, 98.1376, 29.9566, 98.1386, 29.8921, 98.1386, 29.8921, 118.07, 88.17, 118.07, 88.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.886, 4.6790, 77.3686, 5.1455, 1.5108, 4.6790, 77.3686, 5.1455, 0.9982, 0.0600, 118.58, 87.93, 118.58, 87.93, 0.9982, 0.0600, 0.2805, 4.6705, 0.5052, 819.0000, 775.5086, 1, 24, 0.3797, 9.7924, 9.4127, 3.3469, 0.4347, 0.5653, 118.58, 87.93, 118.58, 87.93, 0, 0, 0, 1, ok, ok, 98.1434, 30.6550, 98.1400, 30.2735, 98.1400, 30.2735, 118.32, 88.05, 118.32, 88.05, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.644, 4.5449, 77.7954, 5.8815, 1.2304, 4.5449, 77.7954, 5.8815, 0.9426, 0.3338, 118.06, 88.17, 118.06, 88.17, 0.9426, 0.3338, 1.5172, 4.2842, 0.8159, 749.0000, 771.2543, 1, 23, 0.4636, 9.8543, 9.3907, 3.3157, 0.4366, 0.5634, 118.06, 88.17, 118.06, 88.17, 0, 0, 0, 1, ok, ok, 98.1352, 29.8868, 98.1386, 30.0802, 98.1386, 30.0802, 118.19, 88.11, 118.19, 88.11, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.355, 4.4375, 79.1424, 6.0787, 1.4359, 4.4375, 79.1424, 6.0787, 0.9909, 0.1344, 118.36, 88.03, 118.36, 88.03, 0.9909, 0.1344, 0.5966, 4.3973, 0.8292, 760.0000, 758.1271, 1, 23, 0.4658, 9.9292, 9.4635, 3.2455, 0.4132, 0.5868, 118.36, 88.03, 118.36, 88.03, 0, 0, 0, 1, ok, ok, 98.1399, 30.3318, 98.1390, 30.2060, 98.1390, 30.2060, 118.28, 88.07, 118.28, 88.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.148, 4.5803, 81.3489, 6.0967, 1.5175, 4.5803, 81.3489, 6.0967, 0.9986, 0.0533, 118.30, 88.06, 118.30, 88.06, 0.9986, 0.0533, 0.2442, 4.5738, 0.7269, 763.0000, 737.5636, 1, 23, 0.5995, 9.9059, 9.3064, 3.3193, 0.4626, 0.5374, 118.30, 88.06, 118.30, 88.06, 0, 0, 0, 1, ok, ok, 98.1397, 30.2415, 98.1392, 30.2237, 98.1392, 30.2237, 118.29, 88.06, 118.29, 88.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.897, 4.6198, 78.6595, 5.7143, 1.0448, 4.6198, 78.6595, 5.7143, 0.8648, 0.5021, 117.37, 88.51, 117.37, 88.51, 0.8648, 0.5021, 2.3195, 3.9953, 0.6978, 704.0000, 762.7818, 1, 22, 0.4533, 9.8296, 9.3764, 3.3404, 0.3366, 0.6634, 117.37, 88.51, 117.37, 88.51, 0, 0, 0, 1, ok, ok, 98.1291, 28.8584, 98.1361, 29.5411, 98.1361, 29.5411, 117.83, 88.29, 117.83, 88.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.698, 4.4302, 0.0000, 4.0461, 1.6807, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.37, 88.51, 117.37, 88.51, 0.9940, -0.1096, -0.4857, 4.4035, 1.0263, 793.0000, 0.0000, 0, 24, 0.2938, 9.8477, 9.5539, 3.2965, 0.4086, 0.5914, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.423, 4.5065, 77.7005, 5.5841, 1.4336, 4.5065, 77.7005, 5.5841, 0.9906, 0.1367, 118.36, 88.03, 118.36, 88.03, 0.9906, 0.1367, 0.6162, 4.4641, 0.6536, 750.0000, 772.1954, 1, 22, 0.5058, 9.8093, 9.3035, 3.2529, 0.4613, 0.5387, 118.36, 88.03, 118.36, 88.03, 0, 0, 0, 1, ok, ok, 98.1408, 30.3258, 98.1375, 29.9335, 98.1375, 29.9335, 118.09, 88.16, 118.09, 88.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.172, 4.5012, 80.6888, 5.4409, 1.2159, 4.5012, 80.6888, 5.4409, 0.9377, 0.3475, 116.63, 88.88, 116.63, 88.88, 0.9377, 0.3475, 1.5640, 4.2207, 0.4306, 789.0000, 743.5977, 1, 23, 0.4989, 9.7799, 9.2810, 3.2118, 0.4601, 0.5399, 116.63, 88.88, 116.63, 88.88, 0, 0, 0, 1, ok, ok, 98.1271, 27.7529, 98.1344, 28.8432, 98.1344, 28.8432, 117.36, 88.52, 117.36, 88.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.932, 4.5877, 79.2813, 5.1308, 1.4568, 4.5877, 79.2813, 5.1308, 0.9935, 0.1137, 117.63, 88.39, 117.63, 88.39, 0.9935, 0.1137, 0.5217, 4.5579, 0.5316, 720.0000, 756.7989, 1, 22, 0.4044, 9.7920, 9.3876, 3.2873, 0.3958, 0.6042, 117.63, 88.39, 117.63, 88.39, 0, 0, 0, 1, ok, ok, 98.1370, 29.2452, 98.1352, 29.0442, 98.1352, 29.0442, 117.50, 88.45, 117.50, 88.45, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.702, 4.4363, 78.6989, 6.0327, 1.3382, 4.4363, 78.6989, 6.0327, 0.9731, 0.2305, 118.09, 88.16, 118.09, 88.16, 0.9731, 0.2305, 1.0228, 4.3168, 0.7848, 758.0000, 762.3994, 1, 23, 0.5326, 9.8016, 9.2691, 3.2336, 0.4288, 0.5712, 118.09, 88.16, 118.09, 88.16, 0, 0, 0, 1, ok, ok, 98.1370, 29.9355, 98.1357, 29.4899, 98.1357, 29.4899, 117.80, 88.31, 117.80, 88.31, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.399, 4.4851, 78.2065, 5.7543, 1.3293, 4.4851, 78.2065, 5.7543, 0.9710, 0.2391, 117.99, 88.21, 117.99, 88.21, 0.9710, 0.2391, 1.0725, 4.3549, 0.7197, 775.0000, 767.1997, 1, 23, 0.5789, 9.7622, 9.1833, 3.2520, 0.4542, 0.5458, 117.99, 88.21, 117.99, 88.21, 0, 0, 0, 1, ok, ok, 98.1366, 29.7829, 98.1360, 29.6364, 98.1360, 29.6364, 117.89, 88.26, 117.89, 88.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
42.205, 4.6294, 82.3497, 5.0764, 1.2785, 4.6294, 82.3497, 5.0764, 0.9576, 0.2881, 116.14, 89.12, 116.14, 89.12, 0.9576, 0.2881, 1.3339, 4.4330, 0.5098, 776.0000, 728.5999, 1, 23, 0.3484, 9.8163, 9.4679, 3.3129, 0.3982, 0.6018, 116.14, 89.12, 116.14, 89.12, 0, 0, 0, 1, ok, ok, 98.1247, 27.0190, 98.1326, 28.3277, 98.1326, 28.3277, 117.02, 88.69, 117.02, 88.69, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
42.875, 4.2126, 79.2812, 5.2178, 0.8632, 4.2126, 79.2812, 5.2178, 0.7599, 0.6500, 115.81, 89.28, 115.81, 89.28, 0.7599, 0.6500, 2.7382, 3.2013, 0.6116, 687.0000, 756.7999, 1, 21, 0.3813, 9.8058, 9.4245, 3.0409, 0.3886, 0.6114, 115.81, 89.28, 115.81, 89.28, 0, 0, 0, 1, ok, ok, 98.1223, 26.5243, 98.1295, 27.4260, 98.1295, 27.4260, 116.41, 88.99, 116.41, 88.99, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
43.675, 3.5056, 82.6560, 3.7452, 1.7812, 3.5056, 82.6560, 3.7452, 0.9780, -0.2088, 114.86, 89.77, 114.86, 89.77, 0.9780, -0.2088, -0.7320, 3.4283, 0.8592, 784.0000, 725.9000, 1, 23, 0.3576, 8.8419, 8.4843, 2.6235, 0.4362, 0.5638, 114.86, 89.77, 114.86, 89.77, 0, 0, 0, 1, ok, ok, 98.1359, 25.0887, 98.1314, 26.2574, 98.1314, 26.2574, 115.64, 89.38, 115.64, 89.38, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
44.411, 4.3299, 78.6937, 4.6128, 1.7148, 4.3299, 78.6937, 4.6128, 0.9897, -0.1435, 117.99, 88.23, 117.99, 88.23, 0.9897, -0.1435, -0.6212, 4.2851, 0.4425, 695.0000, 762.4500, 1, 21, 0.3390, 9.7208, 9.3818, 3.0935, 0.4763, 0.5237, 117.99, 88.23, 117.99, 88.23, 0, 0, 0, 1, ok, ok, 98.1470, 29.7579, 98.1361, 28.0076, 98.1361, 28.0076, 116.81, 88.80, 116.81, 88.80, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.245, 4.2736, 79.9760, 6.2797, 1.7791, 4.2736, 79.9760, 6.2797, 0.9784, -0.2068, 119.64, 87.41, 119.64, 87.41, 0.9784, -0.2068, -0.8840, 4.1812, 0.8525, 801.0000, 750.2250, 1, 24, 0.4959, 9.9635, 9.4676, 3.1398, 0.5019, 0.4981, 119.64, 87.41, 119.64, 87.41, 0, 0, 0, 1, ok, ok, 98.1549, 32.2337, 98.1417, 30.1207, 98.1417, 30.1207, 118.22, 88.10, 118.22, 88.10, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.944, 4.0662, 0.0000, 6.6651, 1.5017, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.64, 87.41, 119.64, 87.41, 0.9976, 0.0690, 0.2806, 4.0565, 1.0109, 741.0000, 0.0000, 0, 22, 0.6750, 9.9415, 9.2664, 3.0478, 0.5088, 0.4912, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
46.811, 3.4747, 0.0000, 7.1795, 1.4272, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.64, 87.41, 119.64, 87.41, 0.9897, 0.1431, 0.4971, 3.4389, 1.1273, 807.0000, 0.0000, 0, 24, 0.8594, 9.9049, 9.0455, 2.7032, 0.5130, 0.4870, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
47.579, 4.4266, 75.5879, 6.2030, 1.2198, 4.4266, 75.5879, 6.2030, 0.9390, 0.3438, 118.83, 87.80, 118.83, 87.80, 0.9390, 0.3438, 1.5219, 4.1567, 0.8329, 724.0000, 793.7781, 1, 22, 0.6091, 9.9335, 9.3244, 3.2390, 0.3923, 0.6077, 118.83, 87.80, 118.83, 87.80, 0, 0, 0, 1, ok, ok, 98.1401, 31.0275, 98.1412, 30.5741, 98.1412, 30.5741, 118.52, 87.95, 118.52, 87.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.455, 4.5580, 76.3467, 4.0589, 1.3464, 4.5580, 76.3467, 4.0589, 0.9749, 0.2225, 116.89, 88.75, 116.89, 88.75, 0.9749, 0.2225, 1.0141, 4.4437, 0.8468, 839.0000, 785.8891, 1, 25, 0.1968, 9.7494, 9.5526, 3.3324, 0.3671, 0.6329, 116.89, 88.75, 116.89, 88.75, 0, 0, 0, 1, ok, ok, 98.1338, 28.1373, 98.1390, 29.3557, 98.1390, 29.3557, 117.71, 88.35, 117.71, 88.35, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.359, 4.5533, 71.9472, 5.2119, 1.1684, 4.5533, 71.9472, 5.2119, 0.9201, 0.3916, 118.91, 87.76, 118.91, 87.76, 0.9201, 0.3916, 1.7832, 4.1895, 0.6686, 784.0000, 833.9445, 1, 23, 0.4139, 9.7553, 9.3414, 3.2883, 0.4043, 0.5957, 118.91, 87.76, 118.91, 87.76, 0, 0, 0, 1, ok, ok, 98.1421, 31.1558, 98.1399, 30.2558, 98.1399, 30.2558, 118.31, 88.05, 118.31, 88.05, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.124, 4.5310, 68.5736, 5.1214, 1.2617, 4.5310, 68.5736, 5.1214, 0.9526, 0.3042, 120.00, 87.22, 120.00, 87.22, 0.9526, 0.3042, 1.3785, 4.3163, 0.7604, 867.0000, 874.9723, 1, 26, 0.3764, 9.7184, 9.3419, 3.2929, 0.3910, 0.6090, 120.00, 87.22, 120.00, 87.22, 0, 0, 0, 1, ok, ok, 98.1506, 32.7776, 98.1431, 31.5167, 98.1431, 31.5167, 119.15, 87.64, 119.15, 87.64, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.990, 4.7786, 73.1274, 4.9305, 1.3568, 4.7786, 73.1274, 4.9305, 0.9772, 0.2124, 119.17, 87.63, 119.17, 87.63, 0.9772, 0.2124, 1.0149, 4.6696, 0.3833, 914.0000, 820.4861, 1, 28, 0.3034, 9.9640, 9.6606, 3.4006, 0.4201, 0.5799, 119.17, 87.63, 119.17, 87.63, 0, 0, 0, 1, ok, ok, 98.1450, 31.5437, 98.1437, 31.5302, 98.1437, 31.5302, 119.16, 87.63, 119.16, 87.63, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
51.686, 4.7602, 72.3115, 5.2671, 1.3680, 4.7602, 72.3115, 5.2671, 0.9795, 0.2014, 119.78, 87.33, 119.78, 87.33, 0.9795, 0.2014, 0.9587, 4.6626, 0.4184, 771.0000, 829.7431, 1, 23, 0.5175, 9.8876, 9.3701, 3.3918, 0.4540, 0.5460, 119.78, 87.33, 119.78, 87.33, 0, 0, 0, 1, ok, ok, 98.1484, 32.4500, 98.1451, 31.9901, 98.1451, 31.9901, 119.47, 87.48, 119.47, 87.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.560, 4.4535, 77.7331, 6.1493, 1.5796, 4.4535, 77.7331, 6.1493, 0.9996, -0.0088, 119.48, 87.49, 119.48, 87.49, 1.0000, -0.0088, -0.0390, 4.4533, 0.8068, 843.0000, 771.8715, 1, 25, 0.5716, 9.9004, 9.3288, 3.2508, 0.4816, 0.5184, 119.48, 87.49, 119.48, 87.49, 0, 0, 1, 1, sinPhi:1.0000->0.9996, ok, 98.1492, 31.9893, 98.1463, 31.9897, 98.1463, 31.9897, 119.47, 87.48, 119.47, 87.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
53.234, 4.3414, 73.7612, 6.2925, 1.2468, 4.3414, 73.7612, 6.2925, 0.9480, 0.3183, 119.38, 87.52, 119.38, 87.52, 0.9480, 0.3183, 1.3820, 4.1156, 0.9167, 712.0000, 813.4358, 1, 22, 0.6462, 9.9143, 9.2680, 3.2038, 0.4340, 0.5660, 119.38, 87.52, 119.38, 87.52, 0, 0, 0, 1, ok, ok, 98.1444, 31.8604, 98.1458, 31.9251, 98.1458, 31.9251, 119.43, 87.50, 119.43, 87.50, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
53.997, 4.2438, 80.2979, 5.8101, 1.3801, 4.2438, 80.2979, 5.8101, 0.9819, 0.1896, 117.21, 88.60, 117.21, 88.60, 0.9819, 0.1896, 0.8045, 4.1669, 0.9973, 857.0000, 747.2179, 1, 25, 0.4858, 9.9089, 9.4231, 3.1622, 0.4084, 0.5916, 117.21, 88.60, 117.21, 88.60, 0, 0, 0, 1, ok, ok, 98.1336, 28.6092, 98.1421, 30.2671, 98.1421, 30.2671, 118.32, 88.05, 118.32, 88.05, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.792, 3.8946, 79.3012, 6.5107, 1.0944, 3.8946, 79.3012, 6.5107, 0.8886, 0.4586, 116.90, 88.74, 116.90, 88.74, 0.8886, 0.4586, 1.7861, 3.4609, 0.9011, 666.0000, 756.6089, 1, 20, 0.7224, 9.9135, 9.1911, 2.8976, 0.4039, 0.5961, 116.90, 88.74, 116.90, 88.74, 0, 0, 0, 1, ok, ok, 98.1292, 28.1618, 98.1383, 29.2144, 98.1383, 29.2144, 117.61, 88.40, 117.61, 88.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
55.533, 4.1157, 77.7903, 5.3874, 1.2749, 4.1157, 77.7903, 5.3874, 0.9565, 0.2916, 116.93, 88.73, 116.93, 88.73, 0.9565, 0.2916, 1.2001, 3.9369, 0.7719, 778.0000, 771.3045, 1, 23, 0.4341, 9.6258, 9.1917, 3.0109, 0.3972, 0.6028, 116.93, 88.73, 116.93, 88.73, 0, 0, 0, 1, ok, ok, 98.1327, 28.2032, 98.1366, 28.7088, 98.1366, 28.7088, 117.28, 88.57, 117.28, 88.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
56.306, 4.6770, 78.7761, 4.9612, 1.4900, 4.6770, 78.7761, 4.9612, 0.9967, 0.0807, 117.88, 88.27, 117.88, 88.27, 0.9967, 0.0807, 0.3774, 4.6618, 0.5764, 801.0000, 761.6522, 1, 24, 0.2838, 9.7844, 9.5006, 3.3570, 0.4095, 0.5905, 117.88, 88.27, 117.88, 88.27, 0, 0, 0, 1, ok, ok, 98.1390, 29.6134, 98.1373, 29.1611, 98.1373, 29.1611, 117.58, 88.42, 117.58, 88.42, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
57.142, 4.3784, 77.2374, 5.6812, 1.0098, 4.3784, 77.2374, 5.6812, 0.8467, 0.5320, 117.30, 88.55, 117.30, 88.55, 0.8467, 0.5320, 2.3295, 3.7073, 0.8337, 736.0000, 776.8261, 1, 22, 0.4572, 9.7996, 9.3423, 3.2063, 0.3750, 0.6250, 117.30, 88.55, 117.30, 88.55, 0, 0, 0, 1, ok, ok, 98.1302, 28.7486, 98.1352, 28.9548, 98.1352, 28.9548, 117.44, 88.48, 117.44, 88.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
57.774, 4.4976, 74.7745, 4.4615, 1.2703, 4.4976, 74.7745, 4.4615, 0.9552, 0.2960, 117.45, 88.48, 117.45, 88.48, 0.9552, 0.2960, 1.3312, 4.2961, 0.7592, 793.0000, 802.4131, 1, 24, 0.4050, 9.6598, 9.2548, 3.2696, 0.3682, 0.6318, 117.45, 88.48, 117.45, 88.48, 0, 0, 0, 1, ok, ok, 98.1359, 28.9682, 98.1354, 28.9615, 98.1354, 28.9615, 117.44, 88.48, 117.44, 88.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
58.545, 4.1559, 83.2516, 4.8548, 1.3404, 4.1559, 83.2516, 4.8548, 0.9736, 0.2284, 115.03, 89.67, 115.03, 89.67, 0.9736, 0.2284, 0.9491, 4.0460, 0.3864, 825.0000, 720.7065, 1, 25, 0.2979, 9.6546, 9.3567, 2.9639, 0.4424, 0.5576, 115.03, 89.67, 115.03, 89.67, 0, 0, 0, 1, ok, ok, 98.1221, 25.3685, 98.1314, 27.1650, 98.1314, 27.1650, 116.24, 89.08, 116.24, 89.08, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.340, 4.1113, 80.5528, 4.6146, 1.9652, 4.1113, 80.5528, 4.6146, 0.9232, -0.3843, 118.47, 88.00, 118.47, 88.00, 0.9232, -0.3843, -1.5799, 3.7957, 0.5482, 644.0000, 744.8533, 1, 19, 0.5393, 9.6608, 9.1216, 2.9584, 0.4814, 0.5186, 118.47, 88.00, 118.47, 88.00, 0, 0, 0, 1, ok, ok, 98.1568, 30.4674, 98.1390, 28.8162, 98.1390, 28.8162, 117.35, 88.53, 117.35, 88.53, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.974, 4.4149, 78.3365, 5.3562, 1.2246, 4.4149, 78.3365, 5.3562, 0.9407, 0.3393, 117.10, 88.64, 117.10, 88.64, 0.9407, 0.3393, 1.4980, 4.1530, 0.8353, 756.0000, 765.9266, 1, 23, 0.3273, 9.7130, 9.3857, 3.2316, 0.3810, 0.6190, 117.10, 88.64, 117.10, 88.64, 0, 0, 0, 1, ok, ok, 98.1312, 28.4591, 98.1367, 28.6376, 98.1367, 28.6376, 117.23, 88.59, 117.23, 88.59, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
60.671, 4.4046, 86.7725, 5.1769, 1.3715, 4.4046, 86.7725, 5.1769, 0.9802, 0.1979, 114.87, 89.74, 114.87, 89.74, 0.9802, 0.1979, 0.8719, 4.3174, 0.3428, 808.0000, 691.4633, 1, 24, 0.3355, 9.6696, 9.3341, 3.1333, 0.4678, 0.5322, 114.87, 89.74, 114.87, 89.74, 0, 0, 0, 1, ok, ok, 98.1187, 25.1294, 98.1313, 26.8835, 98.1313, 26.8835, 116.05, 89.17, 116.05, 89.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.415, 4.2166, 85.5637, 4.7455, 1.6686, 4.2166, 85.5637, 4.7455, 0.9952, -0.0976, 115.70, 89.35, 115.70, 89.35, 0.9952, -0.0976, -0.4116, 4.1965, 0.4847, 605.0000, 701.2317, 1, 18, 0.4677, 9.4839, 9.0162, 3.0207, 0.4413, 0.5587, 115.70, 89.35, 115.70, 89.35, 0, 0, 0, 1, ok, ok, 98.1314, 26.3492, 98.1313, 26.6164, 98.1313, 26.6164, 115.88, 89.26, 115.88, 89.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.182, 4.3716, 82.4045, 5.3308, 1.5634, 4.3716, 82.4045, 5.3308, 0.9996, 0.0074, 117.02, 88.69, 117.02, 88.69, 1.0000, 0.0074, 0.0324, 4.3715, 0.5850, 717.0000, 728.1158, 1, 22, 0.5322, 9.7155, 9.1833, 3.1460, 0.4365, 0.5635, 117.02, 88.69, 117.02, 88.69, 0, 0, 1, 1, sinPhi:1.0000->0.9996, ok, 98.1356, 28.3267, 98.1326, 27.4715, 98.1326, 27.4715, 116.45, 88.98, 116.45, 88.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.947, 4.2377, 80.3151, 5.5290, 1.2488, 4.2377, 80.3151, 5.5290, 0.9486, 0.3165, 116.48, 88.95, 116.48, 88.95, 0.9486, 0.3165, 1.3412, 4.0198, 0.9061, 753.0000, 747.0579, 1, 22, 0.3645, 9.6786, 9.3141, 3.1305, 0.4170, 0.5830, 116.48, 88.95, 116.48, 88.95, 0, 0, 0, 1, ok, ok, 98.1281, 27.5261, 98.1313, 27.4988, 98.1313, 27.4988, 116.46, 88.96, 116.46, 88.96, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.728, 4.5197, 80.4798, 5.2625, 1.4734, 4.5197, 80.4798, 5.2625, 0.9953, 0.0972, 117.38, 88.52, 117.38, 88.52, 0.9953, 0.0972, 0.4394, 4.4983, 0.6091, 767.0000, 745.5290, 1, 23, 0.4888, 9.8036, 9.3148, 3.2534, 0.4342, 0.5658, 117.38, 88.52, 117.38, 88.52, 0, 0, 0, 1, ok, ok, 98.1357, 28.8611, 98.1326, 28.1799, 98.1326, 28.1799, 116.92, 88.74, 116.92, 88.74, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
64.455, 4.4488, 78.3019, 5.6354, 1.1166, 4.4488, 78.3019, 5.6354, 0.8986, 0.4387, 117.23, 88.58, 117.23, 88.58, 0.8986, 0.4387, 1.9518, 3.9977, 0.7672, 745.0000, 766.2645, 1, 22, 0.5017, 9.7462, 9.2445, 3.2379, 0.4268, 0.5732, 117.23, 88.58, 117.23, 88.58, 0, 0, 0, 1, ok, ok, 98.1300, 28.6425, 98.1318, 28.4112, 98.1318, 28.4112, 117.07, 88.66, 117.07, 88.66, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
65.254, 4.2039, 79.9859, 5.6890, 1.2405, 4.2039, 79.9859, 5.6890, 0.9459, 0.3244, 116.67, 88.86, 116.67, 88.86, 0.9459, 0.3244, 1.3636, 3.9766, 0.8762, 779.0000, 750.1322, 1, 23, 0.3851, 9.6663, 9.2812, 3.0990, 0.4018, 0.5982, 116.67, 88.86, 116.67, 88.86, 0, 0, 0, 1, ok, ok, 98.1291, 27.8081, 98.1310, 28.1097, 98.1310, 28.1097, 116.87, 88.76, 116.87, 88.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
65.993, 4.4202, 78.3222, 5.8318, 1.1403, 4.4202, 78.3222, 5.8318, 0.9088, 0.4173, 117.43, 88.48, 117.43, 88.48, 0.9088, 0.4173, 1.8446, 4.0169, 0.8199, 729.0000, 766.0661, 1, 23, 0.4475, 9.7956, 9.3482, 3.2313, 0.3635, 0.6365, 117.43, 88.48, 117.43, 88.48, 0, 0, 0, 1, ok, ok, 98.1312, 28.9483, 98.1311, 28.5290, 98.1311, 28.5290, 117.15, 88.62, 117.15, 88.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
66.758, 4.4504, 79.6249, 4.0177, 1.5846, 4.4504, 79.6249, 4.0177, 0.9996, -0.0138, 116.65, 88.88, 116.65, 88.88, 0.9999, -0.0138, -0.0616, 4.4500, 0.9666, 798.0000, 753.5331, 1, 23, 0.3373, 9.7041, 9.3668, 3.2920, 0.4261, 0.5739, 116.65, 88.88, 116.65, 88.88, 0, 0, 1, 1, sinPhi:0.9999->0.9996, ok, 98.1366, 27.7687, 98.1327, 28.1488, 98.1327, 28.1488, 116.90, 88.75, 116.90, 88.75, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
