経過時間_秒, A, HR, V2P_relTTP, P2V_relTTP, A_used, HR_used, V2P_relTTP_used, P2V_relTTP_used, SBP, DBP, IBI_input_ms, IBI_smoothed_ms, used_smoothed_ibi, SBP_raw, DBP_raw, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
11.989, 9.4674, 64.4182, -0.5937, -0.3841, 9.4674, 64.4182, -0.5937, -0.3841, 124.09, 81.27, 925.0000, 931.4131, 1, 124.09, 81.27, 0, 0, 1, ok, ok, 95.5412, 42.8212, 95.0106, 42.3732, 95.0106, 42.3732, 123.26, 80.89, 123.26, 80.89, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
12.861, 9.4674, 64.6408, -0.6065, -0.3924, 9.4674, 64.6408, -0.6065, -0.3924, 123.93, 80.84, 869.0000, 928.2065, 1, 123.93, 80.84, 0, 0, 1, ok, ok, 95.2043, 43.0908, 95.0687, 42.7320, 95.0687, 42.7320, 123.56, 80.82, 123.56, 80.82, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
13.734, 9.5189, 66.7703, -0.6456, -0.3797, 9.5189, 66.7703, -0.6456, -0.3797, 121.94, 78.91, 882.0000, 898.6033, 1, 121.94, 78.91, 0, 0, 1, ok, ok, 93.2532, 43.0316, 94.5240, 42.8818, 94.5240, 42.8818, 123.11, 80.23, 123.11, 80.23, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
14.568, 9.1566, 67.3929, -0.6349, -0.3367, 9.1566, 67.3929, -0.6349, -0.3367, 119.61, 77.01, 836.0000, 890.3016, 1, 119.61, 77.01, 0, 0, 1, ok, ok, 91.2124, 42.5951, 93.5306, 42.7385, 93.5306, 42.7385, 122.02, 79.28, 122.02, 79.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
15.535, 9.4659, 69.5128, -0.6711, -0.3158, 9.4659, 69.5128, -0.6711, -0.3158, 118.19, 76.00, 962.0000, 863.1508, 1, 118.19, 76.00, 0, 0, 1, ok, ok, 90.0621, 42.1969, 92.4900, 42.4677, 92.4900, 42.4677, 120.80, 78.33, 120.80, 78.33, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
16.336, 9.7302, 65.7480, -0.4459, -0.4116, 9.6366, 65.7480, -0.4459, -0.4116, 129.11, 90.73, 804.0000, 912.5754, 1, 129.11, 90.73, 0, 1, 1, A:9.7302->9.6366, ok, 103.5238, 38.3787, 95.8002, 40.4232, 95.8002, 40.4232, 122.75, 82.33, 122.75, 82.33, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
17.106, 2.3910, 69.9066, -0.4104, -0.4515, 2.3910, 69.9066, -0.4104, -0.4515, 108.88, 66.69, 750.0000, 858.2877, 1, 108.88, 66.69, 0, 0, 1, ok, ok, 80.7534, 42.1868, 91.2861, 41.3050, 91.2861, 41.3050, 118.82, 77.52, 118.82, 77.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
17.940, 9.2585, 74.6135, -0.4840, -0.5720, 9.2585, 74.6135, -0.4840, -0.5720, 129.32, 92.89, 835.0000, 804.1439, 1, 129.32, 92.89, 0, 0, 1, ok, ok, 105.0320, 36.4281, 95.4099, 38.8665, 95.4099, 38.8665, 121.32, 82.45, 121.32, 82.45, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
18.842, 9.4523, 73.2089, -0.5928, -0.5533, 9.4523, 73.2089, -0.5928, -0.5533, 126.73, 87.11, 909.0000, 819.5719, 1, 126.73, 87.11, 0, 0, 1, ok, ok, 100.3195, 39.6182, 96.8828, 39.2424, 96.8828, 39.2424, 123.04, 83.80, 123.04, 83.80, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
19.574, 8.9167, 69.4215, -0.4719, -0.4356, 8.9167, 69.4215, -0.4719, -0.4356, 125.91, 87.78, 735.0000, 864.2860, 1, 125.91, 87.78, 0, 0, 1, ok, ok, 100.4891, 38.1367, 97.9647, 38.6895, 97.9647, 38.6895, 123.76, 85.07, 123.76, 85.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
20.420, 9.5639, 75.0335, -0.7184, -0.4041, 9.5639, 75.0335, -0.7184, -0.4041, 118.28, 77.04, 851.0000, 799.6430, 1, 118.28, 77.04, 0, 0, 1, ok, ok, 90.7838, 41.2432, 95.8104, 39.9664, 95.8104, 39.9664, 122.45, 82.49, 122.45, 82.49, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
21.287, 9.4137, 72.6989, -0.6204, -0.3490, 9.4137, 72.6989, -0.6204, -0.3490, 119.50, 79.86, 847.0000, 825.3215, 1, 119.50, 79.86, 0, 0, 1, ok, ok, 93.0707, 39.6463, 94.9885, 39.8063, 94.9885, 39.8063, 121.53, 81.72, 121.53, 81.72, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
22.092, 9.3796, 71.7565, -0.5844, -0.3896, 9.3796, 71.7565, -0.5844, -0.3896, 121.98, 82.62, 831.0000, 836.1607, 1, 121.98, 82.62, 0, 0, 1, ok, ok, 95.7399, 39.3612, 95.2139, 39.5838, 95.2139, 39.5838, 121.60, 82.02, 121.60, 82.02, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
22.954, 9.4016, 71.9787, -0.6751, -0.3574, 9.4016, 71.9787, -0.6751, -0.3574, 118.46, 77.02, 855.0000, 833.5804, 1, 118.46, 77.02, 0, 0, 1, ok, ok, 90.8318, 41.4350, 93.8993, 40.5094, 93.8993, 40.5094, 120.91, 80.40, 120.91, 80.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
23.849, 9.5428, 71.0656, -0.6947, -0.3474, 9.5428, 71.0656, -0.6947, -0.3474, 118.29, 76.11, 879.0000, 844.2902, 1, 118.29, 76.11, 0, 0, 1, ok, ok, 90.1685, 42.1846, 92.7800, 41.3470, 92.7800, 41.3470, 120.34, 79.00, 120.34, 79.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
24.689, 9.4710, 69.6342, -0.6007, -0.3379, 9.4710, 69.6342, -0.6007, -0.3379, 120.81, 80.39, 856.0000, 861.6451, 1, 120.81, 80.39, 0, 0, 1, ok, ok, 93.8628, 40.4213, 93.1049, 40.8841, 93.1049, 40.8841, 120.36, 79.48, 120.36, 79.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
25.674, 9.5402, 69.8631, -0.6554, -0.3470, 9.5402, 69.8631, -0.6554, -0.3470, 119.73, 78.01, 973.0000, 858.8225, 1, 119.73, 78.01, 0, 0, 1, ok, ok, 91.9188, 41.7123, 92.7490, 41.2982, 92.7490, 41.2982, 120.28, 78.98, 120.28, 78.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
26.465, 9.4863, 65.5085, -0.5087, -0.4070, 9.4863, 65.5085, -0.5087, -0.4070, 126.87, 86.65, 789.0000, 915.9113, 1, 126.87, 86.65, 0, 0, 1, ok, ok, 100.0549, 40.2219, 94.9408, 40.7601, 94.9408, 40.7601, 122.11, 81.35, 122.11, 81.35, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
27.289, 9.4656, 70.3849, -0.6679, -0.3752, 9.4656, 70.3849, -0.6679, -0.3752, 119.90, 77.90, 847.0000, 852.4556, 1, 119.90, 77.90, 0, 0, 1, ok, ok, 91.9020, 41.9980, 94.0292, 41.3790, 94.0292, 41.3790, 121.62, 80.24, 121.62, 80.24, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.201, 9.3627, 70.6108, -0.6623, -0.3506, 9.3627, 70.6108, -0.6623, -0.3506, 118.90, 77.17, 914.0000, 849.7278, 1, 118.90, 77.17, 0, 0, 1, ok, ok, 91.0832, 41.7280, 93.1454, 41.5535, 93.1454, 41.5535, 120.85, 79.29, 120.85, 79.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.070, 9.3627, 68.0377, -0.6138, -0.3611, 9.3627, 68.0377, -0.6138, -0.3611, 121.37, 79.68, 858.0000, 881.8639, 1, 121.37, 79.68, 0, 0, 1, ok, ok, 93.5769, 41.6872, 93.2748, 41.6203, 93.2748, 41.6203, 121.02, 79.40, 121.02, 79.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.893, 9.3673, 68.9709, -0.5769, -0.3846, 9.3673, 68.9709, -0.5769, -0.3846, 122.86, 82.44, 814.0000, 869.9320, 1, 122.86, 82.44, 0, 0, 1, ok, ok, 95.9121, 40.4172, 94.0660, 41.0188, 94.0660, 41.0188, 121.41, 80.39, 121.41, 80.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
30.741, 9.4920, 71.2618, -0.6081, -0.4054, 9.4920, 71.2618, -0.6081, -0.4054, 122.32, 82.14, 859.0000, 841.9660, 1, 122.32, 82.14, 0, 0, 1, ok, ok, 95.5340, 40.1718, 94.5064, 40.5953, 94.5064, 40.5953, 121.57, 80.97, 121.57, 80.97, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.607, 9.4400, 70.5481, -0.6147, -0.3842, 9.4400, 70.5481, -0.6147, -0.3842, 121.53, 80.92, 845.0000, 850.4830, 1, 121.53, 80.92, 0, 0, 1, ok, ok, 94.4528, 40.6118, 94.4903, 40.6035, 94.4903, 40.6035, 121.56, 80.96, 121.56, 80.96, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.447, 9.4937, 70.7763, -0.5858, -0.3905, 9.4937, 70.7763, -0.5858, -0.3905, 122.61, 82.87, 839.0000, 847.7415, 1, 122.61, 82.87, 0, 0, 1, ok, ok, 96.1141, 39.7442, 94.9774, 40.1739, 94.9774, 40.1739, 121.76, 81.59, 121.76, 81.59, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.310, 9.4937, 70.7763, -0.5900, -0.8653, 9.4937, 70.7763, -0.5858, -0.3905, 122.61, 82.87, 863.0000, 847.7415, 1, 122.61, 82.87, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.109, 9.3676, 70.3247, -0.5736, -0.4206, 9.3676, 70.3247, -0.5736, -0.4206, 123.68, 83.79, 818.0000, 853.1854, 1, 123.68, 83.79, 0, 0, 1, ok, ok, 97.0876, 39.8850, 95.6105, 40.0294, 95.6105, 40.0294, 122.30, 82.27, 122.30, 82.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.915, 9.4947, 71.8053, -0.6051, -0.3631, 9.4947, 71.8053, -0.6051, -0.3631, 120.89, 81.24, 809.0000, 835.5927, 1, 120.89, 81.24, 0, 0, 1, ok, ok, 94.4534, 39.6491, 95.2634, 39.8393, 95.2634, 39.8393, 121.82, 81.98, 121.82, 81.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.747, 9.4593, 72.9664, -0.6527, -0.3671, 9.4593, 72.9664, -0.6527, -0.3671, 119.24, 78.84, 836.0000, 822.2963, 1, 119.24, 78.84, 0, 0, 1, ok, ok, 92.3095, 40.4017, 94.3772, 40.1205, 94.3772, 40.1205, 121.12, 81.00, 121.12, 81.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.556, 9.3485, 72.3634, -0.5921, -0.3553, 9.3485, 72.3634, -0.5921, -0.3553, 120.39, 81.24, 808.0000, 829.1482, 1, 120.39, 81.24, 0, 0, 1, ok, ok, 94.2923, 39.1527, 94.3517, 39.6366, 94.3517, 39.6366, 120.78, 81.14, 120.78, 81.14, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.384, 9.4793, 73.2982, -0.6126, -0.3676, 9.4793, 73.2982, -0.6126, -0.3676, 120.31, 81.11, 803.0000, 818.5741, 1, 120.31, 81.11, 0, 0, 1, ok, ok, 94.1806, 39.2010, 94.3004, 39.4188, 94.3004, 39.4188, 120.58, 81.16, 120.58, 81.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.190, 9.4610, 73.2982, -0.6164, -0.8630, 9.4793, 73.2982, -0.6126, -0.3676, 120.31, 81.11, 819.0000, 818.5741, 1, 120.31, 81.11, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.029, 9.4750, 73.6293, -0.6447, -0.3626, 9.4750, 73.6293, -0.6447, -0.3626, 119.16, 79.30, 858.0000, 814.8935, 1, 119.16, 79.30, 0, 0, 1, ok, ok, 92.5863, 39.8606, 93.7862, 39.6397, 93.7862, 39.6397, 120.21, 80.57, 120.21, 80.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.827, 9.2759, 71.7320, -0.5769, -0.3462, 9.2759, 71.7320, -0.5769, -0.3462, 120.51, 81.44, 799.0000, 836.4468, 1, 120.51, 81.44, 0, 0, 1, ok, ok, 94.4597, 39.0682, 93.9882, 39.3539, 93.9882, 39.3539, 120.22, 80.87, 120.22, 80.87, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.658, 8.9839, 73.3744, -0.6608, -0.3717, 8.9839, 73.3744, -0.6608, -0.3717, 117.65, 76.78, 829.0000, 817.7234, 1, 117.65, 76.78, 0, 0, 1, ok, ok, 90.4015, 40.8710, 92.9122, 40.1125, 92.9122, 40.1125, 119.65, 79.54, 119.65, 79.54, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.492, 9.5330, 72.8720, -0.6357, -0.3583, 9.5330, 72.8720, -0.6357, -0.3583, 119.67, 79.77, 814.0000, 823.3617, 1, 119.67, 79.77, 0, 0, 1, ok, ok, 93.0726, 39.8997, 92.9603, 40.0061, 92.9603, 40.0061, 119.63, 79.62, 119.63, 79.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
42.331, 9.4714, 73.2886, -0.6486, -0.3649, 9.4714, 73.2886, -0.6486, -0.3649, 119.22, 79.09, 843.0000, 818.6808, 1, 119.22, 79.09, 0, 0, 1, ok, ok, 92.4636, 40.1309, 92.8113, 40.0685, 92.8113, 40.0685, 119.52, 79.46, 119.52, 79.46, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
43.161, 9.3147, 72.2160, -0.6251, -0.3523, 9.3147, 72.2160, -0.6251, -0.3523, 119.34, 79.25, 815.0000, 830.8404, 1, 119.34, 79.25, 0, 0, 1, ok, ok, 92.6120, 40.0898, 92.7515, 40.0791, 92.7515, 40.0791, 119.47, 79.39, 119.47, 79.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
43.997, 9.3991, 72.9111, -0.6479, -0.3644, 9.3991, 72.9111, -0.6479, -0.3644, 119.13, 78.79, 839.0000, 822.9202, 1, 119.13, 78.79, 0, 0, 1, ok, ok, 92.2353, 40.3434, 92.5966, 40.2113, 92.5966, 40.2113, 119.40, 79.19, 119.40, 79.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
44.837, 9.3991, 72.2056, -0.6293, -0.3540, 9.3991, 72.2056, -0.6293, -0.3540, 119.53, 79.39, 844.0000, 830.9601, 1, 119.53, 79.39, 0, 0, 1, ok, ok, 92.7703, 40.1354, 92.6487, 40.1733, 92.6487, 40.1733, 119.43, 79.26, 119.43, 79.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.673, 9.4332, 72.2056, -0.5865, -0.8602, 9.3991, 72.2056, -0.6293, -0.3540, 119.53, 79.39, 843.0000, 830.9601, 1, 119.53, 79.39, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
46.508, 9.6211, 71.4082, -0.5872, -0.3915, 9.6211, 71.4082, -0.5872, -0.3915, 122.78, 83.39, 850.0000, 840.2400, 1, 122.78, 83.39, 0, 0, 1, ok, ok, 96.5208, 39.3853, 93.8104, 39.7793, 93.8104, 39.7793, 120.33, 80.55, 120.33, 80.55, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
47.278, 9.3910, 70.9958, -0.5435, -0.3882, 9.3910, 70.9958, -0.5435, -0.3882, 123.33, 84.70, 770.0000, 845.1200, 1, 123.33, 84.70, 0, 0, 1, ok, ok, 97.5760, 38.6324, 94.9400, 39.2059, 94.9400, 39.2059, 121.08, 81.87, 121.08, 81.87, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.141, 9.3268, 74.2979, -0.6429, -0.3844, 9.3268, 74.2979, -0.6429, -0.3844, 119.26, 79.52, 841.0000, 807.5600, 1, 119.26, 79.52, 0, 0, 1, ok, ok, 92.7685, 39.7432, 94.2886, 39.4745, 94.2886, 39.4745, 120.60, 81.13, 120.60, 81.13, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.945, 9.3467, 72.7908, -0.5493, -0.4316, 9.3467, 72.7908, -0.5493, -0.4316, 123.87, 85.66, 817.0000, 824.2800, 1, 123.87, 85.66, 0, 0, 1, ok, ok, 98.3937, 38.2110, 95.5201, 38.8428, 95.5201, 38.8428, 121.42, 82.57, 121.42, 82.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.714, 9.5487, 73.1137, -0.5251, -0.4039, 9.5487, 73.1137, -0.5251, -0.4039, 124.14, 87.01, 765.0000, 820.6400, 1, 124.14, 87.01, 0, 0, 1, ok, ok, 99.3880, 37.1296, 96.6805, 37.9862, 96.6805, 37.9862, 122.00, 84.02, 122.00, 84.02, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.512, 9.4535, 75.6792, -0.6039, -0.4314, 9.4535, 75.6792, -0.6039, -0.4314, 121.77, 83.56, 806.0000, 792.8200, 1, 121.77, 83.56, 0, 0, 1, ok, ok, 96.2954, 38.2173, 96.5650, 38.1017, 96.5650, 38.1017, 121.97, 83.86, 121.97, 83.86, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
51.353, 9.3038, 75.0554, -0.6141, -0.4094, 9.3038, 75.0554, -0.6141, -0.4094, 120.55, 81.75, 839.0000, 799.4100, 1, 120.55, 81.75, 0, 0, 1, ok, ok, 94.6856, 38.7947, 96.0012, 38.4482, 96.0012, 38.4482, 121.63, 83.19, 121.63, 83.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.113, 9.4650, 73.2417, -0.5507, -0.3933, 9.4650, 73.2417, -0.5507, -0.3933, 122.82, 85.06, 768.0000, 819.2050, 1, 122.82, 85.06, 0, 0, 1, ok, ok, 97.6441, 37.7573, 96.4940, 38.1027, 96.4940, 38.1027, 121.90, 83.79, 121.90, 83.79, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.890, 9.4650, 75.6046, -0.6016, -0.3867, 9.4650, 75.6046, -0.6016, -0.3867, 120.47, 82.50, 767.0000, 793.6025, 1, 120.47, 82.50, 0, 0, 1, ok, ok, 95.1562, 37.9720, 96.0927, 38.0374, 96.0927, 38.0374, 121.45, 83.41, 121.45, 83.41, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
53.627, 9.4240, 76.8934, -0.5593, -0.3872, 9.4240, 76.8934, -0.5593, -0.3872, 121.13, 84.79, 737.0000, 780.3013, 1, 121.13, 84.79, 0, 0, 1, ok, ok, 96.9049, 36.3349, 96.3363, 37.1861, 96.3363, 37.1861, 121.13, 83.94, 121.13, 83.94, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.431, 9.2335, 79.0878, -0.6716, -0.4016, 9.2335, 79.0878, -0.6716, -0.4016, 117.26, 78.78, 790.0000, 758.6506, 1, 117.26, 78.78, 0, 0, 1, ok, ok, 91.6067, 38.4801, 94.9174, 37.8331, 94.9174, 37.8331, 120.14, 82.31, 120.14, 82.31, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
55.194, 9.4676, 77.4868, -0.5848, -0.3747, 9.4676, 77.4868, -0.5848, -0.3747, 119.97, 83.34, 783.0000, 774.3253, 1, 119.97, 83.34, 0, 0, 1, ok, ok, 95.5519, 36.6278, 95.1078, 37.2305, 95.1078, 37.2305, 119.93, 82.70, 119.93, 82.70, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
