開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:41.642+09:00,1775811101642742000,1568931291,1.289860541,1,348,170.087976540,201,98.134473377,401,39.765643218,117.033137437,98.134473377,88.685141347,73.178220606
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:42.512+09:00,1775811102512740000,2438928250,2.159857500,2,347,169.599217986,201,98.196036612,396,39.281891496,118.072217779,98.196036612,88.257946029,68.965758304
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:43.322+09:00,1775811103322727000,3248916416,2.969845666,3,344,168.132942326,201,98.276232029,391,38.830448466,117.500735125,98.276232029,88.663980481,74.075156303
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:44.182+09:00,1775811104182681000,4108869166,3.829798416,4,346,169.110459433,201,98.240469208,389,38.606229143,118.442489410,98.240469208,88.139459107,69.771275224
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:45.062+09:00,1775811105062620000,4988809000,4.709738250,5,347,169.599217986,201,98.125144156,387,38.426603842,118.653003394,98.125144156,87.861214538,68.186480122
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:45.962+09:00,1775811105962608000,5888796083,5.609725333,6,348,170.087976540,201,98.235098235,386,38.395249911,118.111279402,98.235098235,88.297007652,66.667623495
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:46.822+09:00,1775811106822563000,6748750708,6.469679958,7,348,170.087976540,201,98.189907979,389,38.629588432,116.762733003,98.189907979,88.903495466,69.771123099
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:47.621+09:00,1775811107621702000,7547889333,7.268818583,8,346,169.110459433,201,98.107719972,392,38.964157706,116.028866925,98.107719972,89.147146495,75.080840949
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:48.382+09:00,1775811108382504000,8308692000,8.029621250,9,346,169.110459433,201,98.246816722,393,39.029744449,114.864607533,98.246816722,89.937921316,78.864076853
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:49.120+09:00,1775811109120796000,9046983291,8.767912541,10,347,169.599217986,201,98.174420755,393,39.058413252,115.443889637,98.174420755,89.539686314,81.268735974
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:49.872+09:00,1775811109872514000,9798701250,9.519630500,11,345,168.621700880,201,98.157951530,394,39.110180142,115.753259448,98.157951530,89.360297571,79.817169833
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:50.582+09:00,1775811110582715000,10508901791,10.229831041,12,350,171.065493646,201,98.199739329,394,39.107526882,115.469208211,98.199739329,89.565004888,84.483179801
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:51.311+09:00,1775811111311826000,11238011000,10.958940250,13,353,172.531769306,201,98.181025600,398,39.495204882,115.124655447,98.181025600,89.709210677,82.292198836
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:52.022+09:00,1775811112022541000,11948727625,11.669656875,14,351,171.554252199,201,98.138644510,404,40.125000000,115.408113392,98.138644510,89.503910068,84.421832682
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:52.782+09:00,1775811112782336000,12708523166,12.429452416,15,354,173.020527859,201,98.259511749,405,40.191034772,116.506497738,98.259511749,89.136018755,78.968612952
2026-04-10T17:51:40.271+09:00,2026-04-10T17:51:40.352+09:00,2026-04-10T17:51:53.522+09:00,1775811113522448000,13448635041,13.169564291,16,350,171.065493646,201,98.168784620,403,39.954838710,117.067448680,98.168784620,88.719452590,81.068824899
