経過時間_秒, A, HR, V2P_relTTP, P2V_relTTP, A_used, HR_used, V2P_relTTP_used, P2V_relTTP_used, SBP, DBP, IBI_input_ms, IBI_smoothed_ms, used_smoothed_ibi, SBP_raw, DBP_raw, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
25.640, 9.3309, 94.6352, -0.6266, -0.3655, 9.3309, 94.6352, -0.6266, -0.3655, 124.18, 85.10, 693.0000, 634.0136, 1, 124.18, 85.10, 0, 0, 1, ok, ok, 98.1242, 39.0852, 98.1225, 39.0494, 98.1225, 39.0494, 124.16, 85.11, 124.16, 85.11, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
26.336, 8.2647, 90.4286, -0.5238, -0.4286, 8.2647, 90.4286, -0.5238, -0.4286, 123.73, 85.32, 683.0000, 663.5068, 1, 123.73, 85.32, 0, 0, 1, ok, ok, 98.1254, 38.4065, 98.1234, 38.7279, 98.1234, 38.7279, 123.94, 85.21, 123.94, 85.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
26.848, 6.4888, 89.1195, -0.3865, -0.4832, 6.4888, 89.1195, -0.3865, -0.4832, 124.50, 84.93, 539.0000, 673.2534, 1, 124.50, 84.93, 0, 0, 1, ok, ok, 98.1186, 39.5754, 98.1220, 39.1517, 98.1220, 39.1517, 124.22, 85.07, 124.22, 85.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
27.483, 4.9147, 98.9892, -0.6735, -0.6122, 4.9147, 98.9892, -0.6735, -0.6122, 125.98, 84.20, 610.0000, 606.1267, 1, 125.98, 84.20, 0, 0, 1, ok, ok, 98.1262, 41.7870, 98.1232, 40.4693, 98.1232, 40.4693, 125.10, 84.63, 125.10, 84.63, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.042, 6.5485, 98.6739, -0.4869, -0.4328, 6.5485, 98.6739, -0.4869, -0.4328, 126.61, 83.86, 555.0000, 608.0634, 1, 126.61, 83.86, 0, 0, 1, ok, ok, 98.1084, 42.7462, 98.1188, 41.6078, 98.1188, 41.6078, 125.86, 84.25, 125.86, 84.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.646, 8.4538, 103.1758, -0.5946, -0.4757, 8.4538, 103.1758, -0.5946, -0.4757, 125.22, 84.56, 604.0000, 581.5317, 1, 125.22, 84.56, 0, 0, 1, ok, ok, 98.1131, 40.6559, 98.1171, 41.1318, 98.1171, 41.1318, 125.54, 84.41, 125.54, 84.41, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.175, 8.0450, 101.2204, -0.4917, -0.4371, 8.0450, 101.2204, -0.4917, -0.4371, 125.71, 84.30, 546.0000, 592.7658, 1, 125.71, 84.30, 0, 0, 1, ok, ok, 98.1071, 41.4063, 98.1141, 41.2690, 98.1141, 41.2690, 125.63, 84.36, 125.63, 84.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.817, 5.2597, 105.3772, -0.6648, -0.4231, 5.2597, 105.3772, -0.6648, -0.4231, 128.88, 82.72, 641.0000, 569.3829, 1, 128.88, 82.72, 0, 0, 1, ok, ok, 98.1077, 46.1638, 98.1122, 43.7164, 98.1122, 43.7164, 127.26, 83.54, 127.26, 83.54, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
30.413, 5.7054, 99.1422, -0.5148, -0.4119, 5.7054, 99.1422, -0.5148, -0.4119, 127.63, 83.35, 591.0000, 605.1915, 1, 127.63, 83.35, 0, 0, 1, ok, ok, 98.1075, 44.2788, 98.1108, 43.9976, 98.1108, 43.9976, 127.44, 83.44, 127.44, 83.44, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.015, 6.1813, 100.3184, -0.5584, -0.4467, 6.1813, 100.3184, -0.5584, -0.4467, 127.01, 83.66, 622.0000, 598.0957, 1, 127.01, 83.66, 0, 0, 1, ok, ok, 98.1108, 43.3543, 98.1108, 43.6760, 98.1108, 43.6760, 127.23, 83.55, 127.23, 83.55, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.615, 6.8943, 98.3529, -0.4244, -0.5305, 6.8943, 98.3529, -0.4244, -0.5305, 125.21, 84.56, 576.0000, 610.0479, 1, 125.21, 84.56, 0, 0, 1, ok, ok, 98.1098, 40.6503, 98.1105, 42.1631, 98.1105, 42.1631, 126.22, 84.06, 126.22, 84.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.228, 6.0617, 101.1764, -0.5729, -0.4583, 6.0617, 101.1764, -0.5729, -0.4583, 127.13, 83.60, 632.0000, 593.0239, 1, 127.13, 83.60, 0, 0, 1, ok, ok, 98.1108, 43.5271, 98.1106, 42.8451, 98.1106, 42.8451, 126.67, 83.83, 126.67, 83.83, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.891, 7.5597, 97.9573, -0.5222, -0.4177, 7.5597, 97.9573, -0.5222, -0.4177, 125.76, 84.29, 640.0000, 612.5120, 1, 125.76, 84.29, 0, 0, 1, ok, ok, 98.1124, 41.4710, 98.1111, 42.1581, 98.1111, 42.1581, 126.22, 84.06, 126.22, 84.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.424, 7.9960, 95.8075, -0.4641, -0.5156, 7.9960, 95.8075, -0.4641, -0.5156, 123.97, 85.19, 546.0000, 626.2560, 1, 123.97, 85.19, 0, 0, 1, ok, ok, 98.1170, 38.7727, 98.1129, 40.4654, 98.1129, 40.4654, 125.09, 84.62, 125.09, 84.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.090, 5.6222, 102.3667, -0.6630, -0.4231, 5.6222, 102.3667, -0.6630, -0.4231, 128.05, 83.14, 676.0000, 586.1280, 1, 128.05, 83.14, 0, 0, 1, ok, ok, 98.1127, 44.9087, 98.1128, 42.6871, 98.1128, 42.6871, 126.57, 83.88, 126.57, 83.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.693, 7.2903, 95.0775, -0.4393, -0.4393, 7.2903, 95.0775, -0.4393, -0.4393, 125.30, 84.52, 580.0000, 631.0640, 1, 125.30, 84.52, 0, 0, 1, ok, ok, 98.1121, 40.7811, 98.1126, 41.7341, 98.1126, 41.7341, 125.94, 84.20, 125.94, 84.20, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.329, 7.2903, 99.0864, -0.5121, -0.5121, 7.2903, 99.0864, -0.5121, -0.5121, 125.15, 84.59, 634.0000, 605.5320, 1, 125.15, 84.59, 0, 0, 1, ok, ok, 98.1140, 40.5576, 98.1130, 41.1458, 98.1130, 41.1458, 125.54, 84.40, 125.54, 84.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.828, 8.3770, 96.8107, -0.4148, -0.5189, 8.3770, 96.8107, -0.4148, -0.5189, 123.80, 85.27, 524.0000, 619.7660, 1, 123.80, 85.27, 0, 0, 1, ok, ok, 98.1129, 38.5343, 98.1130, 39.8401, 98.1130, 39.8401, 124.67, 84.83, 124.67, 84.83, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.471, 7.4334, 104.9166, -0.6927, -0.4408, 7.4334, 104.9166, -0.6927, -0.4408, 126.73, 83.81, 635.0000, 571.8830, 1, 126.73, 83.81, 0, 0, 1, ok, ok, 98.1139, 42.9171, 98.1133, 41.3786, 98.1133, 41.3786, 125.70, 84.32, 125.70, 84.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.073, 8.7227, 99.4297, -0.5717, -0.4157, 8.7227, 99.4297, -0.5717, -0.4157, 125.01, 84.67, 586.0000, 603.4415, 1, 125.01, 84.67, 0, 0, 1, ok, ok, 98.1149, 40.3431, 98.1137, 40.8608, 98.1137, 40.8608, 125.35, 84.49, 125.35, 84.49, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.662, 9.1254, 100.8877, -0.6195, -0.3942, 9.1254, 100.8877, -0.6195, -0.3942, 125.13, 84.61, 615.0000, 594.7207, 1, 125.13, 84.61, 0, 0, 1, ok, ok, 98.1153, 40.5193, 98.1142, 40.6900, 98.1142, 40.6900, 125.24, 84.55, 125.24, 84.55, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.334, 6.2062, 99.1964, -0.4829, -0.4829, 6.2062, 99.1964, -0.4829, -0.4829, 126.44, 83.94, 645.0000, 604.8604, 1, 126.44, 83.94, 0, 0, 1, ok, ok, 98.1092, 42.4962, 98.1127, 41.5931, 98.1127, 41.5931, 125.84, 84.25, 125.84, 84.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.937, 8.6249, 96.0107, -0.4605, -0.4605, 8.6249, 96.0107, -0.4605, -0.4605, 124.07, 85.14, 602.0000, 624.9302, 1, 124.07, 85.14, 0, 0, 1, ok, ok, 98.1147, 38.9332, 98.1133, 40.2631, 98.1133, 40.2631, 124.96, 84.69, 124.96, 84.69, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.572, 7.2895, 97.8051, -0.4934, -0.4934, 7.2895, 97.8051, -0.4934, -0.4934, 125.15, 84.60, 654.0000, 613.4651, 1, 125.15, 84.60, 0, 0, 1, ok, ok, 98.1139, 40.5507, 98.1135, 40.4069, 98.1135, 40.4069, 125.05, 84.64, 125.05, 84.64, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.139, 8.0620, 94.6772, -0.4541, -0.5046, 8.0620, 94.6772, -0.4541, -0.5046, 123.84, 85.26, 574.0000, 633.7325, 1, 123.84, 85.26, 0, 0, 1, ok, ok, 98.1176, 38.5837, 98.1147, 39.4953, 98.1147, 39.4953, 124.44, 84.95, 124.44, 84.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.781, 9.2944, 99.3597, -0.6324, -0.4599, 9.2944, 99.3597, -0.6324, -0.4599, 123.99, 85.19, 632.0000, 603.8663, 1, 123.99, 85.19, 0, 0, 1, ok, ok, 98.1217, 38.7976, 98.1168, 39.1464, 98.1168, 39.1464, 124.21, 85.07, 124.21, 85.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
