開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:58:57.203+09:00,1775566737203709000,1793468541,1.450014208,1,435,212.609970674,201,98.141553787,526,51.875576037,127.141227948,98.141553787,83.641716706,72.291584491
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:58:57.983+09:00,1775566737983724000,2573485208,2.230030875,2,436,213.098729228,201,98.147666951,527,51.960800327,126.821502077,98.147666951,83.810749389,76.921433270
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:58:58.823+09:00,1775566738823535000,3413296958,3.069842625,3,439,214.565004888,201,98.090966592,528,52.058064516,129.045674966,98.090966592,82.613612405,71.444582670
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:58:59.613+09:00,1775566739613597000,4203359875,3.859905542,4,439,214.565004888,201,98.075513196,527,52.002419355,129.356060606,98.075513196,82.435239492,75.943318828
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:00.433+09:00,1775566740433585000,5023348500,4.679894167,5,442,216.031280547,201,98.175693978,527,51.998834046,128.804563317,98.175693978,82.861259309,73.171746742
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:01.243+09:00,1775566741243500000,5833265583,5.489811250,6,439,214.565004888,201,98.133180745,527,51.976396538,130.065406226,98.133180745,82.167068005,74.081657566
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:02.003+09:00,1775566742003231000,6592997125,6.249542792,7,444,217.008797654,201,98.132561476,529,52.223711772,125.503040459,98.132561476,84.447321984,78.975265187
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:02.813+09:00,1775566742813502000,7403269958,7.059815625,8,439,214.565004888,201,98.145101686,535,52.742328875,129.751488131,98.145101686,82.341908463,74.049132041
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:03.573+09:00,1775566743573411000,8163180166,7.819725833,9,443,216.520039101,201,98.151604017,532,52.496439045,129.432151426,98.151604017,82.511330312,78.956696947
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:04.363+09:00,1775566744363392000,8953163083,8.609708750,10,445,217.497556207,201,98.112170088,536,52.826209677,125.156810036,98.112170088,84.589850114,75.951009457
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:05.143+09:00,1775566745143443000,9733213375,9.389759042,11,441,215.542521994,201,98.147666951,539,53.201714986,129.754053396,98.147666951,82.344473729,76.918117480
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:05.913+09:00,1775566745913486000,10503259166,10.159804833,12,440,215.053763441,201,98.108880367,536,52.884615385,126.456876457,98.108880367,83.934882322,77.917444263
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:06.739+09:00,1775566746739619000,11329393958,10.985939625,13,438,214.076246334,201,98.174094590,534,52.706093190,126.847929715,98.174094590,83.837177027,72.627373379
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:07.492+09:00,1775566747492116000,12081891166,11.738436833,14,433,211.632453568,201,98.110546048,533,52.543895468,124.503507925,98.110546048,84.914065110,79.734515108
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:08.303+09:00,1775566748303493000,12893268875,12.549814542,15,439,214.565004888,201,98.145101686,531,52.361132966,127.470614882,98.145101686,83.482345087,73.948297241
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:09.083+09:00,1775566749083460000,13673238000,13.329783667,16,441,215.542521994,201,98.129106500,530,52.265822785,126.477102590,98.129106500,83.955108455,76.926121915
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:09.863+09:00,1775566749863411000,14453177208,14.109722875,17,432,211.143695015,201,98.172414220,530,52.311147407,127.172088381,98.172414220,83.672577139,76.929072657
2026-04-07T21:58:55.611+09:00,2026-04-07T21:58:55.753+09:00,2026-04-07T21:59:10.663+09:00,1775566750663416000,15253195791,14.909741458,18,437,213.587487781,201,98.149958365,529,52.169653524,128.127149633,98.149958365,83.161362731,74.998257884
