経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
124.309, 5.0970, 0.0000, 5.5883, 1.2483, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, 0.9484, 0.3170, 1.6156, 4.8342, 0.6700, 874.0000, 0.0000, 0, 27, 0.2952, 9.9375, 9.6423, 3.6659, 0.3501, 0.6499, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
125.168, 4.7769, 0.0000, 4.4573, 1.6744, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, 0.9946, -0.1034, -0.4942, 4.7513, 0.7568, 896.0000, 0.0000, 0, 27, 0.5936, 9.8330, 9.2394, 3.4616, 0.3895, 0.6105, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
126.171, 4.6779, 0.0000, 5.7548, 1.4676, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, 0.9947, 0.1031, 0.4821, 4.6530, 0.7129, 1010.0000, 0.0000, 0, 30, 0.4426, 9.8330, 9.3904, 3.3837, 0.4386, 0.5614, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
126.940, 4.1157, 0.0000, 4.5825, 1.1790, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, 0.9242, 0.3819, 1.5716, 3.8038, 0.4898, 1017.0000, 0.0000, 0, 30, 0.3779, 9.4920, 9.1141, 2.9512, 0.3697, 0.6303, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
127.759, 4.1157, 0.0000, 4.5825, 1.1790, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, 0.9242, 0.3819, 1.5716, 3.8038, 0.4898, 1017.0000, 0.0000, 0, 30, 0.3779, 9.4920, 9.1141, 2.9512, 0.3697, 0.6303, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
128.280, 3.2293, 0.0000, 3.3631, 0.4910, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, 0.4715, 0.8819, 2.8478, 1.5225, 1.2645, 438.0000, 0.0000, 0, 13, 0.1735, 7.8755, 7.7020, 2.6102, 0.2283, 0.7717, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
129.111, 2.7198, 0.0000, 5.5453, 5.5798, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, -0.6468, 0.7627, 2.0743, -1.7592, 2.4695, 1147.0000, 0.0000, 0, 34, 0.5620, 9.8628, 9.3009, 3.1301, 0.3740, 0.6260, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
130.310, 0.1826, 0.0000, 9.1823, 4.4586, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, -0.9680, -0.2511, -0.0458, -0.1768, 0.2888, 545.0000, 0.0000, 0, 17, 8.6757, 9.6740, 0.9983, 0.3163, 0.8110, 0.1890, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, invalid_amplitude, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
131.246, 3.8875, 0.0000, 3.3619, 5.9251, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, -0.3505, 0.9366, 3.6409, -1.3626, 1.6781, 1195.0000, 0.0000, 0, 36, 0.2377, 9.6406, 9.4029, 3.2206, 0.3866, 0.6134, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
132.151, 3.8875, 0.0000, 3.3619, 5.9251, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 130.83, 81.79, -0.3505, 0.9366, 3.6409, -1.3626, 1.6781, 1195.0000, 0.0000, 0, 36, 0.2377, 9.6406, 9.4029, 3.2206, 0.3866, 0.6134, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
