開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:13.061+09:00,1775721673061967000,1315018666,0.999911375,1,390,190.615835777,201,98.126078909,493,48.668496911,108.227089010,98.126078909,93.075573858,64.538315570
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:13.931+09:00,1775721673931897000,2184950375,1.869843084,2,390,190.615835777,201,98.134941793,497,49.070381232,108.561790930,98.134941793,92.921517225,68.970931142
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:14.741+09:00,1775721674741779000,2994834000,2.679726709,3,385,188.172043011,201,98.121259805,500,49.434303698,107.896430870,98.121259805,93.233674272,74.084718036
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:15.181+09:00,1775721675181802000,3434858375,3.119751084,4,464,226.783968719,201,98.120994895,531,52.378494624,132.659932660,98.120994895,80.851526013,136.356082547
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:15.801+09:00,1775721675801812000,4054869833,3.739762542,5,493,240.957966764,201,98.147372341,622,61.196620584,122.585300005,98.147372341,85.928408509,96.772405132
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:16.251+09:00,1775721676251782000,4504840166,4.189732875,6,446,217.986314761,201,98.134217349,626,61.616409537,113.774491054,98.134217349,90.314080496,133.342124135
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:16.691+09:00,1775721676691599000,4944658083,4.629550792,7,493,240.957966764,201,98.153578799,630,61.937634409,120.310633214,98.153578799,87.075051591,136.420090408
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:17.091+09:00,1775721677091773000,5344833750,5.029726459,8,450,219.941348974,201,98.157022626,633,62.298190401,112.493940189,98.157022626,90.988563845,149.934153793
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:17.541+09:00,1775721677541582000,5794643291,5.479536000,9,492,240.469208211,201,98.059841047,637,62.630434783,120.868573533,98.059841047,86.655474804,133.389789524
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:17.971+09:00,1775721677971681000,6224742041,5.909634750,10,450,219.941348974,201,98.140495868,636,62.554985337,113.454930537,98.140495868,90.483278533,139.502846730
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:18.451+09:00,1775721678451646000,6704708958,6.389601667,11,488,238.514173998,201,98.100823907,636,62.540487163,120.909556393,98.100823907,86.696457664,125.008615958
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:18.881+09:00,1775721678881594000,7134657958,6.819550667,12,451,220.430107527,201,98.084955123,634,62.387829912,111.770194615,98.084955123,91.242335377,139.551435170
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:19.341+09:00,1775721679341596000,7594661625,7.279554334,13,487,238.025415445,201,98.219670972,633,62.268359643,119.399208280,98.219670972,87.629902318,130.433742825
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:20.341+09:00,1775721680341617000,8594684000,8.279576709,14,493,240.957966764,201,98.119489368,633,62.246566592,123.860773174,98.119489368,85.248847465,59.998657530
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:21.281+09:00,1775721681281090000,9534159375,9.219052084,15,485,237.047898338,201,98.147862324,627,61.697792869,125.192502272,98.147862324,84.625542350,63.865431279
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:22.182+09:00,1775721682182925000,10435997000,10.120889709,16,485,237.047898338,201,98.149162665,619,60.879829848,121.935412258,98.149162665,86.256037869,66.530823661
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:23.021+09:00,1775721683021582000,11274653333,10.959546042,17,470,229.716520039,201,98.090966592,617,60.693738140,123.832250398,98.090966592,85.220324689,71.543011886
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:24.041+09:00,1775721684041511000,12294586875,11.979479584,18,483,236.070381232,201,98.121838491,612,60.262449107,122.885605191,98.121838491,85.739955142,58.827362303
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:24.921+09:00,1775721684921535000,13174611958,12.859504667,19,482,235.581622678,201,98.114160818,609,59.903950707,122.877927517,98.114160818,85.732277468,68.179874823
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:25.851+09:00,1775721685851540000,14104619083,13.789511792,20,485,237.047898338,201,98.136478027,606,59.624571036,123.877761832,98.136478027,85.265836124,64.515634759
2026-04-09T17:01:11.950+09:00,2026-04-09T17:01:12.062+09:00,2026-04-09T17:01:26.671+09:00,1775721686671554000,14924634125,14.609526834,21,480,234.604105572,201,98.099141434,606,59.687135639,122.211230062,98.099141434,86.043097120,73.169389495
