開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:36.542+09:00,1776327396542268000,1748445041,1.389055541,1,368,179.863147605,201,98.208314040,452,44.729202037,109.286841248,98.208314040,92.669050436,80.073209227
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:37.302+09:00,1776327397302728000,2508904333,2.149514833,2,368,179.863147605,201,98.189689099,451,44.661499791,108.616538235,98.189689099,92.976264531,78.899686849
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:38.022+09:00,1776327398022168000,3228342000,2.868952500,3,369,180.351906158,201,98.133344046,451,44.679628811,108.560193182,98.133344046,92.919919478,83.398469043
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:38.782+09:00,1776327398782848000,3989020500,3.629631000,4,371,181.329423265,201,98.234121695,453,44.841223293,109.638487938,98.234121695,92.531938573,78.876949986
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:39.201+09:00,1776327399201418000,4407589416,4.048199916,5,370,180.840664712,201,98.217736252,454,44.901725431,106.363712140,98.217736252,94.144748308,143.345570362
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:39.612+09:00,1776327399612226000,4818397041,4.459007541,6,432,211.143695015,201,98.182283666,454,44.926267281,127.507796863,98.182283666,83.519527068,146.053764216
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:40.312+09:00,1776327400312773000,5518941750,5.159552250,7,437,213.587487781,201,98.137210359,497,49.072239891,126.811045484,98.137210359,83.800292796,85.647638515
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:41.152+09:00,1776327401152720000,6358887291,5.999497791,8,423,206.744868035,201,98.186162702,510,50.380645161,126.859997828,98.186162702,83.849245140,136.367807669
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:41.836+09:00,1776327401836086000,7042219791,6.682830291,9,435,212.609970674,201,98.240469208,507,50.073182475,129.195177582,98.240469208,82.763115021,87.804985128
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:42.632+09:00,1776327402632782000,7838945291,7.479555791,10,431,210.654936461,201,98.134473377,504,49.773027594,128.111664645,98.134473377,83.145877744,75.308246065
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:43.432+09:00,1776327403432568000,8638729708,8.279340208,11,431,210.654936461,201,98.192196759,502,49.628434886,128.495227062,98.192196759,83.040681607,75.020216354
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:44.252+09:00,1776327404252613000,9458772333,9.099382833,12,427,208.699902248,201,98.105030091,499,49.270501360,130.363094607,98.105030091,81.975997833,73.166928365
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:45.062+09:00,1776327405062702000,10268859875,9.909470375,13,423,206.744868035,201,98.168943566,494,48.797010228,128.471973869,98.168943566,83.017428415,74.066069269
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:45.482+09:00,1776327405482679000,10688834000,10.329444500,14,436,213.098729228,201,98.229102730,491,48.473368342,119.408640039,98.229102730,87.639334076,142.865944420
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:45.922+09:00,1776327405922617000,11128773416,10.769383916,15,425,207.722385142,201,98.164440100,507,50.094623656,118.040621266,98.164440100,88.226349517,136.382414982
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:46.672+09:00,1776327406672673000,11878826833,11.519437333,16,401,195.992179863,201,98.227607141,535,52.770373514,131.789027799,98.227607141,81.446896812,79.994302592
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:47.492+09:00,1776327407492294000,12698446916,12.339057416,17,398,194.525904203,201,98.152139349,491,48.521958803,121.938388942,98.152139349,86.259014553,73.204648403
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:48.272+09:00,1776327408272666000,13478815875,13.119426375,18,404,197.458455523,201,98.190974671,473,46.744793793,123.932258477,98.190974671,85.320332768,76.886707637
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:49.062+09:00,1776327409062694000,14268842833,13.909453333,19,409,199.902248289,201,98.154936461,472,46.660483871,122.918703161,98.154936461,85.773053112,75.946775477
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:49.831+09:00,1776327409831313000,15037459208,14.678069708,20,411,200.879765396,201,98.146477179,476,47.083126551,121.281048700,98.146477179,86.579191418,78.062349374
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:50.622+09:00,1776327410622589000,15828734000,15.469344500,21,413,201.857282502,201,98.142717498,482,47.652419355,123.558162268,98.142717498,85.434995112,75.827008021
2026-04-16T17:16:35.031+09:00,2026-04-16T17:16:35.153+09:00,2026-04-16T17:16:51.402+09:00,1776327411402275000,16608418333,16.249028833,22,413,201.857282502,201,98.277590111,483,47.739485504,122.389678739,98.277590111,86.221545797,76.954220395
