開始時刻,記録開始時刻,現在時刻,epoch_ns,monotonic_ns,経過時間,計測回数,BP waveform Raw,BP waveform [mmHg],MAP Raw,MAP [mmHg],CO Raw,CO [L/min],Beat Sys [mmHg],Beat Mean [mmHg],Beat Dia [mmHg],Beat HR [bpm]
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:24.696+09:00,1775554104696583000,56074733625,1.160383667,1,341,166.666666667,201,98.089022896,422,41.864606997,168.132942326,161.338510044,155.425219941,85.700502135
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:25.506+09:00,1775554105506637000,56884788541,1.970438583,2,345,168.621700880,201,98.127220275,419,41.582612116,168.621700880,161.695634552,155.425219941,74.069052375
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:26.256+09:00,1775554106256514000,57634667000,2.720317042,3,344,168.132942326,201,98.047538200,419,41.539473684,168.621700880,162.197098318,155.913978495,80.012966475
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:26.955+09:00,1775554106955876000,58334029875,3.419679917,4,343,167.644183773,201,98.109674666,420,41.672421627,168.132942326,162.811669627,156.891495601,85.792372093
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:27.577+09:00,1775554107577517000,58955671416,4.041321458,5,341,166.666666667,201,98.007727040,421,41.726574501,167.644183773,161.623919688,155.913978495,96.518646266
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:28.265+09:00,1775554108265012000,59643157166,4.728807208,6,341,166.666666667,201,98.072894847,419,41.591244240,167.155425220,161.157659545,154.936461388,87.274536236
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:28.945+09:00,1775554108945814000,60323970416,5.409620458,7,343,167.644183773,201,98.063382776,417,41.388499299,167.644183773,161.021151203,155.425219941,88.129894652
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:29.615+09:00,1775554109615733000,60993890208,6.079540250,8,345,168.621700880,201,98.003277557,417,41.342030361,168.621700880,161.520326606,156.402737048,89.562960695
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:30.316+09:00,1775554110316529000,61694687916,6.780337958,9,346,169.110459433,201,98.095906819,419,41.560654248,169.110459433,162.412402076,155.913978495,85.616718370
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:31.036+09:00,1775554111036240000,62414400875,7.500050917,10,351,171.554252199,201,98.066390819,422,41.810870526,171.554252199,163.479693086,157.869012708,83.366568921
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:31.736+09:00,1775554111736930000,63115090708,8.200740750,11,358,174.975562072,201,98.054603280,426,42.231258519,174.975562072,165.186623160,159.824046921,85.629899528
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:32.536+09:00,1775554112536276000,63914438333,9.000088375,12,355,173.509286413,201,98.049734163,435,43.113296617,176.441837732,168.264072670,162.267839687,149.870736490
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:32.938+09:00,1775554112938050000,64316212916,9.401862958,13,338,165.200391007,201,98.061655103,440,43.573564123,173.509286413,168.621700880,165.200391007,149.337470658
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:33.346+09:00,1775554113346317000,64724480208,9.810130250,14,356,173.998044966,200,97.984452823,443,43.891705069,180.351906158,171.507703766,163.245356794,146.962544332
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:33.855+09:00,1775554113855613000,65233777083,10.319427125,15,373,182.306940371,201,98.090081961,447,44.295285360,182.306940371,171.225280096,167.644183773,117.809479982
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:34.276+09:00,1775554114276427000,65654591041,10.740241083,16,352,172.043010753,201,98.115437950,452,44.748687172,182.306940371,176.191775217,172.043010753,142.580821903
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:34.706+09:00,1775554114706105000,66084270125,11.169920167,17,372,181.818181818,201,98.173820315,459,45.445747801,187.194525904,175.586510264,168.621700880,139.639098653
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:35.125+09:00,1775554115125868000,66504033375,11.589683417,18,357,174.486803519,201,98.092704994,466,46.049512378,181.818181818,177.248857669,173.509286413,142.937715486
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:35.926+09:00,1775554115926232000,67304399208,12.390049250,19,360,175.953079179,201,98.073576044,473,46.819040126,181.818181818,178.504160408,175.953079179,149.733007331
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:36.346+09:00,1775554116346141000,67724309333,12.809959375,20,371,181.329423265,201,98.104071472,476,47.035258815,190.127077224,181.522653391,174.486803519,142.887719128
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:36.766+09:00,1775554116766210000,68144379041,13.230029083,21,367,179.374389052,201,98.115437950,481,47.519129782,181.329423265,179.476687354,178.885630499,142.833436588
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:37.166+09:00,1775554117166217000,68544386416,13.630036458,22,379,185.239491691,201,98.145101686,482,47.656963021,187.683284457,183.177169015,177.908113392,149.997234426
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:37.596+09:00,1775554117596290000,68974459916,14.060109958,23,369,180.351906158,200,97.951657336,487,48.126832845,185.239491691,182.729050031,179.863147605,139.511037067
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:47.326+09:00,1775554127326219000,78704402958,23.790053000,24,325,158.846529814,201,98.081338516,401,39.763690923,162.756598240,160.346904908,158.846529814,142.889959237
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:47.755+09:00,1775554127755809000,79133993708,24.219643750,25,339,165.689149560,201,98.018306229,412,40.855571848,165.689149560,160.357238070,156.891495601,139.667811749
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:48.166+09:00,1775554128166293000,79544479208,24.630129250,26,328,160.312805474,201,98.135735233,415,41.122119816,165.689149560,162.744961132,160.312805474,146.168378664
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:48.596+09:00,1775554128596003000,79974189541,25.059839583,27,363,177.419354839,201,98.029414378,417,41.401026393,177.419354839,166.699991113,158.846529814,139.628943947
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:49.006+09:00,1775554129006268000,80384454375,25.470104417,28,350,171.065493646,201,98.089186799,431,42.702764977,178.885630499,175.464320626,170.576735093,146.246997129
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:49.415+09:00,1775554129415248000,80793436416,25.879086458,29,374,182.795698925,200,97.984452823,439,43.486175115,183.773216031,176.697854117,168.621700880,146.705708283
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:49.826+09:00,1775554129826129000,81204316625,26.289966667,30,357,174.486803519,201,98.159009449,460,45.534562212,182.795698925,178.757622306,173.998044966,146.027963104
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:50.636+09:00,1775554130636035000,82014224083,27.099874125,31,372,181.818181818,201,98.159009449,481,47.532258065,186.217008798,183.982683983,181.818181818,146.247650897
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:51.036+09:00,1775554131036261000,82414451375,27.500101417,32,385,188.172043011,201,98.037813223,485,47.935483871,193.059628543,187.349498128,180.351906158,149.914813905
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:51.555+09:00,1775554131555737000,82933926333,28.019576375,33,402,196.480938416,201,98.083697597,499,49.248326233,196.480938416,185.396263303,180.351906158,115.501236539
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:51.966+09:00,1775554131966086000,83344277875,28.429927917,34,384,187.683284457,201,98.121259805,503,49.686860740,196.480938416,190.460863553,187.194525904,146.216094882
2026-04-07T18:27:28.834+09:00,2026-04-07T18:28:23.536+09:00,2026-04-07T18:28:52.386+09:00,1775554132386161000,83764353291,28.850003333,35,403,196.969696970,201,98.173820315,507,50.071114370,199.413489736,189.338398649,184.261974585,142.831495762
